,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
2668,00002669,90186067,GS25S강남역3호점,4,2020-01-17 07:41:17,2020-01-17 07:47:10,2020-01-17 07:47:10,2020-01-17 07:43:48,4,"[8809382930231, 8801382131014, 8809191574688]","[4, 3, 2]",59000
2669,00002670,90186067,GS25강남갤러리점,2,2020-06-05 06:54:53,2020-06-05 06:56:19,NULL,2020-06-05 06:56:19,5,[8809003432328],[3],24000
2670,00002671,90186067,GS25S강남구청역점,3,2019-02-13 13:48:56,2019-02-13 13:57:22,NULL,2019-02-13 13:50:46,4,"[8801094503000, 8801056017606, 8809397830021]","[5, 3, 1]",47000
2671,00002672,92216077,GS25S강남역2호점,2,2018-07-02 18:36:43,2018-07-02 18:39:05,NULL,2018-07-02 18:39:05,5,"[8809023003379, 8806002010670]","[2, 3]",48000
2672,00002673,92216077,GS25강남청담점,4,2020-03-13 09:05:24,2020-03-13 09:08:48,2020-03-13 09:08:48,2020-03-13 09:06:42,1,"[8809023003379, 8801382127567, 8801094503000, 8806002003900, 8809191574671]","[5, 3, 2, 4, 1]",113000
2673,00002674,92216077,GS25강남시티힐점,1,2018-03-15 17:54:43,2018-03-15 17:54:43,NULL,NULL,4,"[8809173200130, 8801382127567, 8809191574688, 8809068661169, 8801056714017]","[4, 2, 1, 5, 3]",112000
2674,00002675,92216077,GS25S9언주역점,4,2018-05-03 04:41:54,2018-05-03 04:46:49,2018-05-03 04:46:49,2018-05-03 04:43:03,3,"[8809423620046, 8809191574688]","[2, 4]",21000
2675,00002676,92216077,GS25S9봉은사역점,2,2020-02-08 02:02:13,2020-02-08 02:04:03,NULL,2020-02-08 02:04:03,2,[8801382127567],[1],32000
2676,00002677,92216077,GS25강남본점,2,2020-01-04 04:20:53,2020-01-04 04:23:23,NULL,2020-01-04 04:23:23,4,"[8806002003900, 8809423620015, 8809173200130, 8806002004044]","[4, 5, 3, 1]",64000
2677,00002678,92216077,GS25S9신논현역점,2,2020-04-09 01:13:18,2020-04-09 01:16:01,NULL,2020-04-09 01:16:01,4,"[8801056154011, 8809423620015, 8801094503000, 8806002010465, 8809173200123]","[3, 4, 1, 5, 2]",62000
2678,00002679,92216077,GS25강남사랑점,3,2018-06-08 05:51:09,2018-06-08 06:02:18,NULL,2018-06-08 05:52:47,5,"[8801056042219, 8809023003379, 8801382134749]","[5, 2, 3]",90000
2679,00002680,92216077,GS25강남N타워점,1,2019-06-10 18:32:08,2019-06-10 18:32:08,NULL,NULL,4,"[8803284605532, 8801382131014, 8801094483005]","[1, 5, 3]",44000
2680,00002681,92216077,GS25강남메트로점,4,2018-09-13 20:54:43,2018-09-13 20:57:36,2018-09-13 20:57:36,2018-09-13 20:56:12,2,"[8801056154011, 8801056017606]","[4, 3]",29000
2681,00002682,92216077,GS25강남리츠칼튼점,1,2020-05-18 16:49:52,2020-05-18 16:49:52,NULL,NULL,5,"[8801382134749, 8806002010670]","[2, 4]",59000
2682,00002683,92216077,GS25강남엘지점,3,2018-02-06 15:03:57,2018-02-06 15:25:33,NULL,2018-02-06 15:06:46,3,"[8806002010670, 8809397830021, 8801382127567]","[4, 5, 2]",89000
2683,00002684,92216077,GS25강남쉐르빌점,4,2018-02-09 13:17:56,2018-02-09 13:22:24,2018-02-09 13:22:24,2018-02-09 13:19:52,2,"[8801056017606, 8801382134749]","[1, 5]",39000
2684,00002685,92216077,GS25강남개포점,2,2018-08-07 05:09:35,2018-08-07 05:12:19,NULL,2018-08-07 05:12:19,3,"[8801056017606, 8801056042219, 8801094483005]","[1, 2, 3]",47000
2685,00002686,92216077,GS25강남대치점,1,2020-04-21 05:12:52,2020-04-21 05:12:52,NULL,NULL,3,"[8801382127567, 8809423620015, 8809397830021, 8804074100350, 8809068661152]","[2, 4, 5, 1, 3]",125000
2686,00002687,92216077,GS25S9언주역점,3,2020-05-12 05:14:07,2020-05-12 05:32:45,NULL,2020-05-12 05:16:21,3,"[8801382127567, 8801056154011, 8801056017606]","[1, 2, 5]",61000
2687,00002688,92216077,GS25강남개포점,1,2018-03-20 04:05:51,2018-03-20 04:05:51,NULL,NULL,3,"[8801056154011, 8809397830021, 8803284605532]","[5, 3, 1]",68000
2688,00002689,92216077,GS25S9신논현역점,4,2018-06-08 10:54:08,2018-06-08 10:57:57,2018-06-08 10:57:57,2018-06-08 10:56:03,3,[8803284605532],[4],10000
2689,00002690,92216077,GS25강남상록회관점,1,2019-01-18 04:18:25,2019-01-18 04:18:25,NULL,NULL,5,"[8809423620046, 8801382134749]","[4, 3]",45000
2690,00002691,92216077,GS25강남쌍용점,3,2020-04-17 14:42:06,2020-04-17 14:52:29,NULL,2020-04-17 14:45:02,1,"[8801382127567, 8809423620046, 8809397830021]","[1, 5, 4]",75000
2691,00002692,92216077,GS25강남아트점,4,2018-03-17 18:12:56,2018-03-17 18:19:40,2018-03-17 18:19:40,2018-03-17 18:15:24,1,[8809382930231],[2],26000
2692,00002693,92216077,GS25S강남역1호점,3,2019-02-01 21:59:38,2019-02-01 22:10:02,NULL,2019-02-01 22:01:03,5,"[8809397830021, 8801094483005, 8806002003900, 8801097250053, 8801382127574]","[1, 3, 2, 4, 5]",94000
2693,00002694,71230756,GS25S9언주역점,1,2019-05-16 08:22:27,2019-05-16 08:22:27,NULL,NULL,2,"[8809423620015, 8806002010670]","[3, 4]",30000
2694,00002695,71230756,GS25강남유블레스점,2,2020-04-16 23:39:00,2020-04-16 23:41:58,NULL,2020-04-16 23:41:58,5,"[8806002003900, 8801382127567, 8801056042219]","[2, 1, 4]",74000
2695,00002696,71230756,GS25강남개포점,1,2018-06-16 01:20:09,2018-06-16 01:20:09,NULL,NULL,1,"[8801056006297, 8801094503000, 8801382131014, 8801056001285, 8801043900027]","[2, 5, 3, 1, 4]",108000
2696,00002697,71230756,GS25강남쉐르빌점,3,2020-09-20 22:10:29,2020-09-20 22:19:53,NULL,2020-09-20 22:11:54,5,"[8801056154011, 8809423620046, 8809023003379, 8801382127574, 8809050511083]","[5, 3, 1, 4, 2]",94000
2697,00002698,71230756,GS25강남개포점,3,2019-01-21 01:44:53,2019-01-21 01:53:06,NULL,2019-01-21 01:45:58,2,"[8809191574688, 8801056154011]","[5, 1]",36000
2698,00002699,71230756,GS25S강남구청역점,4,2019-01-07 14:12:19,2019-01-07 14:18:08,2019-01-07 14:18:08,2019-01-07 14:13:24,2,"[8801382127567, 8803284605532, 8809423620046, 8802774000987, 8809068661152]","[5, 3, 1, 4, 2]",90000
2699,00002700,71230756,GS25S강남역3호점,2,2019-02-10 19:31:45,2019-02-10 19:34:05,NULL,2019-02-10 19:34:05,2,"[8803284605532, 8801094503000, 8801382131014, 8806002003030, 8809082727520]","[5, 1, 4, 2, 3]",70000
2700,00002701,71230756,GS25개포경남점,4,2020-04-14 19:28:56,2020-04-14 19:34:11,2020-04-14 19:34:11,2020-04-14 19:31:30,2,"[8806002010670, 8801056017606]","[4, 5]",28000
2701,00002702,71230756,GS25강남로데오점,2,2020-01-20 08:39:11,2020-01-20 08:40:40,NULL,2020-01-20 08:40:40,1,[8801094503000],[3],10000
2702,00002703,71230756,GS25강남청담점,2,2019-05-01 09:13:36,2019-05-01 09:16:06,NULL,2019-05-01 09:16:06,1,"[8801382134749, 8801056006297, 8809397830021, 8809027331706]","[3, 5, 1, 4]",138000
2703,00002704,71230756,GS25S강남역2호점,1,2018-09-05 10:27:02,2018-09-05 10:27:02,NULL,NULL,1,"[8801056017606, 8809003432328, 8809023003379, 8802673003232, 8801056389017]","[3, 2, 5, 4, 1]",83000
2704,00002705,50297337,GS25강남로데오점,2,2020-03-03 09:35:28,2020-03-03 09:36:54,NULL,2020-03-03 09:36:54,4,"[8809423620046, 8801382127567, 8801382131014]","[4, 3, 2]",64000
2705,00002706,78699287,GS25강남N타워점,2,2018-09-01 22:16:16,2018-09-01 22:18:45,NULL,2018-09-01 22:18:45,4,"[8801056154011, 8806002010670, 8809023003379, 8809003432328, 8804342343434]","[1, 2, 3, 4, 5]",100000
2706,00002707,78699287,GS25강남드림하이점,4,2019-02-04 22:12:26,2019-02-04 22:18:02,2019-02-04 22:18:02,2019-02-04 22:13:32,3,"[8809382930231, 8801094483005, 8801056006297, 8801097178021, 8809397830007]","[3, 1, 4, 5, 2]",123000
2707,00002708,78699287,GS25강남나누리점,4,2018-02-17 15:23:01,2018-02-17 15:27:05,2018-02-17 15:27:05,2018-02-17 15:24:45,1,"[8809423620046, 8801094483005, 8801056154011, 8805915531012]","[2, 3, 1, 4]",57000
2708,00002709,78699287,GS25S강남역1호점,4,2018-02-20 22:29:03,2018-02-20 22:36:09,2018-02-20 22:36:09,2018-02-20 22:31:17,4,"[8801382131014, 8801056042219, 8809423620046]","[2, 1, 3]",63000
2709,00002710,78699287,GS25강남쉐르빌점,2,2020-07-06 23:52:13,2020-07-06 23:54:30,NULL,2020-07-06 23:54:30,2,"[8806002003900, 8806002010670, 8801056042219, 8801097250376]","[5, 3, 4, 1]",88000
2710,00002711,78699287,GS25S강남역1호점,2,2019-04-20 17:08:24,2019-04-20 17:10:54,NULL,2019-04-20 17:10:54,1,"[8801382131014, 8801094503000, 8801382134749, 8801097231016]","[4, 1, 2, 3]",94000
2711,00002712,78699287,GS25강남태양점,2,2018-05-19 09:12:23,2018-05-19 09:14:42,NULL,2018-05-19 09:14:42,5,"[8809423620046, 8801094483005, 8801056042219, 8809423620022, 8801056002541]","[2, 1, 5, 4, 3]",99000
2712,00002713,78699287,GS25강남YBM점,4,2019-01-17 18:22:52,2019-01-17 18:29:17,2019-01-17 18:29:17,2019-01-17 18:24:33,3,[8801094483005],[1],12000
2713,00002714,78699287,GS25강남은성점,1,2018-09-09 20:49:11,2018-09-09 20:49:11,NULL,NULL,5,[8801056006297],[1],35000
2714,00002715,78699287,GS25개나리SK점,3,2018-01-20 10:00:26,2018-01-20 10:20:06,NULL,2018-01-20 10:02:15,1,"[8809173200130, 8806002003900, 8801056042219, 8801056298128]","[3, 5, 2, 1]",80000
2715,00002716,90099793,GS25강남유블레스점,2,2020-04-16 15:46:48,2020-04-16 15:49:30,NULL,2020-04-16 15:49:30,3,"[8801094503000, 8801382127567]","[2, 5]",42000
2716,00002717,90099793,GS25강남에이스타워점,4,2020-04-17 12:08:16,2020-04-17 12:14:11,2020-04-17 12:14:11,2020-04-17 12:10:35,2,"[8809023003379, 8809423620046]","[2, 4]",34000
2717,00002718,90099793,GS25강남쉐르빌점,4,2018-04-15 06:27:01,2018-04-15 06:31:00,2018-04-15 06:31:00,2018-04-15 06:29:23,3,"[8803284605532, 8809423620015]","[2, 3]",16000
2718,00002719,90099793,GS25강남N타워점,1,2018-09-21 05:48:26,2018-09-21 05:48:26,NULL,NULL,1,"[8801382131014, 8809003432328, 8809173200130, 8809228158898, 8809228150014]","[2, 3, 1, 4, 5]",122000
2719,00002720,90099793,GS25강남사랑점,2,2019-03-17 14:06:57,2019-03-17 14:09:41,NULL,2019-03-17 14:09:41,4,"[8801094503000, 8801094483005]","[3, 2]",22000
2720,00002721,90099793,GS25강남영동점,1,2020-09-10 17:26:51,2020-09-10 17:26:51,NULL,NULL,2,"[8809423620046, 8809191574688]","[5, 2]",21000
2721,00002722,90099793,GS25강남YBM점,1,2019-01-05 21:09:19,2019-01-05 21:09:19,NULL,NULL,3,"[8801094503000, 8809382930231, 8801056006297, 8809173200130, 8801056001841]","[2, 3, 5, 1, 4]",104000
2722,00002723,90099793,GS25S강남구청역점,2,2018-01-18 19:21:20,2018-01-18 19:23:40,NULL,2018-01-18 19:23:40,2,[8801094483005],[5],12000
2723,00002724,90099793,GS25S강남역3호점,3,2020-01-16 01:11:51,2020-01-16 01:23:20,NULL,2020-01-16 01:13:05,5,[8801056017606],[3],4000
2724,00002725,90099793,GS25개나리SK점,4,2019-07-21 21:40:40,2019-07-21 21:43:28,2019-07-21 21:43:28,2019-07-21 21:42:17,3,"[8809423620046, 8801056042219, 8809382930231]","[3, 5, 1]",67000
2725,00002726,90099793,GS25강남에이스타워점,1,2018-02-18 14:12:47,2018-02-18 14:12:47,NULL,NULL,4,"[8801056154011, 8801382134749, 8801382131014]","[1, 5, 3]",82000
2726,00002727,90099793,GS25S9봉은사역점,1,2020-09-07 19:04:58,2020-09-07 19:04:58,NULL,NULL,1,"[8801094503000, 8809423620015]","[2, 1]",16000
2727,00002728,90099793,GS25강남엘지점,2,2020-07-12 17:34:58,2020-07-12 17:36:27,NULL,2020-07-12 17:36:27,4,"[8801056006297, 8801056154011]","[3, 5]",60000
2728,00002729,90099793,GS25강남아트점,2,2020-04-21 08:30:42,2020-04-21 08:32:53,NULL,2020-04-21 08:32:53,2,[8806002003900],[3],11000
2729,00002730,90099793,GS25S강남역1호점,2,2020-01-01 21:24:28,2020-01-01 21:26:26,NULL,2020-01-01 21:26:26,4,"[8801094503000, 8801056042219, 8809003432328]","[1, 5, 4]",65000
2730,00002731,29669452,GS25강남YBM점,2,2018-06-14 11:44:17,2018-06-14 11:45:42,NULL,2018-06-14 11:45:42,4,[8809191574688],[2],11000
2731,00002732,29669452,GS25S9언주역점,2,2018-04-21 11:15:15,2018-04-21 11:18:04,NULL,2018-04-21 11:18:04,5,"[8803284605532, 8801056154011]","[1, 5]",35000
2732,00002733,29669452,GS25강남N타워점,3,2019-07-05 21:00:52,2019-07-05 21:07:56,NULL,2019-07-05 21:03:10,2,"[8801382131014, 8809423620015, 8806002010670, 8802774000987]","[5, 4, 2, 3]",67000
2733,00002734,29669452,GS25강남유블레스점,3,2020-09-03 06:30:17,2020-09-03 06:42:38,NULL,2020-09-03 06:31:35,1,[8809382930231],[4],26000
2734,00002735,29669452,GS25강남엘지점,4,2019-08-02 17:59:22,2019-08-02 18:05:34,2019-08-02 18:05:34,2019-08-02 18:01:32,2,[8801094503000],[2],10000
2735,00002736,29669452,GS25S9언주역점,3,2020-08-10 23:59:13,2020-08-11 00:12:06,NULL,2020-08-11 00:01:19,1,"[8801056042219, 8806002003900, 8809003432328, 8809191574664]","[4, 3, 2, 1]",104000
2736,00002737,29669452,GS25강남한티점,1,2018-08-08 07:00:53,2018-08-08 07:00:53,NULL,NULL,3,"[8801056017606, 8801094483005]","[5, 3]",16000
2737,00002738,29669452,GS25강남개포점,1,2020-01-20 17:43:22,2020-01-20 17:43:22,NULL,NULL,1,"[8806002010670, 8809423620015]","[1, 2]",30000
2738,00002739,29669452,GS25강남아트점,4,2019-06-02 07:18:25,2019-06-02 07:21:14,2019-06-02 07:21:14,2019-06-02 07:19:40,4,"[8803284605532, 8801094483005, 8801056006297, 8801056065805, 8801094232702]","[5, 2, 3, 4, 1]",76000
2739,00002740,29669452,GS25강남개포점,2,2018-06-18 13:48:35,2018-06-18 13:49:42,NULL,2018-06-18 13:49:42,3,"[8806002010670, 8801056017606]","[5, 4]",28000
2740,00002741,29669452,GS25강남타운점,1,2020-08-04 09:11:36,2020-08-04 09:11:36,NULL,NULL,2,"[8809173200130, 8809003432328, 8806002010670]","[4, 2, 1]",75000
2741,00002742,29669452,GS25S9삼성중앙역점,4,2020-03-18 16:37:05,2020-03-18 16:41:06,2020-03-18 16:41:06,2020-03-18 16:39:47,4,"[8809423620046, 8801094483005]","[4, 2]",22000
2742,00002743,29669452,GS25강남나누리점,4,2020-04-10 16:18:18,2020-04-10 16:24:12,2020-04-10 16:24:12,2020-04-10 16:20:44,2,"[8809191574688, 8809003432328, 8806002010670, 8801097250383, 8809323750027]","[5, 2, 4, 3, 1]",101000
2743,00002744,29669452,GS25강남메트로점,2,2018-03-09 14:32:09,2018-03-09 14:33:16,NULL,2018-03-09 14:33:16,4,"[8801056042219, 8809423620015]","[4, 1]",37000
2744,00002745,29669452,GS25강남에이스타워점,4,2019-07-04 09:59:53,2019-07-04 10:05:37,2019-07-04 10:05:37,2019-07-04 10:01:54,4,"[8801382127567, 8801056042219, 8809003432328, 8809173200147]","[2, 3, 1, 5]",93000
2745,00002746,29669452,GS25강남개포점,3,2018-09-10 06:12:11,2018-09-10 06:30:46,NULL,2018-09-10 06:14:02,4,"[8801382134749, 8801056006297, 8809397830021, 8809423620022]","[1, 3, 5, 4]",119000
2746,00002747,29669452,GS25강남LH점,2,2018-01-11 04:10:29,2018-01-11 04:12:48,NULL,2018-01-11 04:12:48,2,"[8806002003900, 8801056017606, 8803284605532, 8801056032388, 8809382930200]","[3, 1, 4, 2, 5]",55000
2747,00002748,29669452,GS25S9봉은사역점,3,2020-01-05 03:36:41,2020-01-05 03:54:06,NULL,2020-01-05 03:38:25,5,[8803284605532],[3],10000
2748,00002749,1266831,GS25S강남역3호점,1,2018-03-11 22:09:56,2018-03-11 22:09:56,NULL,NULL,5,"[8809023003379, 8809423620015, 8801056017606, 8809228158881, 8809068661077]","[5, 2, 1, 3, 4]",72000
2749,00002750,1266831,GS25강남LH점,2,2018-05-19 09:52:21,2018-05-19 09:54:54,NULL,2018-05-19 09:54:54,5,"[8801056017606, 8809023003379, 8806002003900]","[1, 5, 2]",39000
2750,00002751,1266831,GS25S강남역1호점,2,2019-06-05 08:14:19,2019-06-05 08:17:09,NULL,2019-06-05 08:17:09,2,[8806002003900],[4],11000
2751,00002752,1266831,GS25S9삼성중앙역점,3,2018-01-07 19:31:45,2018-01-07 19:43:12,NULL,2018-01-07 19:33:24,4,[8806002010670],[4],24000
2752,00002753,1266831,GS25강남동원점,1,2018-09-15 05:39:52,2018-09-15 05:39:52,NULL,NULL,5,"[8801094483005, 8801382134749]","[5, 3]",47000
2753,00002754,1266831,GS25S강남역1호점,1,2020-07-06 04:01:17,2020-07-06 04:01:17,NULL,NULL,4,[8809423620046],[4],10000
2754,00002755,1266831,GS25강남태양점,1,2020-06-19 11:04:34,2020-06-19 11:04:34,NULL,NULL,1,"[8803284605532, 8801056017606, 8801382134749]","[3, 2, 5]",49000
2755,00002756,1266831,GS25S9신논현역점,3,2020-08-19 06:48:45,2020-08-19 07:11:42,NULL,2020-08-19 06:50:44,2,"[8809003432328, 8801094503000]","[5, 3]",34000
2756,00002757,494455,GS25강남태양점,1,2018-05-17 10:26:41,2018-05-17 10:26:41,NULL,NULL,5,"[8801056017606, 8801094483005, 8801382134749, 8806002003900, 8809082723386]","[1, 3, 4, 2, 5]",102000
2757,00002758,494455,GS25강남시티힐점,4,2018-06-14 03:22:01,2018-06-14 03:27:25,2018-06-14 03:27:25,2018-06-14 03:24:58,2,"[8801382127567, 8801056017606, 8801094503000]","[1, 4, 2]",46000
2758,00002759,494455,GS25강남쥬비스점,2,2019-09-08 20:22:57,2019-09-08 20:25:19,NULL,2019-09-08 20:25:19,1,[8809397830021],[3],33000
2759,00002760,494455,GS25강남세곡점,2,2019-07-11 17:06:02,2019-07-11 17:08:36,NULL,2019-07-11 17:08:36,5,"[8801056042219, 8801056154011, 8809023003379, 8801097250383, 8801056787127]","[4, 3, 5, 1, 2]",96000
2760,00002761,494455,GS25강남사랑점,3,2020-04-08 11:34:09,2020-04-08 11:47:48,NULL,2020-04-08 11:36:43,3,"[8809423620015, 8801382134749, 8809382930231, 8801056033026, 8809050511038]","[2, 1, 3, 5, 4]",88000
2761,00002762,494455,GS25강남세곡점,1,2020-07-10 06:28:58,2020-07-10 06:28:58,NULL,NULL,3,[8801382134749],[4],35000
2762,00002763,494455,GS25강남영동점,3,2019-05-08 07:43:29,2019-05-08 07:49:51,NULL,2019-05-08 07:46:14,5,"[8809423620046, 8809423620015, 8806002010670]","[2, 1, 5]",40000
2763,00002764,14057356,GS25강남개포점,1,2020-08-05 21:10:02,2020-08-05 21:10:02,NULL,NULL,5,"[8809397830021, 8801056042219, 8806002010670, 8801056024017, 8801094483005]","[3, 1, 4, 2, 5]",128000
2764,00002765,71573313,GS25강남로데오점,4,2019-07-12 12:02:08,2019-07-12 12:09:12,2019-07-12 12:09:12,2019-07-12 12:04:36,5,"[8809423620046, 8809423620015, 8801382131014, 8809050511083]","[5, 1, 4, 2]",52000
2765,00002766,71573313,GS25S9언주역점,3,2018-07-15 01:42:58,2018-07-15 01:57:55,NULL,2018-07-15 01:45:30,4,"[8809003432328, 8801056006297]","[5, 1]",59000
2766,00002767,71573313,GS25S강남역2호점,3,2018-03-15 23:37:10,2018-03-15 23:50:26,NULL,2018-03-15 23:38:58,3,"[8809423620046, 8801382127567, 8809423620015, 8809382930200]","[5, 2, 4, 3]",58000
2767,00002768,71573313,GS25R선릉7점,2,2020-01-21 04:44:28,2020-01-21 04:46:29,NULL,2020-01-21 04:46:29,5,"[8809397830021, 8809003432328, 8806002003900, 8801052727837, 8801382134848]","[5, 3, 4, 1, 2]",84000
2768,00002769,71573313,GS25강남엘지점,1,2019-05-10 03:11:23,2019-05-10 03:11:23,NULL,NULL,1,"[8809023003379, 8801056042219, 8809382930231]","[4, 5, 1]",81000
2769,00002770,71573313,GS25강남태양점,4,2020-07-06 21:49:44,2020-07-06 21:57:25,2020-07-06 21:57:25,2020-07-06 21:52:32,3,"[8809423620046, 8806002003900]","[1, 5]",21000
2770,00002771,71573313,GS25S강남역2호점,4,2019-04-16 13:00:06,2019-04-16 13:06:31,2019-04-16 13:06:31,2019-04-16 13:02:26,3,[8809397830021],[1],33000
2771,00002772,71573313,GS25강남LH점,3,2018-03-20 05:46:06,2018-03-20 06:03:50,NULL,2018-03-20 05:47:22,2,"[8809423620015, 8801382127567, 8801382131014, 8809191574657, 8806002010441]","[2, 3, 5, 4, 1]",119000
2772,00002773,46547293,GS25강남유블레스점,1,2020-01-07 05:33:47,2020-01-07 05:33:47,NULL,NULL,4,"[8801056017606, 8809191574688, 8801056006297, 8801382138686]","[4, 5, 3, 2]",63000
2773,00002774,46547293,GS25강남역삼점,4,2020-04-14 13:57:38,2020-04-14 14:03:21,2020-04-14 14:03:21,2020-04-14 13:58:52,3,"[8809382930231, 8809423620046, 8803284605532]","[1, 2, 5]",46000
2774,00002775,46547293,GS25강남청담점,2,2019-03-04 20:07:10,2019-03-04 20:09:16,NULL,2019-03-04 20:09:16,4,[8801382134749],[1],35000
2775,00002776,46547293,GS25강남로데오점,3,2019-07-08 13:29:28,2019-07-08 13:48:44,NULL,2019-07-08 13:31:22,4,[8801094483005],[2],12000
2776,00002777,46547293,GS25강남사랑점,4,2019-06-13 20:51:15,2019-06-13 20:59:11,2019-06-13 20:59:11,2019-06-13 20:54:12,2,"[8809423620046, 8809173200130, 8801094503000, 8801056164011]","[5, 4, 3, 2]",56000
2777,00002778,46547293,GS25S9언주역점,1,2018-01-15 20:21:26,2018-01-15 20:21:26,NULL,NULL,1,"[8809423620015, 8809023003379]","[5, 2]",30000
2778,00002779,46547293,GS25S강남역2호점,2,2019-05-07 08:23:57,2019-05-07 08:25:02,NULL,2019-05-07 08:25:02,3,[8801382134749],[3],35000
2779,00002780,46547293,GS25강남상록회관점,3,2018-07-16 11:28:45,2018-07-16 11:43:59,NULL,2018-07-16 11:29:48,2,"[8809173200130, 8801382127567]","[5, 3]",59000
2780,00002781,46547293,GS25S9봉은사역점,3,2018-06-05 12:54:40,2018-06-05 12:57:48,NULL,2018-06-05 12:56:42,2,"[8801382134749, 8803284605532, 8809023003379]","[2, 5, 1]",69000
2781,00002782,46547293,GS25강남역삼점,2,2019-04-02 07:59:23,2019-04-02 08:01:59,NULL,2019-04-02 08:01:59,1,"[8801382127567, 8803284605532]","[3, 4]",42000
2782,00002783,46547293,GS25S9신논현역점,1,2018-05-01 22:10:18,2018-05-01 22:10:18,NULL,NULL,3,[8801382127567],[1],32000
2783,00002784,46547293,GS25S9봉은사역점,2,2019-08-08 15:51:02,2019-08-08 15:52:36,NULL,2019-08-08 15:52:36,4,"[8801094503000, 8801094483005, 8801056154011, 8801056006297, 8801056005719]","[2, 1, 4, 5, 3]",97000
2784,00002785,46547293,GS25강남쌍용점,1,2020-09-16 10:35:02,2020-09-16 10:35:02,NULL,NULL,2,"[8809023003379, 8809423620046, 8801382131014, 8809253640177, 8802673003263]","[5, 1, 3, 2, 4]",74000
2785,00002786,46547293,GS25강남드림하이점,4,2018-04-10 04:54:52,2018-04-10 04:58:47,2018-04-10 04:58:47,2018-04-10 04:56:05,2,"[8803284605532, 8801382131014, 8801382127567, 8809382930248, 8809424480021]","[4, 3, 2, 5, 1]",106000
2786,00002787,46547293,GS25R선릉7점,4,2018-03-19 16:49:08,2018-03-19 16:54:42,2018-03-19 16:54:42,2018-03-19 16:50:46,2,"[8801056154011, 8803284605532, 8801056017606, 8809110700044, 8809228150014]","[5, 1, 2, 3, 4]",97000
2787,00002788,46547293,GS25S9삼성중앙역점,2,2020-06-13 19:14:44,2020-06-13 19:15:47,NULL,2020-06-13 19:15:47,1,"[8801056017606, 8801056042219, 8801056006297, 8801097187016]","[2, 4, 5, 3]",110000
2788,00002789,46547293,GS25강남시티힐점,2,2018-06-02 02:23:11,2018-06-02 02:24:48,NULL,2018-06-02 02:24:48,3,"[8801094483005, 8809423620015, 8809382930231, 8802673003232]","[5, 3, 1, 4]",64000
2789,00002790,46547293,GS25강남로데오점,3,2018-06-08 18:36:32,2018-06-08 18:47:25,NULL,2018-06-08 18:39:04,3,"[8803284605532, 8809423620015]","[1, 3]",16000
2790,00002791,46547293,GS25S강남역2호점,3,2018-06-06 22:50:56,2018-06-06 23:04:41,NULL,2018-06-06 22:52:22,2,"[8801056006297, 8806002010670, 8801094503000, 8801056201012]","[3, 2, 4, 1]",74000
2791,00002792,46547293,GS25강남LH점,2,2018-02-13 23:50:13,2018-02-13 23:52:54,NULL,2018-02-13 23:52:54,1,"[8809423620015, 8809397830021, 8801094503000, 8801382128038]","[1, 3, 4, 2]",55000
2792,00002793,46547293,GS25강남리츠칼튼점,2,2019-05-02 20:06:43,2019-05-02 20:09:09,NULL,2019-05-02 20:09:09,2,"[8806002010670, 8801094483005, 8806002003900, 88004334, 8801382135418]","[4, 5, 2, 1, 3]",89000
2793,00002794,46547293,GS25S강남역2호점,2,2019-02-19 16:07:50,2019-02-19 16:10:43,NULL,2019-02-19 16:10:43,2,"[8809423620015, 8806002010670, 8809423620046, 8806001085020]","[4, 1, 5, 2]",78000
2794,00002795,46547293,GS25S강남역3호점,2,2020-09-17 05:19:19,2020-09-17 05:20:33,NULL,2020-09-17 05:20:33,1,[8801094483005],[2],12000
2795,00002796,82241447,GS25개나리SK점,2,2018-03-18 22:12:32,2018-03-18 22:15:02,NULL,2018-03-18 22:15:02,2,[8809173200130],[3],27000
2796,00002797,82241447,GS25S9삼성중앙역점,1,2019-02-12 02:15:16,2019-02-12 02:15:16,NULL,NULL,4,[8809191574688],[5],11000
2797,00002798,82241447,GS25강남개포점,3,2020-08-10 14:14:06,2020-08-10 14:33:43,NULL,2020-08-10 14:15:18,4,"[8809423620046, 8801382134749]","[1, 5]",45000
2798,00002799,82241447,GS25R서울강남4점,3,2019-03-15 15:36:44,2019-03-15 15:45:22,NULL,2019-03-15 15:38:29,5,[8801056017606],[3],4000
2799,00002800,82241447,GS25강남에이스타워점,4,2020-04-17 23:02:55,2020-04-17 23:06:30,2020-04-17 23:06:30,2020-04-17 23:04:40,3,[8801056017606],[2],4000
2800,00002801,82241447,GS25강남타운점,3,2019-06-18 19:31:59,2019-06-18 19:38:05,NULL,2019-06-18 19:33:26,5,"[8809173200130, 8809382930231]","[1, 3]",53000
2801,00002802,82241447,GS25강남메트로점,3,2019-06-15 19:01:17,2019-06-15 19:08:52,NULL,2019-06-15 19:03:43,4,"[8806002010670, 8801094503000, 8801382127567]","[4, 1, 3]",66000
2802,00002803,82241447,GS25S강남역2호점,2,2020-06-14 05:14:42,2020-06-14 05:17:14,NULL,2020-06-14 05:17:14,4,"[8801382134749, 8801094483005, 8809382930231]","[5, 1, 3]",73000
