,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
2867,00002868,99482869,7770833,1,2019-08-02 11:49:13,2019-08-02 11:49:13,NULL,NULL,1,"[8809332392768, 8809409910123, 8801097130036, 8809397830021]","[2, 3, 1, 5]",82000
2868,00002869,19671488,28606144,1,2019-03-05 02:01:11,2019-03-05 02:01:11,NULL,NULL,2,"[8809080300039, 8809423620046, 8801056024062, 8809382930224]","[5, 1, 3, 4]",42000
2869,00002870,19671488,98446589,1,2018-03-13 21:43:09,2018-03-13 21:43:09,NULL,NULL,1,"[8809068661008, 8802774003445, 8806002002894, 8809057550023]","[5, 1, 3, 4]",95000
2870,00002871,19671488,18377790,3,2019-08-10 17:33:48,2019-08-10 17:47:57,NULL,2019-08-10 17:34:55,2,"[8809191574664, 8802774003445, 8801056024062]","[1, 2, 4]",70000
2871,00002872,19671488,59830938,1,2018-06-03 18:55:09,2018-06-03 18:55:09,NULL,NULL,5,[8801043650762],[1],11000
2872,00002873,19671488,54178025,2,2018-07-15 21:50:42,2018-07-15 21:51:56,NULL,2018-07-15 21:51:56,4,"[8802673003256, 8806002002894]","[4, 3]",59000
2873,00002874,19671488,98446589,4,2019-02-19 20:58:46,2019-02-19 21:03:30,2019-02-19 21:03:30,2019-02-19 21:01:35,5,[8806002002894],[3],40000
2874,00002875,19671488,54178025,3,2018-09-19 18:46:02,2018-09-19 18:56:24,NULL,2018-09-19 18:47:25,2,"[8809068661077, 8801056024062, 8803284605464]","[4, 3, 5]",54000
2875,00002876,19671488,49616996,3,2020-07-15 08:42:14,2020-07-15 08:59:27,NULL,2020-07-15 08:44:06,2,"[8803284605464, 8801094482602, 8809080300039]","[3, 2, 1]",41000
2876,00002877,19671488,66679999,2,2019-01-21 07:22:53,2019-01-21 07:24:33,NULL,2019-01-21 07:24:33,3,"[8801056024062, 8806002002894]","[2, 3]",61000
2877,00002878,19671488,99699361,4,2019-02-05 22:34:44,2019-02-05 22:41:41,2019-02-05 22:41:41,2019-02-05 22:37:40,4,"[8801056024062, 8809332392768, 8801382131014, 8809125060225, 8809023009340]","[1, 4, 2, 3, 5]",127000
2878,00002879,19671488,44858354,2,2020-09-10 07:45:11,2020-09-10 07:46:43,NULL,2020-09-10 07:46:43,2,"[8809080300039, 8809068661077, 8809191574664]","[5, 4, 3]",65000
2879,00002880,19671488,58832889,3,2020-08-14 12:24:40,2020-08-14 12:41:24,NULL,2020-08-14 12:25:41,5,[8801056024062],[2],21000
2880,00002881,19671488,7770833,1,2020-07-10 19:08:52,2020-07-10 19:08:52,NULL,NULL,2,"[8809045670115, 8809080300039, 8803284605464, 8801056033026, 8801382130826]","[5, 2, 4, 3, 1]",59000
2881,00002882,19671488,98446589,3,2018-04-09 16:02:15,2018-04-09 16:23:37,NULL,2018-04-09 16:04:07,2,"[8801382131014, 8802774003445]","[5, 2]",33000
2882,00002883,19671488,58832889,4,2018-09-09 15:35:19,2018-09-09 15:39:53,2018-09-09 15:39:53,2018-09-09 15:38:03,5,"[8802774003445, 8809068661008]","[1, 2]",37000
2883,00002884,19671488,46239733,4,2019-03-14 06:56:08,2019-03-14 07:03:01,2019-03-14 07:03:01,2019-03-14 06:59:03,4,"[8809332392768, 8801056024062, 8801094503031, 8801382144823, 8809023009333]","[5, 3, 2, 4, 1]",119000
2884,00002885,19671488,56856462,3,2020-01-01 02:27:13,2020-01-01 02:37:58,NULL,2020-01-01 02:29:00,4,"[8809068661008, 8801094482602, 8801094503031]","[3, 4, 1]",83000
2885,00002886,19671488,99208683,1,2018-06-09 09:55:47,2018-06-09 09:55:47,NULL,NULL,3,"[8809068661077, 8806001083750, 8802774003445]","[3, 4, 2]",37000
2886,00002887,19671488,59830938,1,2019-07-05 15:54:28,2019-07-05 15:54:28,NULL,NULL,3,[8809045670115],[5],24000
2887,00002888,19671488,46239733,2,2019-05-03 18:19:12,2019-05-03 18:21:45,NULL,2019-05-03 18:21:45,4,"[8806002002894, 8809080300039]","[4, 5]",47000
2888,00002889,32505194,65410918,3,2018-03-21 07:39:40,2018-03-21 07:47:29,NULL,2018-03-21 07:42:25,5,"[8809080300039, 8809191574664, 8809068661008, 8801382134749, 8801382128694]","[5, 3, 4, 1, 2]",132000
2889,00002890,32505194,57745285,3,2018-03-12 17:06:13,2018-03-12 17:16:12,NULL,2018-03-12 17:07:25,4,[8809191574664],[2],38000
2890,00002891,32505194,74883731,4,2020-05-01 16:01:35,2020-05-01 16:06:35,2020-05-01 16:06:35,2020-05-01 16:04:00,2,"[8803284605464, 8802673003256, 8801094503031, 8803284605532, 8809397830007]","[5, 3, 2, 4, 1]",89000
2891,00002892,32505194,97713365,4,2020-08-20 22:31:31,2020-08-20 22:36:11,2020-08-20 22:36:11,2020-08-20 22:33:05,5,"[8801097130036, 8803284605464, 8806002002894]","[2, 5, 1]",58000
2892,00002893,32505194,57745285,2,2020-05-03 05:23:30,2020-05-03 05:26:18,NULL,2020-05-03 05:26:18,5,[8809423620046],[2],10000
2893,00002894,32505194,21795031,4,2020-04-13 03:03:03,2020-04-13 03:07:57,2020-04-13 03:07:57,2020-04-13 03:04:18,4,[8801094503031],[4],36000
2894,00002895,32505194,49616996,4,2019-01-17 20:49:55,2019-01-17 20:53:24,2019-01-17 20:53:24,2019-01-17 20:51:51,5,"[8809068661008, 8809045670115, 8809080300039, 8801043650199, 8809221607072]","[5, 4, 1, 2, 3]",131000
2895,00002896,32505194,84166398,3,2019-08-18 06:05:14,2019-08-18 06:25:05,NULL,2019-08-18 06:07:58,5,[8801094503031],[1],36000
2896,00002897,32505194,61657168,3,2018-02-16 07:28:11,2018-02-16 07:35:48,NULL,2018-02-16 07:30:00,2,"[8809191574664, 8809068661008, 8801094482602, 8801094223007, 8809106188092]","[1, 4, 3, 2, 5]",117000
2897,00002898,32505194,42985112,3,2019-04-05 18:36:56,2019-04-05 18:51:11,NULL,2019-04-05 18:39:48,1,"[8809332392768, 8809068661077, 8806001083750, 8801097250279, 8809027331317]","[3, 5, 1, 4, 2]",105000
2898,00002899,32505194,98446589,1,2019-07-06 13:55:52,2019-07-06 13:55:52,NULL,NULL,5,"[8806002002894, 8809068661008, 8809045670115]","[3, 1, 5]",90000
2899,00002900,32505194,76430125,2,2019-08-02 23:29:29,2019-08-02 23:31:06,NULL,2019-08-02 23:31:06,5,"[8802673003256, 8806002002894, 8809423620046, 8809003432328]","[3, 4, 1, 5]",93000
2900,00002901,32505194,36237228,4,2019-07-11 14:09:48,2019-07-11 14:15:19,2019-07-11 14:15:19,2019-07-11 14:12:28,5,"[8809080300039, 8801043650762, 8806002002894, 8801382127574, 8801097250369]","[3, 1, 4, 2, 5]",83000
2901,00002902,32505194,78189817,4,2018-03-04 22:21:45,2018-03-04 22:26:39,2018-03-04 22:26:39,2018-03-04 22:23:51,4,[8802774003445],[5],11000
2902,00002903,32505194,56140451,3,2020-08-13 15:52:00,2020-08-13 16:11:35,NULL,2020-08-13 15:54:02,5,[8809080300039],[2],7000
2903,00002904,32505194,46239733,4,2018-04-04 02:36:50,2018-04-04 02:40:51,2018-04-04 02:40:51,2018-04-04 02:37:55,4,"[8801097130036, 8806001083750, 8801056024062]","[4, 3, 2]",32000
2904,00002905,32505194,65410918,2,2020-07-19 05:41:59,2020-07-19 05:44:18,NULL,2020-07-19 05:44:18,5,[8809191574664],[4],38000
2905,00002906,85891653,54178025,4,2018-01-02 03:01:51,2018-01-02 03:06:44,2018-01-02 03:06:44,2018-01-02 03:03:12,5,"[8809409910123, 8806002002894]","[2, 5]",56000
2906,00002907,85891653,14372105,1,2019-08-08 12:11:47,2019-08-08 12:11:47,NULL,NULL,1,"[8802774003445, 8809080300039, 8809068661008, 8809027331492]","[1, 3, 4, 5]",53000
2907,00002908,85891653,64577473,1,2019-03-18 04:54:03,2019-03-18 04:54:03,NULL,NULL,1,"[8809409910123, 8809332392768]","[3, 1]",44000
2908,00002909,85891653,99388073,3,2019-01-14 15:57:17,2019-01-14 16:15:08,NULL,2019-01-14 15:58:33,1,"[8806002002894, 8809080300039, 8809191574664, 8806002003900]","[2, 5, 3, 4]",96000
2909,00002910,85891653,52970367,2,2020-06-03 08:57:54,2020-06-03 09:00:43,NULL,2020-06-03 09:00:43,5,"[8809332392768, 8806001083750, 8801097130036, 8809323750010, 8809082723379]","[1, 5, 2, 3, 4]",85000
2910,00002911,85891653,46239733,3,2018-06-13 18:11:50,2018-06-13 18:33:58,NULL,2018-06-13 18:14:48,1,[8801382131014],[3],22000
2911,00002912,85891653,38968808,2,2019-06-11 15:18:30,2019-06-11 15:20:16,NULL,2019-06-11 15:20:16,4,"[8802673003256, 8806002002894, 8801097130036, 8801056688127]","[1, 5, 2, 4]",80000
2912,00002913,85891653,56140451,1,2020-03-06 18:38:39,2020-03-06 18:38:39,NULL,NULL,3,"[8803284605464, 8802673003256]","[2, 4]",32000
2913,00002914,74997892,89034567,4,2019-05-05 03:29:49,2019-05-05 03:34:41,2019-05-05 03:34:41,2019-05-05 03:31:50,3,[8809409910123],[3],16000
2914,00002915,74997892,14372105,2,2018-06-02 23:43:38,2018-06-02 23:44:54,NULL,2018-06-02 23:44:54,2,"[8809045670115, 8802774003445, 8801056024062, 8801056798017, 8809332392768]","[2, 1, 5, 4, 3]",107000
2915,00002916,74997892,44858354,3,2020-06-05 12:04:34,2020-06-05 12:23:43,NULL,2020-06-05 12:05:59,1,"[8809409910123, 8809068661008, 8801043650762, 8801056224158, 8809380760175]","[4, 2, 5, 1, 3]",106000
2916,00002917,74997892,65410918,3,2020-09-10 07:12:07,2020-09-10 07:21:49,NULL,2020-09-10 07:14:58,5,"[8809191574664, 8809423620046, 8801094503031, 8809424480021, 8801056924011]","[5, 2, 4, 3, 1]",109000
2917,00002918,74997892,34792150,3,2019-07-15 11:37:26,2019-07-15 11:48:35,NULL,2019-07-15 11:39:41,1,"[8809045670115, 8806002002894, 8809332392768, 8801382135418]","[3, 4, 1, 2]",101000
2918,00002919,74997892,27206775,2,2018-04-15 09:59:23,2018-04-15 10:02:09,NULL,2018-04-15 10:02:09,4,[8809409910123],[2],16000
2919,00002920,74997892,14729155,4,2020-08-03 17:43:32,2020-08-03 17:48:16,2020-08-03 17:48:16,2020-08-03 17:45:11,5,[8809191574664],[3],38000
2920,00002921,74997892,64577473,3,2019-01-10 12:49:18,2019-01-10 13:00:30,NULL,2019-01-10 12:51:31,5,"[8809423620046, 8801056024062]","[5, 4]",31000
2921,00002922,74997892,92047329,2,2020-09-04 13:30:14,2020-09-04 13:32:35,NULL,2020-09-04 13:32:35,2,[8809423620046],[2],10000
2922,00002923,74997892,34157209,2,2020-06-21 18:25:14,2020-06-21 18:27:10,NULL,2020-06-21 18:27:10,2,"[8806002002894, 8809080300039, 8809409910123, 8801097150010]","[1, 5, 2, 3]",72000
2923,00002924,74997892,97713365,1,2018-08-09 06:57:06,2018-08-09 06:57:06,NULL,NULL,2,[8809423620046],[5],10000
2924,00002925,74997892,22176965,1,2018-04-17 17:51:32,2018-04-17 17:51:32,NULL,NULL,1,"[8801056024062, 8809045670115, 8801094503031, 8801094482602, 8801753100885]","[5, 2, 3, 4, 1]",139000
2925,00002926,74997892,52970367,1,2019-07-21 11:51:02,2019-07-21 11:51:02,NULL,NULL,3,"[8809409910123, 8801094503031, 8803284605464, 8801052727837, 8801753100885]","[5, 2, 1, 4, 3]",110000
2926,00002927,74997892,60170980,1,2018-06-17 04:33:11,2018-06-17 04:33:11,NULL,NULL,2,"[8801097130036, 8801056024062]","[1, 5]",26000
2927,00002928,74997892,57745285,4,2018-03-09 03:30:57,2018-03-09 03:36:13,2018-03-09 03:36:13,2018-03-09 03:31:58,4,"[8802673003256, 8801382131014]","[5, 3]",41000
2928,00002929,70998528,7770833,2,2018-02-15 18:23:24,2018-02-15 18:24:52,NULL,2018-02-15 18:24:52,1,"[8801094482602, 8809423620046, 8802774003445]","[3, 2, 4]",42000
2929,00002930,70998528,58832889,2,2020-05-04 07:47:00,2020-05-04 07:48:33,NULL,2020-05-04 07:48:33,3,"[8809068661008, 8809080300039, 8801382131014, 8801056787127, 8801382127284]","[4, 3, 5, 1, 2]",100000
2930,00002931,70998528,34157209,2,2018-06-15 09:51:13,2018-06-15 09:53:54,NULL,2018-06-15 09:53:54,2,"[8809409910123, 8801097130036, 8802774003445, 8801097130036]","[2, 5, 3, 1]",37000
2931,00002932,70998528,52970367,4,2018-02-18 04:30:09,2018-02-18 04:34:53,2018-02-18 04:34:53,2018-02-18 04:31:57,4,"[8803284605464, 8801056024062, 8802774003445, 8809050511144]","[2, 1, 4, 5]",68000
2932,00002933,70998528,33463785,1,2019-02-10 09:37:06,2019-02-10 09:37:06,NULL,NULL,4,"[8801382131014, 8809409910123, 8801094503031, 8801056017644]","[4, 2, 5, 3]",98000
2933,00002934,70998528,84166398,1,2019-09-20 19:26:16,2019-09-20 19:26:16,NULL,NULL,5,"[8809191574664, 8802673003256, 8802774003445, 8804342387872]","[5, 3, 1, 4]",102000
2934,00002935,70998528,66679999,1,2020-01-17 23:07:23,2020-01-17 23:07:23,NULL,NULL,5,[8801382131014],[2],22000
2935,00002936,70998528,14729155,3,2020-03-06 04:26:24,2020-03-06 04:32:52,NULL,2020-03-06 04:27:43,5,"[8801043650762, 8801097130036, 8802673003256, 8801056013110]","[4, 1, 5, 3]",46000
2936,00002937,70998528,57745285,4,2018-08-20 10:33:13,2018-08-20 10:40:10,2018-08-20 10:40:10,2018-08-20 10:35:41,3,"[8801094503031, 8801043650762]","[3, 2]",47000
2937,00002938,70998528,92047329,2,2019-02-21 09:13:13,2019-02-21 09:14:37,NULL,2019-02-21 09:14:37,1,"[8801056024062, 8809409910123]","[4, 1]",37000
2938,00002939,70998528,21795031,1,2020-05-05 23:44:38,2020-05-05 23:44:38,NULL,NULL,2,"[8802774003445, 8809068661077]","[5, 1]",31000
2939,00002940,70998528,49416586,1,2018-02-07 03:16:09,2018-02-07 03:16:09,NULL,NULL,2,"[8801056024062, 8809080300039]","[5, 4]",28000
2940,00002941,70998528,74883731,4,2020-09-05 13:08:09,2020-09-05 13:13:53,2020-09-05 13:13:53,2020-09-05 13:10:38,5,"[8809068661008, 8802774003445, 8809191574664]","[1, 3, 5]",75000
2941,00002942,70998528,1477966,1,2018-06-10 17:19:12,2018-06-10 17:19:12,NULL,NULL,4,[8806001083750],[2],6000
2942,00002943,70998528,76430125,1,2019-03-10 16:20:28,2019-03-10 16:20:28,NULL,NULL,3,[8806002002894],[4],40000
2943,00002944,70998528,96820813,1,2018-07-21 11:08:36,2018-07-21 11:08:36,NULL,NULL,5,"[8803284605464, 8809045670115]","[1, 2]",37000
2944,00002945,70998528,66679999,2,2019-05-13 05:14:17,2019-05-13 05:15:20,NULL,2019-05-13 05:15:20,1,"[8803284605464, 8801056024062]","[5, 3]",34000
2945,00002946,70998528,36237228,4,2018-04-16 12:12:09,2018-04-16 12:18:43,2018-04-16 12:18:43,2018-04-16 12:14:25,2,[8803284605464],[5],13000
2946,00002947,70998528,99699361,4,2020-09-13 09:22:32,2020-09-13 09:28:31,2020-09-13 09:28:31,2020-09-13 09:23:58,5,"[8802774003445, 8801094503031, 8801056024062]","[3, 2, 5]",68000
2947,00002948,70998528,78189817,2,2019-06-17 07:53:53,2019-06-17 07:55:45,NULL,2019-06-17 07:55:45,3,"[8801097130036, 8809080300039]","[2, 3]",12000
2948,00002949,70998528,9723056,4,2020-01-15 09:53:26,2020-01-15 09:58:07,2020-01-15 09:58:07,2020-01-15 09:55:08,2,"[8801043650762, 8809332392768]","[5, 3]",39000
2949,00002950,70998528,49416586,1,2020-04-10 08:16:38,2020-04-10 08:16:38,NULL,NULL,2,[8801043650762],[2],11000
2950,00002951,70998528,22176965,3,2018-01-06 06:15:36,2018-01-06 06:36:29,NULL,2018-01-06 06:17:10,2,[8806002002894],[1],40000
2951,00002952,70998528,56140451,4,2019-09-06 21:59:48,2019-09-06 22:04:34,2019-09-06 22:04:34,2019-09-06 22:02:31,1,[8801382131014],[3],22000
2952,00002953,69133758,9723056,1,2019-08-18 05:58:45,2019-08-18 05:58:45,NULL,NULL,2,"[8801043650762, 8809409910123, 8802673003256, 8809423870014]","[3, 4, 2, 5]",56000
2953,00002954,69133758,54178025,2,2020-04-20 15:00:46,2020-04-20 15:02:08,NULL,2020-04-20 15:02:08,1,"[8803284605464, 8809423620046]","[3, 2]",23000
2954,00002955,69133758,37194251,2,2019-07-15 18:57:34,2019-07-15 18:59:19,NULL,2019-07-15 18:59:19,4,"[8809423620046, 8801094482602, 8802774003445]","[5, 4, 1]",42000
2955,00002956,69133758,34792150,1,2019-05-15 20:48:49,2019-05-15 20:48:49,NULL,NULL,4,"[8809423620046, 8809409910123, 8801094482602, 8801052727837]","[4, 2, 1, 3]",55000
2956,00002957,69133758,14372105,4,2019-09-16 17:16:18,2019-09-16 17:22:42,2019-09-16 17:22:42,2019-09-16 17:19:13,2,[8809068661077],[3],20000
2957,00002958,69133758,46239733,2,2019-08-09 16:26:36,2019-08-09 16:28:35,NULL,2019-08-09 16:28:35,5,[8802673003256],[1],19000
2958,00002959,69133758,67418250,1,2018-01-08 17:37:33,2018-01-08 17:37:33,NULL,NULL,2,[8809423620046],[2],10000
2959,00002960,69133758,54178025,1,2019-07-14 20:57:11,2019-07-14 20:57:11,NULL,NULL,1,"[8801043650762, 8809409910123, 8806002002894]","[4, 3, 2]",67000
2960,00002961,21324932,99388073,3,2018-09-10 23:02:45,2018-09-10 23:11:43,NULL,2018-09-10 23:03:54,1,"[8809045670115, 8809191574664]","[4, 3]",62000
2961,00002962,21324932,49416586,4,2018-03-17 08:31:03,2018-03-17 08:38:21,2018-03-17 08:38:21,2018-03-17 08:33:43,3,"[8801094503031, 8802774003445]","[2, 1]",47000
2962,00002963,21324932,84457962,4,2020-05-11 17:26:48,2020-05-11 17:30:25,2020-05-11 17:30:25,2020-05-11 17:28:01,2,"[8809423620046, 8802774003445, 8801094503031, 8801056714017, 8801056389017]","[4, 5, 1, 2, 3]",82000
2963,00002964,21324932,7770833,3,2019-07-05 09:29:01,2019-07-05 09:48:00,NULL,2019-07-05 09:30:12,2,[8803284605464],[4],13000
2964,00002965,21324932,22176965,4,2020-04-21 09:25:50,2020-04-21 09:30:59,2020-04-21 09:30:59,2020-04-21 09:28:09,5,"[8806002002894, 8809068661008]","[1, 2]",66000
2965,00002966,21324932,84166398,4,2020-03-04 20:52:09,2020-03-04 20:57:56,2020-03-04 20:57:56,2020-03-04 20:55:08,5,[8809068661008],[2],26000
2966,00002967,55680990,27206775,3,2018-02-05 21:48:30,2018-02-05 21:54:30,NULL,2018-02-05 21:50:40,4,"[8801094482602, 8809068661008, 8809409910123]","[2, 5, 4]",63000
2967,00002968,55680990,33463785,4,2019-01-17 05:39:50,2019-01-17 05:46:18,2019-01-17 05:46:18,2019-01-17 05:41:57,4,"[8809423620046, 8802774003445, 8801094503031, 8801097187016, 8809323750065]","[1, 2, 4, 3, 5]",116000
2968,00002969,55680990,28606144,2,2019-03-12 16:39:31,2019-03-12 16:41:42,NULL,2019-03-12 16:41:42,3,[8809332392768],[5],28000
2969,00002970,55680990,54178025,4,2019-09-15 02:32:39,2019-09-15 02:38:04,2019-09-15 02:38:04,2019-09-15 02:35:18,1,"[8802673003256, 8801094482602, 8806002002894, 8809423620015]","[4, 3, 1, 2]",86000
2970,00002971,55680990,21795031,1,2019-06-12 07:01:21,2019-06-12 07:01:21,NULL,NULL,5,"[8809409910123, 8803284605464, 8801382131014, 8802673003232, 8801097178090]","[5, 2, 3, 4, 1]",111000
2971,00002972,55680990,57745285,3,2019-03-12 13:32:48,2019-03-12 13:38:22,NULL,2019-03-12 13:35:20,5,"[8801043650762, 8806002002894, 8809068661008]","[4, 3, 5]",77000
2972,00002973,55680990,38968808,3,2018-06-02 20:34:07,2018-06-02 20:49:05,NULL,2018-06-02 20:37:06,4,"[8809191574664, 8801094482602, 8802774003445, 8801097250369, 8806020311353]","[1, 5, 3, 4, 2]",77000
2973,00002974,55680990,61657168,2,2020-01-20 12:40:20,2020-01-20 12:43:06,NULL,2020-01-20 12:43:06,2,"[8801097130036, 8801094482602, 8801094503031]","[1, 5, 2]",62000
2974,00002975,55680990,57745285,3,2018-01-05 01:33:14,2018-01-05 01:37:53,NULL,2018-01-05 01:35:39,1,"[8803284605464, 8806001083750, 8809068661008, 8801097130036]","[5, 3, 1, 4]",50000
2975,00002976,55680990,99699361,4,2019-02-01 02:55:43,2019-02-01 02:59:50,2019-02-01 02:59:50,2019-02-01 02:57:22,2,"[8802774003445, 8809409910123]","[1, 5]",27000
2976,00002977,55680990,37194251,4,2019-08-15 15:24:20,2019-08-15 15:30:54,2019-08-15 15:30:54,2019-08-15 15:27:11,5,"[8809332392768, 8809045670115, 8806002002894, 8809423620022]","[2, 3, 1, 5]",108000
2977,00002978,55680990,28606144,1,2019-09-14 21:22:06,2019-09-14 21:22:06,NULL,NULL,1,"[8801056024062, 8809068661008]","[2, 1]",47000
2978,00002979,96276487,18377790,4,2018-08-13 22:14:53,2018-08-13 22:18:22,2018-08-13 22:18:22,2018-08-13 22:16:03,1,"[8802673003256, 8806001083750, 8801097130036, 8809027331706]","[1, 3, 4, 5]",65000
2979,00002980,96276487,66679999,3,2019-02-03 20:09:35,2019-02-03 20:27:10,NULL,2019-02-03 20:11:40,1,"[8809409910123, 8809080300039, 8809332392768, 8801097130036]","[1, 5, 2, 4]",56000
2980,00002981,96276487,78189817,2,2018-05-02 19:47:00,2018-05-02 19:48:09,NULL,2018-05-02 19:48:09,1,"[8809191574664, 8801097130036, 8802774003445]","[4, 3, 5]",54000
2981,00002982,96276487,56140451,1,2020-04-11 03:45:43,2020-04-11 03:45:43,NULL,NULL,2,[8809332392768],[4],28000
2982,00002983,96276487,28606144,2,2018-02-17 22:44:44,2018-02-17 22:46:25,NULL,2018-02-17 22:46:25,3,"[8809423620046, 8809068661008, 8801382131014]","[5, 2, 1]",58000
2983,00002984,96276487,54178025,3,2019-01-18 01:28:48,2019-01-18 01:32:45,NULL,2019-01-18 01:29:52,4,"[8801094503031, 8802774003445, 8809080300039]","[5, 3, 4]",54000
2984,00002985,96276487,65410918,2,2020-05-10 13:14:11,2020-05-10 13:16:37,NULL,2020-05-10 13:16:37,1,"[8801382131014, 8809332392768, 8801043650762, 8806003011362]","[1, 2, 3, 4]",64000
2985,00002986,96276487,21795031,2,2018-08-10 13:38:01,2018-08-10 13:40:53,NULL,2018-08-10 13:40:53,3,"[8809068661008, 8801094503031]","[1, 4]",62000
2986,00002987,96276487,38968808,3,2019-03-16 12:56:29,2019-03-16 13:14:58,NULL,2019-03-16 12:58:39,4,"[8801097130036, 8806001083750, 8809045670115]","[3, 5, 1]",35000
2987,00002988,96276487,44858354,2,2019-07-04 17:06:15,2019-07-04 17:07:36,NULL,2019-07-04 17:07:36,5,"[8809409910123, 8802774003445, 8806001083750]","[5, 1, 3]",33000
2988,00002989,96276487,36237228,3,2020-09-10 03:01:13,2020-09-10 03:09:23,NULL,2020-09-10 03:02:27,4,"[8806002002894, 8809409910123, 8809423620046, 8806002003931]","[2, 5, 1, 4]",79000
2989,00002990,96276487,44858354,1,2018-08-08 11:26:44,2018-08-08 11:26:44,NULL,NULL,1,[8801043650762],[2],11000
2990,00002991,96276487,28606144,2,2019-04-05 19:22:13,2019-04-05 19:24:44,NULL,2019-04-05 19:24:44,1,[8802774003445],[2],11000
2991,00002992,96276487,49616996,4,2019-02-14 18:27:30,2019-02-14 18:33:16,2019-02-14 18:33:16,2019-02-14 18:29:36,5,[8801056024062],[1],21000
2992,00002993,96276487,7770833,3,2020-08-02 07:04:38,2020-08-02 07:16:45,NULL,2020-08-02 07:07:21,3,"[8801043650762, 8802673003256, 8809068661077, 8802774000987, 8801094503000]","[1, 4, 5, 3, 2]",75000
2993,00002994,96276487,46239733,1,2020-07-06 19:40:02,2020-07-06 19:40:02,NULL,NULL,2,"[8809409910123, 8809045670115]","[3, 2]",40000
2994,00002995,96276487,65410918,2,2019-01-06 19:02:19,2019-01-06 19:03:38,NULL,2019-01-06 19:03:38,1,"[8809423620046, 8801056024062]","[5, 2]",31000
2995,00002996,67310263,60170980,3,2020-01-02 16:13:30,2020-01-02 16:24:48,NULL,2020-01-02 16:15:39,2,"[8803284605464, 8801382131014, 8802774003445, 8809409910154]","[1, 5, 4, 3]",57000
2996,00002997,67310263,52970367,2,2018-09-06 11:34:14,2018-09-06 11:36:36,NULL,2018-09-06 11:36:36,3,"[8806002002894, 8809409910123, 8801056024062, 8809023003379]","[1, 3, 2, 4]",101000
2997,00002998,67310263,28606144,4,2020-04-05 19:27:32,2020-04-05 19:31:07,2020-04-05 19:31:07,2020-04-05 19:29:33,1,"[8801056024062, 8803284605464, 8809332392768, 8801056013110]","[1, 5, 4, 2]",73000
2998,00002999,67310263,99699361,1,2020-04-08 04:26:00,2020-04-08 04:26:00,NULL,NULL,2,"[8801094503031, 8803284605464, 8809332392768, 8801056033026, 8809228150014]","[3, 5, 4, 2, 1]",108000
2999,00003000,67310263,37194251,3,2019-01-04 12:24:22,2019-01-04 12:45:17,NULL,2019-01-04 12:26:11,1,[8809409910123],[1],16000
3000,00003001,67310263,76430125,2,2020-09-18 19:46:28,2020-09-18 19:47:57,NULL,2020-09-18 19:47:57,4,"[8801097130036, 8801094482602, 8801043650762, 8809045670115, 8801056001858]","[2, 5, 3, 4, 1]",82000
3001,00003002,67310263,47033144,2,2020-08-07 15:56:27,2020-08-07 15:58:29,NULL,2020-08-07 15:58:29,3,"[8809409910123, 8801097130036, 8806002002894, 8806002010427, 8801097178021]","[2, 3, 1, 5, 4]",107000
3002,00003003,67310263,49616996,1,2019-02-08 13:44:40,2019-02-08 13:44:40,NULL,NULL,2,"[8802774003445, 8803284605464, 8806002002894, 8801382134824, 8801056042196]","[3, 2, 1, 4, 5]",117000
3003,00003004,67310263,1477966,3,2018-02-16 09:48:15,2018-02-16 10:06:45,NULL,2018-02-16 09:50:35,2,"[8801056024062, 8802673003256, 8802774003445]","[3, 2, 1]",51000
3004,00003005,67310263,9723056,1,2020-05-19 17:50:45,2020-05-19 17:50:45,NULL,NULL,3,[8801043650762],[4],11000
3005,00003006,67310263,92047329,4,2019-01-21 20:08:32,2019-01-21 20:12:15,2019-01-21 20:12:15,2019-01-21 20:10:34,4,"[8809045670115, 8801094482602, 8803284605464, 8806001085020, 8806020311919]","[4, 2, 1, 5, 3]",136000
3006,00003007,73584306,57745285,3,2018-05-06 03:46:49,2018-05-06 03:59:53,NULL,2018-05-06 03:49:36,5,[8801043650762],[2],11000
3007,00003008,73584306,46239733,4,2020-04-19 20:17:58,2020-04-19 20:21:35,2020-04-19 20:21:35,2020-04-19 20:19:50,4,"[8806002002894, 8809409910123, 8809080300039]","[4, 1, 3]",63000
3008,00003009,73584306,7770833,1,2018-06-04 04:02:44,2018-06-04 04:02:44,NULL,NULL,5,[8809332392768],[4],28000
3009,00003010,73584306,89034567,3,2020-07-19 23:48:11,2020-07-20 00:09:14,NULL,2020-07-19 23:49:57,4,"[8801043650762, 8809191574664, 8809423620046, 8801056055189, 8806002004044]","[5, 4, 1, 3, 2]",113000
3010,00003011,73584306,61657168,4,2020-04-15 02:04:44,2020-04-15 02:08:51,2020-04-15 02:08:51,2020-04-15 02:07:13,3,[8809409910123],[1],16000
3011,00003012,73584306,92047329,4,2019-05-14 03:52:41,2019-05-14 03:56:13,2019-05-14 03:56:13,2019-05-14 03:54:48,3,"[8803284605464, 8801382131014, 8809332392768]","[4, 5, 3]",63000
