,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
3498,00003499,75709157,6985188,4,2020-02-21 19:37:11,2020-02-21 19:41:26,2020-02-21 19:41:26,2020-02-21 19:40:08,2,"[8801382130826, 8801056005237, 8801056487010, 8809125060836]","[5, 3, 1, 2]",61000
3499,00003500,85188701,30435977,1,2019-06-12 04:11:41,2019-06-12 04:11:41,NULL,NULL,4,[8801056017606],[5],4000
3500,00003501,85188701,57540999,4,2020-02-10 12:43:01,2020-02-10 12:47:29,2020-02-10 12:47:29,2020-02-10 12:44:56,2,"[8801056755010, 8801056298012]","[4, 2]",29000
3501,00003502,85188701,63021024,4,2018-04-11 06:50:38,2018-04-11 06:55:17,2018-04-11 06:55:17,2018-04-11 06:53:31,4,"[8806430012819, 8806430012819, 8801056755010, 8806430012802, 8809397830021]","[5, 4, 2, 1, 3]",119000
3502,00003503,85188701,48471189,2,2020-06-18 06:14:34,2020-06-18 06:16:04,NULL,2020-06-18 06:16:04,4,[8801056015107],[1],3000
3503,00003504,85188701,75912270,3,2019-06-13 03:49:41,2019-06-13 03:59:29,NULL,2019-06-13 03:52:21,1,"[8801043650700, 8803284605464, 8809423620039, 8801094563004]","[3, 1, 2, 5]",79000
3504,00003505,85188701,46075113,1,2019-08-02 17:22:04,2019-08-02 17:22:04,NULL,NULL,4,"[8809040935110, 8801056298012, 8806002010670, 8809027331744]","[5, 2, 4, 1]",66000
3505,00003506,85188701,53005560,4,2018-04-08 03:36:48,2018-04-08 03:42:50,2018-04-08 03:42:50,2018-04-08 03:39:21,5,"[8809057795523, 8809423620039, 8801094483005, 8801056787127]","[3, 1, 5, 2]",90000
3506,00003507,12606390,13719043,1,2020-05-18 07:30:50,2020-05-18 07:30:50,NULL,NULL,4,[8809040935110],[3],9000
3507,00003508,12606390,66799319,2,2019-04-18 11:03:48,2019-04-18 11:05:34,NULL,2019-04-18 11:05:34,4,"[8801056015107, 8809027331317, 8806430012819, 8801056022112]","[4, 3, 1, 5]",80000
3508,00003509,12606390,46075113,1,2019-05-10 05:26:06,2019-05-10 05:26:06,NULL,NULL,2,"[8801056002541, 8801056755010, 8809423620039, 8809057550023]","[1, 3, 5, 2]",109000
3509,00003510,12606390,89421500,4,2020-06-02 15:10:20,2020-06-02 15:14:16,2020-06-02 15:14:16,2020-06-02 15:12:10,1,"[8801056005237, 8809040935110]","[3, 5]",28000
3510,00003511,12606390,87603323,2,2019-04-05 16:22:41,2019-04-05 16:23:59,NULL,2019-04-05 16:23:59,1,"[8801056005237, 8801382130802, 8809027331317, 8809228158898]","[1, 4, 3, 2]",90000
3511,00003512,12606390,46075113,4,2018-01-02 13:21:26,2018-01-02 13:25:01,2018-01-02 13:25:01,2018-01-02 13:23:03,5,"[8801056298012, 8809057795523]","[5, 1]",39000
3512,00003513,12606390,88566707,3,2019-02-12 16:19:35,2019-02-12 16:23:37,NULL,2019-02-12 16:21:40,1,"[8803284605464, 8806002010670]","[1, 5]",37000
3513,00003514,12606390,19161798,1,2020-07-06 12:14:06,2020-07-06 12:14:06,NULL,NULL,1,"[8801043650700, 8809040935110]","[1, 5]",15000
3514,00003515,12606390,86052106,4,2018-03-02 20:46:56,2018-03-02 20:52:58,2018-03-02 20:52:58,2018-03-02 20:49:13,3,"[8801056017606, 8809040935110, 8806430012819, 8801056065829]","[4, 2, 1, 5]",73000
3515,00003516,12606390,68071993,1,2020-08-16 16:06:19,2020-08-16 16:06:19,NULL,NULL,5,"[8801056015107, 8801094483005, 8801043650700, 8801056038649, 8801382138686]","[3, 4, 1, 5, 2]",62000
3516,00003517,12606390,92930680,1,2020-04-04 08:20:49,2020-04-04 08:20:49,NULL,NULL,1,"[8801382130826, 8801056005237, 8801043650700]","[1, 5, 3]",31000
3517,00003518,12606390,22827613,1,2020-03-02 12:39:46,2020-03-02 12:39:46,NULL,NULL,4,"[8809040935110, 8806002010670]","[3, 1]",33000
3518,00003519,12606390,72474122,4,2020-08-20 11:52:41,2020-08-20 11:59:07,2020-08-20 11:59:07,2020-08-20 11:55:40,3,"[8806430012819, 8801094483005, 8803284605464]","[2, 1, 5]",55000
3519,00003520,12606390,2634000,2,2020-02-07 14:34:11,2020-02-07 14:35:41,NULL,2020-02-07 14:35:41,2,[8806430012819],[2],30000
3520,00003521,12606390,92930680,1,2019-03-05 19:44:33,2019-03-05 19:44:33,NULL,NULL,2,"[8801056015107, 8801382130826]","[3, 2]",9000
3521,00003522,12606390,30435977,1,2019-08-11 13:58:58,2019-08-11 13:58:58,NULL,NULL,3,"[8801094483005, 8801043650700, 8809423620039, 8801097131019]","[1, 5, 3, 2]",64000
3522,00003523,12606390,5887706,1,2018-05-08 23:53:33,2018-05-08 23:53:33,NULL,NULL,4,"[8801056002541, 8801056487010, 8801094483005, 8801056036775]","[4, 3, 1, 2]",61000
3523,00003524,12606390,64689622,4,2020-05-15 01:55:14,2020-05-15 01:58:58,2020-05-15 01:58:58,2020-05-15 01:57:44,4,"[8801056017606, 8801056298012, 8801382130826, 8801097231016, 8801056001285]","[2, 5, 4, 1, 3]",70000
3524,00003525,12606390,2634000,1,2019-09-15 09:38:14,2019-09-15 09:38:14,NULL,NULL,1,"[8809057795523, 8801043650700]","[3, 2]",37000
3525,00003526,12606390,5887706,2,2020-03-07 06:43:31,2020-03-07 06:44:46,NULL,2020-03-07 06:44:46,3,[8801094483005],[2],12000
3526,00003527,85391075,11715235,2,2020-07-11 23:19:19,2020-07-11 23:20:27,NULL,2020-07-11 23:20:27,2,"[8801056015107, 8801056298012, 8809027331317]","[4, 3, 2]",30000
3527,00003528,85391075,57540999,3,2018-04-13 09:53:13,2018-04-13 10:01:37,NULL,2018-04-13 09:55:42,5,"[8801382130802, 8809057795523, 8801382130826, 8801056015107]","[1, 4, 2, 3]",65000
3528,00003529,85391075,93001305,4,2020-08-06 13:47:43,2020-08-06 13:53:18,2020-08-06 13:53:18,2020-08-06 13:49:20,5,[8801056002541],[1],30000
3529,00003530,85391075,72099160,1,2020-03-13 05:58:42,2020-03-13 05:58:42,NULL,NULL,2,"[8801382127574, 8809423620039, 8809057795523, 8805915531036, 8809068661152]","[3, 4, 5, 1, 2]",142000
3530,00003531,85391075,40213308,2,2018-09-20 15:08:16,2018-09-20 15:11:10,NULL,2018-09-20 15:11:10,4,"[8806430012819, 8806002010670, 8801056487010, 8809023009340, 8809135303633]","[2, 1, 3, 5, 4]",106000
3531,00003532,85391075,94836247,3,2018-03-02 08:38:10,2018-03-02 08:56:29,NULL,2018-03-02 08:40:34,5,"[8801056487010, 8801382127574]","[3, 1]",28000
3532,00003533,85391075,5887706,2,2020-07-01 03:36:02,2020-07-01 03:38:41,NULL,2020-07-01 03:38:41,4,"[8806002010670, 8801056298012, 8801056015107, 8801097150010]","[5, 2, 3, 1]",44000
3533,00003534,85391075,89421500,3,2020-06-14 21:10:58,2020-06-14 21:19:18,NULL,2020-06-14 21:13:22,2,"[8801056015107, 8801056002541, 8801056005237, 8801094482602]","[2, 4, 3, 5]",73000
3534,00003535,85391075,78564878,2,2018-06-14 18:49:53,2018-06-14 18:51:33,NULL,2018-06-14 18:51:33,1,"[8801382127574, 8801382130826, 8806430012819]","[1, 2, 3]",57000
3535,00003536,85391075,40984929,4,2019-09-16 08:56:53,2019-09-16 09:00:50,2019-09-16 09:00:50,2019-09-16 08:59:36,4,"[8809027331317, 8801056487010, 8801382127574, 8801382130840, 8809423870007]","[1, 2, 3, 4, 5]",110000
3536,00003537,85391075,21660010,3,2018-05-15 20:19:27,2018-05-15 20:35:39,NULL,2018-05-15 20:20:35,4,[8809423620039],[3],40000
3537,00003538,85391075,92770434,4,2019-04-11 03:07:28,2019-04-11 03:13:06,2019-04-11 03:13:06,2019-04-11 03:09:44,2,"[8801056015107, 8801382130826, 8801094483005]","[2, 5, 4]",21000
3538,00003539,85391075,22827613,2,2020-07-20 09:04:14,2020-07-20 09:05:56,NULL,2020-07-20 09:05:56,3,"[8801056015107, 8801382130802]","[1, 3]",28000
3539,00003540,85391075,11715235,1,2019-05-18 14:50:36,2019-05-18 14:50:36,NULL,NULL,3,"[8806430012819, 8806002010670, 8801056755010, 8806020310530]","[4, 1, 2, 3]",82000
3540,00003541,85391075,71466100,1,2019-08-03 05:34:36,2019-08-03 05:34:36,NULL,NULL,5,"[8801056017606, 8801056015107, 8801043650700, 8809082727513]","[4, 2, 3, 1]",48000
3541,00003542,85391075,57540999,3,2019-07-05 23:50:51,2019-07-06 00:07:28,NULL,2019-07-05 23:52:31,2,"[8801382127574, 8801056015107, 8801056002541]","[1, 4, 2]",54000
3542,00003543,85391075,94836247,3,2020-05-16 18:57:36,2020-05-16 19:05:01,NULL,2020-05-16 18:58:46,1,"[8801056002541, 8806002010670, 8801056005237]","[4, 2, 1]",73000
3543,00003544,85391075,72474122,1,2020-01-17 17:56:46,2020-01-17 17:56:46,NULL,NULL,2,[8809040935110],[2],9000
3544,00003545,18889013,86704733,1,2019-08-17 02:04:13,2019-08-17 02:04:13,NULL,NULL,5,[8809423620039],[3],40000
3545,00003546,18889013,2634000,1,2018-06-04 22:36:29,2018-06-04 22:36:29,NULL,NULL,2,"[8806002010670, 8806430012819, 8809423620039, 8801746672443]","[1, 4, 5, 3]",134000
3546,00003547,18889013,6985188,4,2019-08-21 09:22:00,2019-08-21 09:26:11,2019-08-21 09:26:11,2019-08-21 09:24:56,5,"[8809423620039, 8801382130802, 8809040935110, 8806001083750]","[3, 5, 2, 1]",80000
3547,00003548,18889013,80100195,1,2018-06-11 03:22:26,2018-06-11 03:22:26,NULL,NULL,5,"[8809057795523, 8801056005237, 8801382127574, 8801056487010]","[4, 5, 1, 2]",78000
3548,00003549,18889013,24966706,4,2018-02-09 04:23:10,2018-02-09 04:29:20,2018-02-09 04:29:20,2018-02-09 04:26:06,2,[8809040935110],[5],9000
3549,00003550,18889013,56228779,4,2019-01-15 23:31:17,2019-01-15 23:37:18,2019-01-15 23:37:18,2019-01-15 23:33:07,2,[8809027331317],[2],19000
3550,00003551,18889013,80100195,1,2019-07-12 22:42:19,2019-07-12 22:42:19,NULL,NULL,2,"[8801094483005, 8801056005237, 8801056487010]","[1, 4, 3]",38000
3551,00003552,18889013,87603323,4,2020-02-08 13:34:53,2020-02-08 13:38:24,2020-02-08 13:38:24,2020-02-08 13:37:21,1,"[8809057795523, 8806430012819, 8801056005237, 8801382137382, 8801382135418]","[5, 4, 2, 3, 1]",99000
3552,00003553,18889013,818369,4,2019-06-01 10:57:20,2019-06-01 11:02:52,2019-06-01 11:02:52,2019-06-01 11:00:03,5,"[8801382127574, 8801382130802]","[2, 5]",46000
3553,00003554,18889013,56228779,2,2018-07-16 17:26:22,2018-07-16 17:27:59,NULL,2018-07-16 17:27:59,1,"[8809040935110, 8801056005237, 8801056017606, 8801056002541, 8801056755010]","[5, 3, 1, 4, 2]",83000
3554,00003555,18889013,71466100,2,2020-06-12 05:36:06,2020-06-12 05:37:48,NULL,2020-06-12 05:37:48,4,[8809027331317],[2],19000
3555,00003556,18889013,93001305,4,2018-06-03 09:14:44,2018-06-03 09:22:09,2018-06-03 09:22:09,2018-06-03 09:17:18,1,"[8801056298012, 8801056005237, 8803284605464, 8801056298128]","[2, 5, 3, 4]",51000
3556,00003557,18889013,6985188,1,2019-04-19 14:41:27,2019-04-19 14:41:27,NULL,NULL,4,"[8809057795523, 8809423620039, 8801043650700, 8804074100350]","[3, 1, 2, 4]",108000
3557,00003558,18889013,5887706,4,2018-07-17 22:38:47,2018-07-17 22:43:30,2018-07-17 22:43:30,2018-07-17 22:40:50,1,"[8801043650700, 8801056002541, 8801382127574, 8801056024062, 8806002003023]","[5, 2, 4, 1, 3]",105000
3558,00003559,18889013,94215680,2,2020-02-20 10:10:35,2020-02-20 10:13:33,NULL,2020-02-20 10:13:33,1,[8806430012819],[4],30000
3559,00003560,18889013,11715235,3,2018-02-11 11:12:25,2018-02-11 11:25:07,NULL,2018-02-11 11:14:00,4,"[8801056487010, 8809027331317]","[1, 2]",26000
3560,00003561,18889013,48471189,3,2019-02-01 22:00:24,2019-02-01 22:13:59,NULL,2019-02-01 22:02:44,1,"[8806430012819, 8801043650700]","[1, 3]",36000
3561,00003562,18889013,1680294,4,2019-01-17 07:16:51,2019-01-17 07:23:11,2019-01-17 07:23:11,2019-01-17 07:19:28,1,"[8801056017606, 8809027331317, 8801094483005]","[1, 5, 4]",35000
3562,00003563,18889013,68071993,3,2020-07-07 08:27:55,2020-07-07 08:37:22,NULL,2020-07-07 08:29:53,2,"[8801382130802, 8806430012819]","[2, 3]",55000
3563,00003564,18889013,72474122,4,2020-01-19 17:33:36,2020-01-19 17:38:48,2020-01-19 17:38:48,2020-01-19 17:36:14,5,"[8801056487010, 8801094483005, 8801056005237, 8809173200130]","[5, 2, 3, 1]",65000
3564,00003565,4808710,75912270,1,2020-03-19 08:33:05,2020-03-19 08:33:05,NULL,NULL,1,"[8803284605464, 8801056755010, 8809040935110, 8801094503901]","[2, 5, 4, 1]",61000
3565,00003566,4808710,2634000,1,2018-07-13 05:17:08,2018-07-13 05:17:08,NULL,NULL,1,"[8806430012819, 8801043650700]","[3, 2]",36000
3566,00003567,49536837,92495839,1,2020-04-05 11:11:55,2020-04-05 11:11:55,NULL,NULL,3,"[8801056755010, 8806430012819, 8801382130802, 8801056033026]","[4, 5, 1, 3]",85000
3567,00003568,49536837,94836247,3,2019-09-18 14:14:30,2019-09-18 14:29:37,NULL,2019-09-18 14:15:42,2,[8801056005237],[2],19000
3568,00003569,49536837,53005560,4,2019-03-10 09:57:52,2019-03-10 10:02:07,2019-03-10 10:02:07,2019-03-10 09:59:02,4,"[8801094483005, 8801056298012, 8801056017606]","[1, 4, 5]",24000
3569,00003570,49536837,92770434,3,2018-02-04 11:58:35,2018-02-04 12:04:39,NULL,2018-02-04 12:00:24,5,"[8809040935110, 8801382130826, 8801094483005, 8802774006927]","[1, 3, 5, 4]",54000
3570,00003571,49536837,94836247,2,2019-06-15 20:33:43,2019-06-15 20:34:59,NULL,2019-06-15 20:34:59,5,"[8809423620039, 8806430012819, 8803284605464, 8802673003300]","[5, 2, 1, 4]",117000
3571,00003572,49536837,40213308,3,2020-04-05 20:34:58,2020-04-05 20:56:43,NULL,2020-04-05 20:37:53,5,"[8806430012819, 8801056487010]","[1, 2]",37000
3572,00003573,49536837,63021024,4,2020-06-09 17:13:26,2020-06-09 17:18:45,2020-06-09 17:18:45,2020-06-09 17:14:27,5,"[8806430012819, 8809057795523, 8801056298012, 8801753100885]","[2, 4, 1, 3]",106000
3573,00003574,49536837,86704733,1,2019-05-02 05:27:18,2019-05-02 05:27:18,NULL,NULL,5,[8801056487010],[1],7000
3574,00003575,49536837,1680294,3,2019-06-04 19:37:45,2019-06-04 19:42:23,NULL,2019-06-04 19:39:43,4,"[8801056017606, 8801056002541, 8801043650700, 8809027331324, 8801056154011]","[1, 3, 5, 2, 4]",87000
3575,00003576,49536837,63021024,1,2018-04-12 01:16:01,2018-04-12 01:16:01,NULL,NULL,1,"[8801056005237, 8809423620039, 8806002010670, 8801056201012, 8802673003263]","[1, 3, 5, 4, 2]",99000
3576,00003577,49536837,57540999,2,2020-07-09 04:56:04,2020-07-09 04:58:47,NULL,2020-07-09 04:58:47,3,"[8806002010670, 8809057795523, 8809040935110, 8801382144823]","[1, 5, 2, 4]",94000
3577,00003578,49536837,53005560,1,2018-01-06 20:03:28,2018-01-06 20:03:28,NULL,NULL,3,"[8803284605464, 8801382127574]","[4, 1]",34000
3578,00003579,49536837,64689622,4,2018-08-16 16:05:43,2018-08-16 16:12:14,2018-08-16 16:12:14,2018-08-16 16:08:23,2,"[8809423620039, 8806002010670, 8809040935110]","[3, 5, 1]",73000
3579,00003580,49536837,92770434,1,2019-04-20 12:46:34,2019-04-20 12:46:34,NULL,NULL,2,"[8801056017606, 8809057795523, 8806430012819, 8809050511090]","[2, 1, 5, 3]",72000
3580,00003581,49536837,68071993,2,2018-01-02 06:36:14,2018-01-02 06:38:49,NULL,2018-01-02 06:38:49,1,"[8809040935110, 8801043650700, 8801056017606]","[4, 3, 1]",19000
3581,00003582,49536837,78499253,4,2018-06-12 11:58:55,2018-06-12 12:02:54,2018-06-12 12:02:54,2018-06-12 12:01:24,3,"[8801382130802, 8801056002541]","[2, 5]",55000
3582,00003583,49536837,72474122,3,2018-08-11 10:43:58,2018-08-11 10:51:05,NULL,2018-08-11 10:45:49,1,"[8801056487010, 8809057795523, 8801056015107, 8809027331706, 8801097250079]","[5, 3, 1, 2, 4]",104000
3583,00003584,49536837,13719043,1,2019-09-20 16:05:36,2019-09-20 16:05:36,NULL,NULL,4,"[8806002010670, 8809040935110, 8806430012819, 8801097850019]","[3, 1, 4, 5]",82000
3584,00003585,49536837,24966706,2,2019-01-02 08:58:21,2019-01-02 08:59:34,NULL,2019-01-02 08:59:34,5,"[8801056002541, 8809423620039, 8801056487010, 8809332391303]","[1, 4, 5, 2]",111000
3585,00003586,48320431,13040872,1,2018-01-04 21:26:10,2018-01-04 21:26:10,NULL,NULL,4,"[8801382130826, 8806430012819]","[2, 5]",36000
3586,00003587,48320431,2634000,3,2020-01-21 09:46:31,2020-01-21 10:06:11,NULL,2020-01-21 09:47:39,5,"[8801056298012, 8801056005237]","[3, 4]",27000
3587,00003588,48320431,72474122,3,2018-04-10 15:11:02,2018-04-10 15:25:06,NULL,2018-04-10 15:12:08,5,"[8809027331317, 8801043650700, 8801382130802, 8806002003931, 8809027332932]","[1, 2, 3, 5, 4]",97000
3588,00003589,48320431,13719043,1,2018-07-05 09:06:39,2018-07-05 09:06:39,NULL,NULL,3,"[8801056005237, 8806430012819, 8809040935110, 8809191574688]","[5, 2, 3, 4]",69000
3589,00003590,48320431,78564878,3,2019-01-06 23:40:45,2019-01-06 23:48:16,NULL,2019-01-06 23:42:57,2,"[8801382130826, 8801056002541]","[5, 3]",36000
3590,00003591,48320431,818369,4,2020-04-12 22:29:12,2020-04-12 22:35:12,2020-04-12 22:35:12,2020-04-12 22:32:01,4,"[8809040935110, 8806430012819]","[3, 4]",39000
3591,00003592,48320431,13719043,4,2018-05-13 19:09:50,2018-05-13 19:13:31,2018-05-13 19:13:31,2018-05-13 19:11:41,4,"[8801056005237, 8801056017606, 8801382130826]","[5, 2, 1]",29000
3592,00003593,48320431,49673122,3,2018-01-16 10:00:21,2018-01-16 10:08:22,NULL,2018-01-16 10:01:32,3,"[8801056015107, 8806002010670, 8801056017606, 8809323750027]","[2, 1, 3, 4]",64000
3593,00003594,48320431,13040872,4,2019-09-20 21:21:27,2019-09-20 21:25:57,2019-09-20 21:25:57,2019-09-20 21:23:17,4,[8801056015107],[2],3000
3594,00003595,48320431,48471189,2,2020-08-14 13:58:51,2020-08-14 14:01:11,NULL,2020-08-14 14:01:11,3,"[8801043650700, 8801382127574]","[5, 2]",27000
3595,00003596,48320431,68071993,2,2018-04-20 05:40:53,2018-04-20 05:42:04,NULL,2018-04-20 05:42:04,2,[8806002010670],[3],24000
3596,00003597,48320431,80100195,4,2019-05-15 02:55:10,2019-05-15 02:58:33,2019-05-15 02:58:33,2019-05-15 02:56:38,4,"[8809423620039, 8806430012819]","[4, 5]",70000
3597,00003598,48320431,71466100,1,2019-07-12 21:11:01,2019-07-12 21:11:01,NULL,NULL,4,"[8801094483005, 8803284605464, 8809423620039]","[4, 2, 5]",65000
3598,00003599,48320431,48471189,3,2020-05-20 22:10:33,2020-05-20 22:25:40,NULL,2020-05-20 22:12:28,1,"[8801056005237, 8801094483005]","[3, 2]",31000
3599,00003600,48320431,40984929,4,2020-09-06 22:27:52,2020-09-06 22:31:11,2020-09-06 22:31:11,2020-09-06 22:29:00,1,"[8809423620039, 8803284605464, 8801056017606, 8809323750027, 8809191574671]","[4, 3, 2, 1, 5]",126000
3600,00003601,48320431,71466100,3,2019-06-04 17:14:38,2019-06-04 17:26:53,NULL,2019-06-04 17:16:57,1,"[8801056002541, 8801056487010]","[2, 1]",37000
3601,00003602,48320431,53005560,1,2019-03-19 23:05:22,2019-03-19 23:05:22,NULL,NULL,5,[8801043650700],[5],6000
3602,00003603,48320431,80100195,4,2019-09-10 13:43:23,2019-09-10 13:48:19,2019-09-10 13:48:19,2019-09-10 13:45:37,3,"[8806002010670, 8806430012819]","[1, 5]",54000
3603,00003604,48320431,66799319,1,2019-01-20 19:16:10,2019-01-20 19:16:10,NULL,NULL,5,"[8801056002541, 8809027331317, 8801056017606, 8801097618114]","[4, 5, 2, 1]",56000
3604,00003605,48320431,78564878,4,2019-01-13 09:58:41,2019-01-13 10:03:11,2019-01-13 10:03:11,2019-01-13 10:00:16,1,"[8801382130802, 8801056002541]","[4, 3]",55000
3605,00003606,48320431,11715235,2,2019-08-13 21:34:41,2019-08-13 21:37:10,NULL,2019-08-13 21:37:10,2,"[8806002010670, 8809423620039, 8801056487010, 8809135303640, 8801382139072]","[5, 2, 4, 3, 1]",125000
3606,00003607,48320431,13719043,3,2018-06-17 07:50:33,2018-06-17 08:03:54,NULL,2018-06-17 07:51:43,3,[8806430012819],[1],30000
3607,00003608,48320431,13040872,4,2020-09-02 10:30:03,2020-09-02 10:36:30,2020-09-02 10:36:30,2020-09-02 10:31:51,1,"[8801056298012, 8803284605464]","[3, 5]",21000
3608,00003609,48320431,85267976,3,2020-04-03 23:17:33,2020-04-03 23:40:11,NULL,2020-04-03 23:19:34,1,"[8801056005237, 8801056015107]","[3, 2]",22000
3609,00003610,51662673,24966706,2,2020-04-09 21:29:08,2020-04-09 21:31:56,NULL,2020-04-09 21:31:56,5,"[8803284605464, 8801056298012, 8801382130802, 8809382930224, 8809382930200]","[1, 5, 3, 4, 2]",60000
3610,00003611,51662673,22827613,1,2020-03-04 19:54:59,2020-03-04 19:54:59,NULL,NULL,3,"[8801382127574, 8801094483005, 8809040935110, 8809135303633]","[4, 3, 2, 1]",50000
3611,00003612,51662673,53005560,2,2019-01-08 22:55:51,2019-01-08 22:58:44,NULL,2019-01-08 22:58:44,1,"[8801056487010, 8803284605464, 8809027331317, 8809423870007]","[4, 2, 5, 3]",67000
3612,00003613,51662673,2634000,4,2018-09-17 10:20:48,2018-09-17 10:25:32,2018-09-17 10:25:32,2018-09-17 10:21:58,5,"[8809027331317, 8801382127574, 8801094483005]","[4, 5, 2]",52000
3613,00003614,51662673,83110567,1,2019-06-12 22:52:56,2019-06-12 22:52:56,NULL,NULL,2,"[8809057795523, 8801382130802]","[4, 2]",56000
3614,00003615,51662673,78564878,3,2018-03-14 19:38:44,2018-03-14 19:45:28,NULL,2018-03-14 19:41:22,1,"[8806002010670, 8801056002541]","[1, 3]",54000
3615,00003616,51662673,88566707,3,2020-03-11 05:14:07,2020-03-11 05:19:52,NULL,2020-03-11 05:16:43,2,"[8801043650700, 8801056487010]","[2, 3]",13000
3616,00003617,51662673,22827613,1,2020-07-05 02:34:18,2020-07-05 02:34:18,NULL,NULL,5,"[8809040935110, 8801056015107, 8801056487010, 8809424480021]","[4, 2, 3, 1]",24000
3617,00003618,51662673,5887706,1,2020-04-09 15:35:52,2020-04-09 15:35:52,NULL,NULL,1,"[8801056002541, 8809027331317, 8801056005237]","[1, 5, 3]",68000
3618,00003619,51662673,85267976,3,2019-03-01 02:11:18,2019-03-01 02:28:40,NULL,2019-03-01 02:12:36,2,[8809057795523],[4],31000
3619,00003620,51662673,46075113,1,2018-02-07 15:20:20,2018-02-07 15:20:20,NULL,NULL,5,"[8803284605464, 8801056017606]","[4, 5]",17000
3620,00003621,51662673,94215680,4,2018-02-09 06:38:38,2018-02-09 06:44:23,2018-02-09 06:44:23,2018-02-09 06:39:44,1,"[8806430012819, 8803284605464]","[5, 1]",43000
3621,00003622,51662673,48471189,4,2019-04-13 02:25:06,2019-04-13 02:30:45,2019-04-13 02:30:45,2019-04-13 02:27:57,3,"[8801382127574, 8801056015107, 8803284605464, 8809050511090, 8801094473006]","[4, 5, 1, 2, 3]",58000
3622,00003623,51662673,87613525,2,2020-06-15 18:03:41,2020-06-15 18:05:37,NULL,2020-06-15 18:05:37,5,[8801056755010],[5],21000
3623,00003624,51662673,78499253,2,2019-09-17 21:12:45,2019-09-17 21:14:14,NULL,2019-09-17 21:14:14,1,"[8801056487010, 8809423620039, 8801056755010, 8801056034740]","[5, 4, 2, 3]",84000
3624,00003625,51662673,24966706,3,2019-09-14 23:21:08,2019-09-14 23:34:39,NULL,2019-09-14 23:23:56,3,"[8801056487010, 8801043650700, 8801094483005, 8801382134749]","[3, 1, 5, 4]",60000
3625,00003626,51662673,66799319,3,2020-03-12 12:26:12,2020-03-12 12:43:34,NULL,2020-03-12 12:27:58,3,"[8806430012819, 8801382127574, 8809057795523, 8809332391303, 8806002004044]","[2, 3, 4, 1, 5]",136000
3626,00003627,51662673,93528850,3,2019-01-08 14:52:17,2019-01-08 15:04:57,NULL,2019-01-08 14:54:18,4,"[8801094483005, 8801382127574, 8809040935110, 8809382930217]","[2, 3, 1, 5]",49000
3627,00003628,51662673,87603323,1,2018-04-16 12:13:07,2018-04-16 12:13:07,NULL,NULL,2,"[8801382127574, 8801056015107, 8809040935110]","[3, 1, 2]",33000
3628,00003629,51662673,86052106,3,2018-04-12 06:34:32,2018-04-12 06:52:18,NULL,2018-04-12 06:35:55,1,[8801056015107],[4],3000
3629,00003630,51662673,85267976,1,2020-01-01 09:00:11,2020-01-01 09:00:11,NULL,NULL,2,"[8806430012819, 8801094483005]","[4, 5]",42000
3630,00003631,51662673,87613525,4,2019-05-18 23:13:13,2019-05-18 23:18:37,2019-05-18 23:18:37,2019-05-18 23:15:52,2,"[8801043650700, 8803284605464, 8809027331317]","[1, 3, 2]",38000
3631,00003632,51662673,78564878,1,2019-06-11 21:27:27,2019-06-11 21:27:27,NULL,NULL,3,"[8801382130826, 8801056002541, 8806430012819, 8809323750027, 8801382132455]","[3, 1, 2, 5, 4]",135000
3632,00003633,51662673,93001305,3,2018-09-07 04:21:29,2018-09-07 04:43:56,NULL,2018-09-07 04:23:19,5,"[8801382127574, 8801056017606, 8801094483005, 8801382138686, 8809057550023]","[5, 3, 2, 4, 1]",68000
3633,00003634,51662673,94215680,4,2020-06-13 03:02:48,2020-06-13 03:09:20,2020-06-13 03:09:20,2020-06-13 03:05:38,4,"[8801056298012, 8801094483005, 8801056015107]","[2, 3, 5]",23000
3634,00003635,31838176,72474122,1,2018-09-19 01:00:48,2018-09-19 01:00:48,NULL,NULL,3,"[8806430012819, 8801056487010, 8801056755010, 8804342398984, 8801056164011]","[1, 5, 3, 4, 2]",71000
3635,00003636,31838176,21660010,4,2020-02-14 07:29:06,2020-02-14 07:35:41,2020-02-14 07:35:41,2020-02-14 07:31:23,4,"[8801382130802, 8801056015107, 8801382127574, 8809221607072]","[5, 3, 1, 2]",84000
3636,00003637,31838176,68071993,3,2020-06-02 16:37:23,2020-06-02 16:42:36,NULL,2020-06-02 16:40:13,4,[8801382130802],[2],25000
3637,00003638,31838176,2634000,2,2019-07-05 02:17:28,2019-07-05 02:20:02,NULL,2019-07-05 02:20:02,2,[8801056298012],[3],8000
3638,00003639,31838176,72099160,3,2018-07-12 08:22:02,2018-07-12 08:38:24,NULL,2018-07-12 08:23:18,2,"[8806430012819, 8801382130802, 8801043650700, 8801382137382]","[4, 1, 5, 3]",71000
3639,00003640,31838176,5887706,3,2020-03-12 21:26:41,2020-03-12 21:33:22,NULL,2020-03-12 21:28:07,2,"[8801056755010, 8801056017606]","[1, 3]",25000
3640,00003641,31838176,75912270,3,2019-05-01 14:54:56,2019-05-01 15:14:11,NULL,2019-05-01 14:57:33,5,"[8801056015107, 8801056487010, 8809027331317, 8801056005672, 8809068661077]","[3, 4, 1, 5, 2]",78000
