,고객이름,구매물건,구매갯수,최근방문날짜
9985,22303618,8806002000794,18,2019-07-15
9986,22303618,8802673003225,6,2019-09-16
9987,7033256,8801382137405,5,2020-07-18
9988,7033256,8801097231016,18,2018-01-11
9989,7033256,8801056017606,20,2020-09-12
9990,7033256,8809027331492,3,2018-08-17
9991,7033256,8809191574695,13,2018-08-11
9992,7033256,8809332392768,2,2018-07-16
9993,7033256,8801056054984,16,2018-04-11
9994,7033256,8801094223007,17,2020-07-17
9995,7033256,8801056688011,1,2018-02-16
9996,7945340,8801382130826,3,2018-03-15
9997,7945340,8802673003218,7,2020-05-11
9998,7945340,8802774000369,7,2020-01-11
9999,7945340,8802673003201,10,2020-04-13
10000,56166847,8803284607659,8,2018-02-16
10001,56166847,8806001083750,18,2019-01-14
10002,29649540,8809228158881,11,2019-02-20
10003,29649540,8809110700051,4,2018-09-15
10004,29649540,8804342310108,8,2020-04-16
10005,29649540,8801382132455,15,2018-01-21
10006,43891786,8809027331317,12,2018-02-11
10007,43891786,8809106188092,15,2018-06-13
10008,18098404,8806002010571,10,2018-04-10
10009,18098404,8801056017583,3,2019-08-20
10010,18098404,8809027331324,1,2019-01-18
10011,18098404,8802774006927,12,2019-09-20
10012,18098404,8801094223038,10,2018-07-14
10013,18098404,8802774000987,13,2019-08-17
10014,18098404,88004334,20,2020-07-18
10015,94563633,8809423620022,18,2019-04-10
10016,94563633,8801056005719,1,2019-02-14
10017,83598466,8809003432328,13,2019-07-21
10018,83598466,8801097250079,8,2020-07-14
10019,83598466,8801097131019,15,2018-09-10
10020,81832835,8802673003355,13,2020-02-16
10021,81832835,8801746672443,19,2019-04-10
10022,81832835,8809173200123,6,2020-05-13
10023,81832835,8802774003445,3,2019-01-19
10024,81832835,8809382930248,17,2020-06-11
10025,81832835,8801056154011,1,2020-03-11
10026,81832835,8801094563004,9,2020-07-14
10027,24290059,8801097618114,17,2018-02-18
10028,24290059,8809191574688,19,2020-07-10
10029,24290059,8809027331744,8,2018-04-13
10030,24290059,8802673003249,13,2018-02-20
10031,24290059,8806003011362,15,2020-03-17
10032,68878508,8809135303640,2,2019-02-14
10033,68878508,8806002000794,16,2018-01-21
10034,68878508,8806002010427,16,2019-05-15
10035,68878508,8804342398984,19,2019-07-21
10036,30435917,8806001084894,10,2019-01-20
10037,30435917,8801097618114,20,2020-08-16
10038,30435917,8801043650762,10,2020-09-11
10039,30435917,8809191574695,13,2018-05-20
10040,30435917,8801382132455,1,2020-01-12
10041,30435917,8801043650700,5,2019-02-10
10042,87025584,8809191574671,10,2018-02-16
10043,87025584,8801104290357,13,2020-04-12
10044,87025584,8809082723379,9,2018-03-13
10045,87025584,8806002000794,18,2020-07-18
10046,13621752,880105603886,1,2020-09-14
10047,13621752,8803284607659,6,2018-09-13
10048,13621752,8804074100350,20,2019-03-17
10049,13621752,8809173200130,12,2019-05-11
10050,13621752,8809082727513,10,2018-03-19
10051,13621752,8809027331492,20,2020-02-19
10052,13621752,8804342387872,19,2019-06-13
10053,13621752,8801097250053,4,2019-04-15
10054,13621752,8806002000794,7,2020-09-14
10055,13621752,8809080300039,7,2019-05-20
10056,76249850,8801056038861,20,2019-09-14
10057,76249850,8801037018646,18,2020-05-17
10058,76249850,8801056030649,7,2019-04-16
10059,76249850,8801056154011,3,2019-02-14
10060,76249850,8801056005672,9,2018-01-12
10061,76249850,8801056036775,9,2020-03-17
10062,76249850,8801056233013,1,2018-05-16
10063,76249850,8801056033026,16,2019-06-12
10064,26847924,8801097250369,8,2020-03-12
10065,26847924,8801094223038,16,2020-05-17
10066,26847924,8809045670115,7,2018-03-15
10067,26847924,8801382138686,5,2018-05-18
10068,26847924,8801097178090,8,2018-02-10
10069,26847924,8809423870014,16,2018-05-20
10070,26847924,8809082727537,13,2018-05-11
10071,26847924,8809027331324,5,2019-07-15
10072,26847924,8809057795523,12,2020-02-12
10073,26847924,8802673003225,11,2019-05-10
10074,77574372,8809191574657,11,2020-03-13
10075,77574372,8801056688011,11,2018-08-11
10076,77574372,8802673003355,9,2020-02-14
10077,77574372,8806003011362,17,2018-01-21
10078,15422491,8801094222703,1,2018-09-21
10079,15422491,8804342343434,16,2020-08-11
10080,15422491,8809191574671,13,2020-04-18
10081,15422491,8801056006259,3,2018-03-14
10082,15422491,8801056298128,19,2020-01-19
10083,15422491,8802774001014,6,2020-03-18
10084,15422491,8806020310530,14,2019-01-20
10085,15422491,8801382130840,12,2018-08-13
10086,15422491,8809228150014,8,2018-02-18
10087,15422491,8801094602406,5,2018-06-13
10088,73965868,8809221606204,2,2020-05-14
10089,73965868,8801094483005,4,2018-06-14
10090,73965868,8804342387872,6,2019-04-17
10091,73965868,8806002000794,7,2019-04-20
10092,73965868,8809082727520,12,2020-06-17
10093,73965868,8802673003355,1,2019-05-10
10094,73965868,8806003011362,13,2019-07-17
10095,69945119,8801056065829,1,2018-05-11
10096,69945119,8806002003900,17,2018-01-18
10097,69945119,8801056224011,1,2020-08-11
10098,69945119,8806002010977,19,2018-04-18
10099,88784282,8803284607659,11,2020-02-14
10100,88784282,8809173200345,3,2020-06-18
10101,88784282,8806001084894,4,2019-04-19
10102,88784282,8801382132455,7,2019-02-18
10103,88784282,8801056051747,16,2019-01-18
10104,53254359,8809135303633,8,2019-06-19
10105,53254359,8801097250376,1,2020-07-20
10106,53254359,8801056021062,7,2019-04-12
10107,53254359,8809424480038,1,2019-06-18
10108,53254359,8809003432304,10,2018-04-18
10109,53254359,8809191574695,18,2019-04-15
10110,53254359,8809221607072,14,2020-08-11
10111,53254359,8801056714017,11,2019-02-14
10112,53254359,8802673003256,12,2020-05-18
10113,92265441,8801753100885,2,2020-02-12
10114,92265441,8809253640177,17,2019-04-20
10115,92265441,8809423620039,18,2020-03-13
10116,92265441,8801056032388,2,2018-02-17
10117,92265441,8801056755010,10,2018-07-13
10118,92265441,8801056487010,8,2020-09-10
10119,92265441,8802673003232,20,2019-05-10
10120,92265441,8801056001858,20,2019-05-14
10121,92265441,8801382131014,14,2018-03-17
10122,37368125,8809082723386,15,2019-03-18
10123,37368125,8801056024062,8,2018-08-11
10124,37368125,8801056007163,19,2019-01-12
10125,37368125,8806002004044,10,2020-04-20
10126,37368125,8806002002894,9,2019-03-19
10127,37368125,8809228158898,6,2020-01-21
10128,37368125,8801056787127,3,2019-04-13
10129,99463552,8809173200130,6,2020-07-12
10130,99463552,8801056017583,16,2019-09-11
10131,99463552,8809135303633,18,2019-02-18
10132,99463552,8804342310108,18,2018-02-16
10133,99463552,8806001083798,19,2019-09-20
10134,99463552,8801382135418,9,2020-05-21
10135,15225722,8809023003379,15,2018-05-10
10136,15225722,8801056065805,10,2020-05-20
10137,15225722,8801056055189,18,2020-03-19
10138,15225722,8809027331706,11,2019-05-11
10139,15225722,8802673003362,18,2020-08-11
10140,15225722,8809423870007,16,2019-08-10
10141,15225722,8801043650700,1,2019-06-17
10142,83056000,8801037018646,3,2018-03-11
10143,83056000,8803284605532,8,2020-08-16
10144,83056000,8801056224158,4,2019-03-13
10145,87925861,8801043650199,11,2019-09-12
10146,87925861,8806001084542,10,2020-07-16
10147,87925861,8804342387872,13,2019-03-15
10148,87893905,8809050511144,20,2019-06-18
10149,87893905,8809228158898,12,2019-09-15
10150,87893905,8801097178021,15,2020-05-18
10151,87893905,8809191574688,6,2020-08-20
10152,87893905,8801056006259,2,2018-08-17
10153,87893905,8802673003249,18,2018-07-18
10154,87893905,8806020311353,1,2018-07-10
10155,87893905,8802673003300,18,2019-09-20
10156,87893905,8801094502102,1,2018-09-14
10157,34303624,8801056005719,3,2019-09-18
10158,34303624,8804342398984,18,2019-01-14
10159,34303624,8801382137382,10,2020-01-16
10160,34303624,8801094223038,3,2018-02-20
10161,34303624,8806001084542,15,2020-07-14
10162,34303624,8809221606204,4,2018-08-11
10163,34303624,8801056009731,16,2018-03-15
10164,34303624,8801056005672,13,2019-07-12
10165,34303624,8801056233013,6,2020-08-18
10166,76865721,8809423870007,10,2020-03-16
10167,76865721,8801056688127,20,2019-06-10
10168,76865721,8801056009731,7,2018-05-17
10169,76865721,8801056042196,11,2020-05-18
10170,76865721,8809003432328,11,2020-05-10
10171,76865721,8809173200147,5,2020-01-21
10172,76865721,8802673003300,9,2020-03-11
10173,76865721,8809191574664,9,2020-02-12
10174,76865721,8801056015107,13,2019-05-21
10175,76865721,8806002004044,10,2019-03-20
10176,13707133,8802673003201,7,2020-08-11
10177,58576046,8809173200130,19,2020-01-12
10178,58576046,8806003011522,1,2018-02-20
10179,58576046,8802774003445,8,2018-01-18
10180,58576046,8809380760175,15,2019-07-16
10181,58576046,8801056009731,1,2018-02-11
10182,58576046,8806002000794,9,2018-01-16
10183,58576046,8806002003900,8,2018-03-19
10184,78598312,8801056018160,14,2020-02-21
10185,78598312,8801382134848,6,2020-06-10
10186,78598312,8801056024062,9,2019-04-20
10187,78598312,8801056007163,6,2018-07-13
10188,78598312,8809423870007,10,2018-09-20
10189,78598312,8801056005719,4,2018-03-12
10190,78598312,8809135303640,20,2018-09-17
10191,78598312,8801056032388,10,2020-08-13
10192,78598312,8809125060225,20,2020-05-14
10193,78598312,8801056005672,14,2019-03-18
10194,42221172,8801056487010,14,2019-08-19
10195,42221172,8801382127284,16,2018-02-15
10196,42221172,8801056065805,14,2019-04-11
10197,42221172,8801382135418,12,2018-04-20
10198,42221172,8809135303640,1,2019-07-18
10199,42221172,8803284605532,4,2020-02-10
10200,16814236,8801056007163,15,2019-09-17
10201,16814236,8806001083767,13,2019-09-10
10202,16814236,8801056065805,15,2018-08-16
10203,16814236,8806002010441,9,2019-06-12
10204,16814236,8802673003249,4,2020-03-20
10205,93316163,8809135303633,6,2018-08-10
10206,93316163,8801056058227,17,2018-03-20
10207,93316163,8801056798017,5,2019-05-15
10208,93316163,8807920310347,17,2019-09-19
10209,93316163,8804342310108,8,2018-08-16
10210,93316163,8802774006927,18,2018-04-10
10211,93316163,8801382127574,15,2020-04-21
10212,93316163,8809135303640,4,2018-06-19
10213,93316163,8801056714017,18,2020-04-21
10214,93316163,8809221607072,20,2020-06-21
10215,78143040,8801056017606,20,2018-06-18
10216,78143040,8801056714017,6,2019-03-12
10217,78143040,8801094503505,7,2018-06-12
10218,78143040,8801382144823,6,2019-02-12
10219,78143040,8809082723386,1,2020-08-19
10220,83724379,8801097231016,9,2020-08-19
10221,83724379,8806002010670,14,2020-02-21
10222,29237501,8802673003201,20,2020-06-11
10223,29237501,8809110700044,14,2020-09-20
10224,29237501,8801056055189,10,2020-01-11
10225,29237501,8801097178014,16,2019-06-14
10226,29237501,8801097250413,8,2018-07-17
10227,29237501,8801056017644,8,2018-02-19
10228,29237501,8802673003225,6,2020-08-18
10229,86126618,8801056001858,12,2020-08-15
10230,86126618,8809027331324,10,2020-07-21
10231,86126618,8801056042196,5,2020-08-18
10232,86126618,8801097278035,4,2020-04-19
10233,86126618,8809228150021,9,2018-05-11
10234,86126618,8809068661152,19,2018-01-18
10235,86126618,8809027331324,4,2018-03-12
10236,86126618,8806020311353,15,2018-04-17
10237,13032042,8809050511090,14,2018-03-10
10238,13032042,8804074600546,12,2020-02-15
10239,13032042,8809082727520,18,2019-06-15
10240,13032042,8809027331744,17,2019-01-11
10241,6032322,8801753100892,19,2019-04-20
10242,6032322,8801056487010,13,2019-02-15
10243,6032322,8801094563004,9,2019-09-21
10244,6032322,8809003432328,2,2018-06-13
10245,6032322,8801097250413,19,2019-01-15
10246,49509622,8809382930224,16,2018-08-19
10247,49509622,8804074600546,7,2019-05-17
10248,49509622,8809397830014,4,2020-07-10
10249,49509622,8801056065768,13,2020-05-11
10250,49509622,8801104500067,1,2018-05-13
10251,92578035,8801056164011,11,2018-02-14
10252,60506634,8801104500067,13,2020-05-10
10253,60506634,8801056001285,19,2020-03-19
10254,60506634,8809423620015,5,2018-03-13
10255,60506634,8806002010977,17,2018-07-21
10256,60506634,8801094602406,4,2020-06-19
10257,79333425,8809125060850,14,2018-01-11
10258,79333425,8802673003218,3,2018-02-19
10259,79333425,8801382127284,17,2019-02-10
10260,79333425,8809382930231,16,2020-08-13
10261,79333425,8801382128038,17,2018-01-14
10262,79333425,8809080300039,12,2018-05-12
10263,79333425,8801056005719,12,2020-02-18
10264,79333425,8801056024017,19,2018-09-12
10265,79333425,8809050511038,4,2018-04-20
10266,47191354,8801056030649,8,2019-06-20
10267,47191354,8801056034740,17,2018-01-11
10268,47191354,8809068661176,2,2020-04-18
10269,48596020,8806002010670,9,2018-02-11
10270,48596020,8809068661152,12,2018-08-18
10271,48596020,8801056233013,18,2020-01-15
10272,48596020,8802673003218,18,2019-02-12
10273,48596020,8801056038861,15,2019-05-10
10274,48596020,8809173200345,5,2018-09-17
10275,48596020,8801097150010,7,2020-03-13
10276,48596020,8806002003931,12,2020-06-10
10277,34125246,8801094503901,18,2018-05-18
10278,34125246,8801382130383,11,2020-05-18
10279,34125246,8801056224011,9,2018-01-15
10280,34125246,8801056042196,6,2019-08-21
10281,34125246,8801056688127,19,2020-04-16
10282,34125246,8801056051747,19,2019-03-14
10283,34125246,8809397830021,8,2019-05-20
10284,78565921,8801056006259,3,2018-09-19
10285,78565921,8809323750065,17,2020-03-15
10286,78565921,8801097131019,10,2020-03-18
10287,78565921,8801382127284,10,2019-06-19
10288,78565921,8806002000794,4,2020-08-19
10289,78565921,8805915531012,2,2020-06-17
10290,78565921,8801056154066,8,2019-04-15
10291,66080151,8801097231016,19,2018-01-14
10292,66080151,8801056017644,15,2019-01-10
10293,66080151,8801056017644,17,2019-05-14
10294,66080151,8806001085020,18,2020-06-10
10295,79060974,8809082723386,7,2019-02-13
10296,18357092,8801056688127,7,2019-07-14
10297,64859623,8801056064761,20,2020-08-15
10298,9951358,8801382132455,17,2019-08-10
10299,24552135,8809027331744,14,2020-08-21
10300,24552135,8806003011362,4,2018-06-15
10301,24552135,8801382130802,11,2019-01-16
10302,24552135,8809191574688,5,2019-01-16
10303,24552135,8801056058227,14,2020-08-12
10304,75281937,8809323750065,2,2019-06-20
10305,75281937,8801043650199,13,2018-01-14
10306,75281937,8801056015107,11,2020-06-20
10307,75281937,8806001083750,14,2018-02-12
10308,75281937,8809057550023,12,2018-09-15
10309,75281937,8806001083026,15,2020-03-17
10310,75281937,8801056017644,4,2019-03-16
10311,75281937,8809023009333,4,2019-06-17
10312,59151975,8801097250376,1,2020-07-13
10313,59151975,8809323750027,16,2019-03-14
10314,90757341,8809382930248,7,2019-08-21
10315,90757341,8801104500067,7,2018-05-19
10316,90757341,8806001083026,12,2019-03-20
10317,90757341,8804342343434,3,2019-07-14
10318,90757341,8809057550023,3,2020-04-10
10319,90757341,8806020311353,18,2019-01-10
10320,90757341,8801056058227,20,2019-03-10
10321,90757341,8809191574695,11,2019-09-18
10322,90757341,8809323750065,7,2018-03-13
10323,66214096,8809191574664,8,2019-08-16
10324,66214096,8802673003201,11,2020-08-10
10325,66214096,8801097250369,10,2018-08-20
10326,66214096,8809382930224,3,2019-04-13
10327,67796358,8801037037869,1,2019-03-15
10328,67796358,8806002003931,15,2019-06-16
10329,67796358,8806430012819,9,2019-04-10
10330,67796358,8806002002894,3,2018-01-16
10331,67796358,8801094503901,1,2020-04-15
10332,77880774,8802673003263,11,2019-01-15
10333,77880774,8801056224158,13,2020-08-15
10334,77880774,8809228150021,14,2019-05-12
10335,77880774,8801056015107,4,2020-05-15
10336,77880774,8806002003931,20,2018-02-21
10337,68768507,8801037037869,9,2020-03-18
10338,68768507,8809423620008,18,2020-03-18
10339,68768507,8801097250369,15,2018-08-12
10340,68768507,8806002010670,1,2018-04-11
10341,68768507,8809057795509,11,2018-09-21
10342,68768507,8809173200345,7,2019-08-17
10343,68768507,8801056017644,5,2020-09-14
10344,68768507,8802774000369,17,2018-05-11
10345,68768507,8806430012819,4,2019-03-12
10346,51553058,8806001083798,12,2018-03-20
10347,51553058,8809380760175,19,2020-08-10
10348,51553058,8809125060850,6,2019-08-14
10349,51553058,8801097250383,12,2020-03-21
10350,51553058,8801056065805,19,2020-03-17
10351,51553058,8805915531036,18,2018-08-21
10352,21949538,8809382930217,7,2020-04-11
10353,21949538,8801094603007,13,2019-04-15
10354,21949538,8801056030649,3,2018-06-15
10355,21949538,8801056003364,15,2019-09-14
10356,3690472,8809023003379,4,2018-04-13
10357,3690472,8806001083750,6,2019-09-11
10358,3690472,8801056034740,16,2018-03-14
10359,88915778,8805915531012,4,2018-07-20
10360,88915778,8809323750027,17,2020-07-10
10361,88915778,8809068661077,9,2019-09-19
10362,88915778,8809173200345,2,2020-08-12
10363,88915778,8809068661176,10,2020-05-13
10364,88915778,8801056038861,7,2018-04-10
10365,88915778,8804342387872,2,2020-09-12
10366,52162284,8809082723386,7,2020-03-17
10367,52162284,8806001083026,3,2018-01-11
10368,52162284,8801056038649,15,2020-04-15
10369,52162284,880105665874,15,2019-04-12
10370,52162284,8802673003263,2,2019-04-19
10371,52162284,8801097130036,20,2020-03-13
10372,52162284,8801056038861,9,2020-09-14
10373,5427981,8801056065829,14,2020-03-13
10374,5427981,8801056065805,12,2018-08-11
10375,5427981,8806001084894,13,2020-05-18
10376,5427981,8801382137405,18,2019-03-18
10377,5427981,8801097250053,7,2020-04-19
10378,5427981,8801097130036,1,2019-08-11
10379,5427981,8801097618114,9,2019-03-15
10380,5427981,8809080300060,7,2020-01-21
10381,49242835,8806001083750,17,2018-02-12
10382,49242835,8801056022112,6,2020-04-15
10383,49242835,8809050511038,8,2018-04-16
10384,49242835,8802673003355,5,2018-09-15
10385,49242835,8809397830014,15,2020-01-19
10386,20662618,8801382138686,20,2018-08-13
10387,20662618,8809023001269,15,2018-05-10
10388,20662618,8809253640177,5,2018-05-12
10389,38163860,8802673003225,15,2020-08-13
10390,38163860,8802673003218,9,2019-01-14
10391,38163860,8801056017644,12,2018-09-17
10392,38163860,8809191574640,16,2018-08-16
10393,38163860,8809027331324,3,2020-05-17
10394,38163860,8809173200123,15,2020-04-15
10395,38163860,8802673003362,12,2018-09-12
10396,38163860,8801097850019,13,2018-06-11
10397,38163860,8809423870007,12,2018-01-10
10398,79827295,8802673003249,1,2018-09-20
10399,79827295,8806002002894,18,2020-02-11
10400,79827295,8801056034740,9,2018-07-18
10401,79827295,8809332391303,13,2018-04-12
10402,79827295,8801097130012,15,2020-09-17
10403,79827295,8806002010670,13,2019-02-14
10404,79827295,8801056688127,5,2018-06-16
10405,79827295,8801056065829,2,2020-01-21
10406,94423734,8806002010670,10,2019-08-14
10407,94423734,8801056055189,17,2019-03-14
10408,94423734,8801382130383,16,2018-04-20
10409,94423734,8803284605464,20,2020-03-21
10410,94423734,8801052727851,17,2019-01-16
10411,42396074,8809057550023,2,2018-06-14
10412,42396074,8806002010465,10,2019-01-16
10413,42396074,8807920310347,5,2018-08-21
10414,42396074,8802673003263,18,2020-06-21
10415,42396074,8801382130383,18,2018-03-13
10416,42396074,8801056018160,19,2018-08-11
10417,42396074,8802774001014,13,2019-08-17
10418,42396074,8801094222406,3,2020-09-20
10419,43005371,8801094483005,1,2019-06-10
10420,14256570,8805915531012,11,2020-08-10
10421,14256570,8801056055189,6,2018-04-15
10422,14256570,8809023003379,7,2019-01-15
10423,14256570,8801382127284,9,2020-04-10
10424,14256570,8803284605532,5,2020-05-21
10425,41010590,8801094503901,16,2018-05-18
10426,55196592,8809228150021,10,2018-02-11
10427,55196592,8804342343434,3,2019-01-14
10428,55196592,8801097850019,20,2019-08-21
10429,55196592,8801382137382,11,2020-02-11
10430,55196592,8802673003317,1,2020-05-11
10431,55196592,8801094563004,2,2019-03-16
10432,55196592,8809424480038,13,2019-02-18
10433,55196592,8801056164011,12,2019-06-10
10434,55196592,8801056002541,9,2020-08-20
10435,75669464,8805915530633,6,2018-01-10
10436,75669464,8809045670115,2,2020-01-15
10437,75669464,8801056154011,14,2019-05-13
10438,75669464,8809135303633,5,2020-08-14
10439,75669464,8809027331317,20,2019-08-10
10440,36021305,8809423620008,14,2018-07-14
10441,36021305,8809382930231,2,2019-08-11
10442,36021305,8801094602406,10,2019-05-21
10443,36021305,8807920310347,8,2018-01-12
10444,36021305,8801056024017,9,2019-09-16
10445,36021305,8809068661176,18,2019-05-18
10446,36021305,8809423620022,18,2018-04-13
10447,36021305,8809027331744,3,2018-09-18
10448,36021305,8801056036775,14,2018-03-19
10449,96991818,880105665874,5,2020-02-11
10450,96991818,8801097250413,16,2018-08-13
10451,96991818,8801094222406,5,2018-08-17
10452,96991818,8801056017644,10,2019-03-20
10453,96991818,8806003011362,4,2019-07-20
10454,96991818,8809125060225,17,2020-05-12
10455,73091204,8809221607072,14,2019-02-11
10456,73091204,8809382930231,18,2018-09-13
10457,73091204,8802774006927,2,2020-06-18
10458,73091204,8809023009340,19,2018-03-21
10459,73091204,8801056013110,13,2019-04-15
10460,73091204,8809228150021,3,2019-05-14
10461,73091204,8809027331324,6,2020-03-11
10462,73091204,8806002010465,2,2018-07-20
10463,73091204,8809023001269,12,2018-08-20
10464,30441027,8801037037852,1,2020-08-10
10465,30441027,8809027331324,17,2020-07-18
10466,81783982,8806003011522,9,2020-01-16
10467,81783982,8801097150010,16,2018-07-13
10468,81783982,8801382139072,10,2020-01-18
10469,81783982,8806003011522,11,2019-09-15
10470,81783982,8801094603007,16,2018-07-14
10471,81783982,8801056389123,5,2019-08-15
10472,81783982,8807920310347,8,2020-07-15
10473,26332997,8806002003030,18,2019-08-10
10474,26332997,88004334,5,2020-05-16
10475,26332997,8809106188092,11,2020-03-15
10476,26332997,8809106188092,13,2018-05-13
10477,26332997,8802673003362,13,2019-01-10
10478,26332997,8809027331706,16,2019-05-19
10479,26332997,8801097130036,20,2020-01-11
10480,26332997,8809023003379,16,2020-01-12
10481,45620568,8809173200130,14,2018-07-16
10482,45620568,8801382134749,14,2019-08-16
10483,45620568,8802673003317,2,2018-03-10
10484,45620568,8801382130840,5,2018-04-16
10485,45620568,8801056033026,10,2020-03-10
10486,45620568,8809382930217,6,2019-03-19
10487,45620568,8801056201012,1,2019-06-15
10488,45620568,8809023009333,5,2020-06-16
10489,74000013,8809027331492,19,2018-09-20
10490,65739857,8806003011522,8,2019-07-16
10491,65739857,8806002003900,11,2019-03-21
10492,65739857,8809057550023,10,2019-06-12
10493,65739857,8801094602208,17,2018-08-16
10494,65739857,8806002000794,9,2019-06-10
10495,65739857,8809110700051,6,2020-08-10
10496,65739857,8801382128694,13,2018-09-14
10497,65739857,8801382130802,20,2018-07-17
10498,65739857,8801056006297,8,2019-04-16
10499,29537426,8801097178021,12,2018-02-11
10500,29537426,8809068661008,18,2020-06-20
10501,29537426,8809050511090,18,2020-05-19
10502,65787363,8809106188092,14,2020-02-17
10503,65787363,8806002010977,7,2019-07-18
10504,65787363,8809023001269,9,2018-05-17
10505,65787363,8804342343434,2,2019-02-13
10506,65787363,8809423620046,11,2020-01-14
10507,95248397,8801056001858,18,2020-01-16
10508,95248397,8801056017583,15,2019-01-13
10509,95248397,8809023009593,18,2020-09-12
10510,95248397,8801056005672,18,2020-04-17
10511,95248397,8801056022112,13,2019-01-13
10512,95248397,8804074100350,4,2020-09-21
10513,95248397,8809057795509,13,2018-03-15
10514,12341482,8801097187016,15,2018-05-16
10515,14012877,8802673003263,6,2018-05-11
10516,14012877,8801056389017,7,2019-09-18
10517,14012877,8801056154066,14,2019-06-20
10518,14012877,8806002003030,2,2018-01-11
10519,20243011,8801753100892,8,2019-01-12
10520,20243011,8801094503000,18,2019-01-18
10521,98514495,8801056042226,18,2020-07-20
10522,98514495,8801382132455,11,2018-08-16
10523,98514495,8801097250279,15,2019-07-10
10524,98514495,8809191574671,20,2020-08-11
10525,98514495,8809050511083,13,2020-08-11
10526,98514495,8809125060225,8,2018-08-11
10527,98514495,8809135303633,13,2018-01-18
10528,98514495,8802673003201,9,2019-04-19
10529,98514495,8809027331706,8,2020-03-17
10530,98514495,8801094503505,2,2019-09-21
10531,45543466,8805915531012,13,2019-06-13
10532,45543466,8809380760175,1,2019-09-13
10533,45543466,8801382128694,16,2018-07-15
10534,45543466,8804342398984,3,2020-04-17
10535,82606516,8801382132455,3,2019-02-11
10536,82606516,8801094503031,2,2018-04-16
10537,42435433,8809382930248,8,2019-05-11
10538,42435433,8801097131019,18,2018-08-14
10539,42435433,8804074600546,18,2020-05-11
10540,42435433,8806002010427,17,2018-06-19
10541,42435433,8801382130659,19,2019-07-15
10542,42435433,8801056389123,13,2019-05-13
10543,42435433,8801097150010,13,2019-08-20
10544,42435433,8809082727520,3,2018-03-10
10545,42435433,8801056058227,3,2020-02-17
10546,23625261,8809423620008,15,2019-02-14
10547,23625261,8801097850019,14,2019-06-11
10548,23625261,8802774003445,20,2019-01-19
10549,23625261,8801056233013,9,2018-07-12
10550,23625261,8809068661152,15,2019-08-10
10551,23625261,8809050511038,8,2019-02-20
10552,24884963,8806002010427,1,2018-01-16
10553,24884963,8809045670115,9,2020-07-13
10554,24884963,8809057550023,18,2019-06-12
10555,24884963,8802673003355,11,2019-05-14
10556,24884963,8801753100885,14,2018-05-16
10557,24884963,8806002010571,1,2019-01-20
10558,24884963,8806002003931,5,2020-01-10
10559,24884963,8809423870014,11,2020-04-16
10560,24884963,8801043650700,7,2020-06-11
10561,5444764,8809082727513,20,2019-08-13
10562,5444764,8806001084542,9,2018-09-13
10563,5444764,8809068661169,1,2019-09-17
10564,5444764,8802774006927,11,2020-07-17
10565,5444764,8801056065829,2,2020-05-11
10566,5444764,8801037018646,4,2018-07-21
10567,5444764,8801043650700,16,2018-06-11
10568,5444764,8801056787127,8,2020-07-16
10569,79120693,8809397830014,2,2020-06-16
10570,79120693,8809057795523,10,2020-03-21
10571,79120693,8809125064124,12,2020-06-17
10572,79120693,8801056032388,8,2018-02-15
10573,79120693,8802673003232,18,2020-01-14
10574,28142426,8809228158881,11,2018-08-20
10575,28142426,8809423620046,14,2018-01-20
10576,28142426,8801094503031,20,2018-09-13
10577,28142426,8801097130012,9,2018-04-17
10578,28142426,8809082723386,20,2019-01-11
10579,28142426,8801382144830,9,2019-06-18
10580,28142426,8801056024062,12,2019-09-16
10581,28142426,8801094503505,19,2019-09-19
10582,28142426,8806020311353,6,2019-06-17
10583,19855338,8801746672443,1,2020-03-18
10584,19855338,8801094483005,15,2019-04-11
10585,19855338,8801056024017,17,2020-06-21
10586,19855338,8809409910123,6,2019-04-21
10587,19855338,8809027331492,7,2019-06-18
10588,19855338,8801746672443,20,2019-08-20
10589,19855338,8809027331317,1,2019-05-19
10590,52695623,8801382139072,9,2019-04-19
10591,52695623,8809191574671,16,2019-06-19
10592,52695623,8806001084887,14,2019-08-20
10593,52695623,8801052727837,15,2018-07-17
10594,52695623,8801094563004,2,2018-09-13
10595,52695623,8801094503000,20,2019-09-17
10596,25194103,8801056006259,6,2018-02-12
10597,25194103,8801382130659,12,2018-09-14
10598,25194103,8806002004044,12,2019-01-14
10599,25194103,8809135303633,18,2018-07-13
10600,25194103,8809382930224,16,2018-06-11
10601,58380010,8809191574688,18,2019-06-12
10602,58380010,8801056224158,6,2019-01-10
10603,28447754,8801056487010,6,2019-03-20
10604,28447754,8809423620015,2,2019-07-17
10605,28447754,8809173200147,14,2020-06-13
10606,28447754,8801094223038,6,2020-08-20
10607,28447754,8801043650762,10,2018-07-17
10608,28447754,8806002002894,16,2020-05-10
10609,60882388,8809191574664,8,2019-04-15
10610,60882388,8806002010441,20,2019-03-17
10611,60882388,8809040935110,4,2019-02-13
10612,60882388,8802673003362,12,2019-02-12
10613,60882388,8802774001014,12,2020-07-12
10614,60882388,8809423620039,12,2018-09-20
10615,60882388,8801094503031,14,2018-09-12
10616,2195962,8809027331492,14,2020-02-12
10617,2195962,8801382139072,4,2018-09-15
10618,2195962,8809382930255,10,2018-02-17
10619,2195962,8806020311919,2,2020-06-15
