,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
3005,00003006,86706705,37194251,1,2018-03-21 01:57:49,2018-03-21 01:57:49,NULL,NULL,3,[8801056003364],[2],13000
3006,00003007,86706705,27206775,1,2019-01-13 09:41:23,2019-01-13 09:41:23,NULL,NULL,5,"[8801382135418, 8809106188092, 8801056003364, 8801056064747]","[5, 3, 2, 4]",38000
3007,00003008,86706705,14729155,2,2018-03-19 17:22:12,2018-03-19 17:25:11,NULL,2018-03-19 17:25:11,4,"[8801056018160, 8801056003364, 8801056003364, 8809068661152]","[4, 5, 3, 2]",53000
3008,00003009,86706705,38968808,1,2019-08-02 14:07:57,2019-08-02 14:07:57,NULL,NULL,2,"[8801097278035, 8801382127574, 8801382132455]","[5, 1, 2]",75000
3009,00003010,86706705,64577473,3,2019-06-08 19:29:17,2019-06-08 19:46:51,NULL,2019-06-08 19:31:20,5,"[8809106188092, 8801056042196, 8801056154011, 8801094222703]","[5, 3, 4, 1]",86000
3010,00003011,86706705,28606144,4,2020-06-07 16:51:36,2020-06-07 16:56:10,2020-06-07 16:56:10,2020-06-07 16:52:51,3,"[8801056001841, 8801382130820, 8801056018160]","[4, 2, 3]",18000
3011,00003012,86706705,34792150,3,2020-03-07 02:22:44,2020-03-07 02:36:07,NULL,2020-03-07 02:25:39,5,[8801056003364],[2],13000
3012,00003013,86706705,14372105,1,2020-03-15 11:27:50,2020-03-15 11:27:50,NULL,NULL,2,[8801056003364],[1],13000
3013,00003014,86706705,27206775,4,2019-05-16 02:59:36,2019-05-16 03:04:16,2019-05-16 03:04:16,2019-05-16 03:01:38,1,"[8809045670115, 8809106188092, 8809023009593, 8801056032388, 8809023003379]","[5, 4, 1, 2, 3]",109000
3014,00003015,93013953,49416586,2,2019-03-04 09:26:10,2019-03-04 09:28:42,NULL,2019-03-04 09:28:42,5,"[8801382132455, 8809045670115, 8801382139072, 8801056001858]","[3, 4, 5, 2]",106000
3015,00003016,93013953,1435584,2,2020-04-01 13:13:52,2020-04-01 13:15:02,NULL,2020-04-01 13:15:02,2,"[8801097250079, 8809397830021]","[3, 4]",61000
3016,00003017,93013953,60170980,3,2019-07-20 16:51:56,2019-07-20 17:07:55,NULL,2019-07-20 16:53:14,3,"[8801382130820, 8801056003364]","[2, 1]",21000
3017,00003018,93013953,28606144,2,2020-04-05 12:51:51,2020-04-05 12:54:00,NULL,2020-04-05 12:54:00,3,"[8801382139072, 8809332392768, 8801382130820, 8809173200345, 8801056009731]","[2, 4, 5, 3, 1]",103000
3018,00003019,93013953,84166398,3,2020-02-21 16:54:21,2020-02-21 17:02:25,NULL,2020-02-21 16:57:03,3,"[8809045670115, 8809423870007, 8801056001841, 8809191574640, 8809027331706]","[1, 5, 4, 2, 3]",110000
3019,00003020,93013953,34792150,2,2018-04-17 11:47:44,2018-04-17 11:48:50,NULL,2018-04-17 11:48:50,1,"[8801382139072, 8809106188092, 8809045670115, 8801097130012]","[1, 5, 2, 4]",87000
3020,00003021,93013953,42985112,2,2020-09-03 19:52:56,2020-09-03 19:54:54,NULL,2020-09-03 19:54:54,3,"[8801056001841, 8801382135418]","[5, 3]",15000
3021,00003022,93013953,1477966,1,2019-08-20 01:16:05,2019-08-20 01:16:05,NULL,NULL,3,[8809045670115],[5],24000
3022,00003023,93013953,47033144,1,2018-05-02 21:38:11,2018-05-02 21:38:11,NULL,NULL,3,"[8801097278035, 8801056001841, 8801056003364, 8809409910123, 8809423620008]","[4, 3, 2, 5, 1]",71000
3023,00003024,93013953,89034567,1,2020-05-06 15:14:55,2020-05-06 15:14:55,NULL,NULL,1,[8801382135418],[2],9000
3024,00003025,93013953,37194251,4,2020-03-12 19:44:36,2020-03-12 19:49:49,2020-03-12 19:49:49,2020-03-12 19:46:08,5,"[8801056001841, 8801056018160]","[2, 4]",10000
3025,00003026,93013953,99699361,2,2020-06-04 07:31:22,2020-06-04 07:32:54,NULL,2020-06-04 07:32:54,4,"[8801056042196, 8801056001841, 8801382139072]","[5, 2, 1]",69000
3026,00003027,93013953,66679999,4,2018-03-17 12:06:13,2018-03-17 12:09:29,2018-03-17 12:09:29,2018-03-17 12:07:34,3,"[8801097278035, 8801382135418, 8801056018160]","[3, 1, 2]",31000
3027,00003028,93013953,7770833,4,2019-02-04 04:42:54,2019-02-04 04:50:18,2019-02-04 04:50:18,2019-02-04 04:45:40,3,[8801056001841],[1],6000
3028,00003029,90127631,34157209,3,2018-07-20 14:27:14,2018-07-20 14:34:40,NULL,2018-07-20 14:29:51,1,"[8801382135418, 8801056001841, 8801382139072, 8809027331713, 8801104290357]","[1, 5, 4, 2, 3]",61000
3029,00003030,90127631,99388073,2,2019-05-10 05:53:35,2019-05-10 05:54:38,NULL,2019-05-10 05:54:38,2,"[8801382135418, 8809397830021]","[1, 4]",42000
3030,00003031,90127631,60170980,1,2020-09-16 02:04:49,2020-09-16 02:04:49,NULL,NULL,3,"[8801056003364, 8801097278035, 8809332392768, 8801056001841, 8806002002894]","[4, 2, 1, 5, 3]",105000
3031,00003032,90127631,34792150,2,2020-05-20 01:25:46,2020-05-20 01:27:39,NULL,2020-05-20 01:27:39,4,"[8801056003364, 8801382132455]","[1, 4]",49000
3032,00003033,90127631,36237228,3,2020-09-04 22:04:15,2020-09-04 22:12:26,NULL,2020-09-04 22:06:07,5,[8801056003364],[4],13000
3033,00003034,90127631,18377790,4,2020-07-14 11:03:04,2020-07-14 11:07:46,2020-07-14 11:07:46,2020-07-14 11:05:55,4,"[8801056042196, 8809423870007, 8809397830021, 8801056064747, 8809068661169]","[5, 4, 3, 2, 1]",138000
3034,00003035,90127631,61657168,4,2018-08-14 19:57:29,2018-08-14 20:04:09,2018-08-14 20:04:09,2018-08-14 20:00:26,2,[8801056001841],[3],6000
3035,00003036,90127631,1435584,4,2020-08-03 14:13:05,2020-08-03 14:16:43,2020-08-03 14:16:43,2020-08-03 14:14:44,4,"[8809397830021, 8801382127574, 8801382135418, 8806002002894, 8801097250369]","[3, 4, 5, 2, 1]",107000
3036,00003037,90127631,36237228,2,2019-02-14 10:23:57,2019-02-14 10:26:28,NULL,2019-02-14 10:26:28,5,"[8801056154011, 8801056003364, 8801056003364]","[3, 2, 1]",51000
3037,00003038,90127631,21795031,1,2018-05-04 10:39:15,2018-05-04 10:39:15,NULL,NULL,3,"[8801382135418, 8801097278035, 8809106188092, 8801056064761]","[1, 5, 4, 3]",61000
3038,00003039,90127631,22176965,1,2020-06-18 11:33:41,2020-06-18 11:33:41,NULL,NULL,2,"[8801056018160, 8801056042196, 8801382130820, 8801097850019]","[1, 3, 2, 5]",69000
3039,00003040,90127631,84457962,3,2018-04-16 02:07:25,2018-04-16 02:23:14,NULL,2018-04-16 02:09:04,2,"[8801382132455, 8801056154011, 8809423870007, 8809023003379, 8806020311919]","[1, 2, 5, 4, 3]",153000
3040,00003041,85089680,14729155,1,2018-08-04 10:16:12,2018-08-04 10:16:12,NULL,NULL,4,[8801056042196],[5],38000
3041,00003042,85089680,36237228,2,2018-08-03 17:06:36,2018-08-03 17:09:22,NULL,2018-08-03 17:09:22,5,"[8801382130820, 8809045670115, 8801056018160, 8806002010670]","[4, 2, 5, 3]",60000
3042,00003043,85089680,52970367,4,2018-01-16 02:37:26,2018-01-16 02:41:58,2018-01-16 02:41:58,2018-01-16 02:40:24,2,"[8801382130659, 8801056018160, 8809423870007]","[1, 5, 2]",44000
3043,00003044,85089680,64577473,2,2018-04-01 15:14:31,2018-04-01 15:16:49,NULL,2018-04-01 15:16:49,2,[8809423870007],[2],28000
3044,00003045,85089680,84457962,4,2019-06-01 23:02:28,2019-06-01 23:06:47,2019-06-01 23:06:47,2019-06-01 23:03:34,4,"[8801056018160, 8801056154011, 8809023009593]","[5, 1, 4]",65000
3045,00003046,85089680,36237228,4,2018-05-17 14:43:27,2018-05-17 14:50:05,2018-05-17 14:50:05,2018-05-17 14:45:10,2,"[8801382130820, 8809106188092, 8801056018160]","[4, 1, 5]",17000
3046,00003047,85089680,58832889,2,2020-06-18 13:36:11,2020-06-18 13:38:09,NULL,2020-06-18 13:38:09,4,[8801382127574],[2],21000
3047,00003048,85089680,46239733,2,2019-07-07 11:57:27,2019-07-07 11:58:38,NULL,2019-07-07 11:58:38,2,"[8801382139072, 8801056042196, 8801056001841, 8806020311353]","[2, 3, 1, 5]",72000
3048,00003049,85089680,27206775,3,2019-02-21 18:48:29,2019-02-21 18:53:51,NULL,2019-02-21 18:50:54,2,"[8801382132455, 8809423870007, 8801056001841, 8806002010427]","[1, 4, 2, 5]",77000
3049,00003050,85089680,65410918,3,2020-02-05 18:34:48,2020-02-05 18:44:49,NULL,2020-02-05 18:36:14,4,[8809332392768],[4],28000
3050,00003051,85089680,57745285,2,2020-03-19 19:24:40,2020-03-19 19:27:00,NULL,2020-03-19 19:27:00,5,"[8801097278035, 8809397830021]","[3, 5]",51000
3051,00003052,85089680,22176965,4,2020-04-06 05:10:04,2020-04-06 05:16:48,2020-04-06 05:16:48,2020-04-06 05:12:25,2,[8801056001841],[3],6000
3052,00003053,85089680,58832889,3,2019-06-03 20:46:49,2019-06-03 21:03:51,NULL,2019-06-03 20:48:14,5,"[8801097278035, 8801382132455, 8801382127574, 8802673003355, 8801382137382]","[1, 4, 5, 3, 2]",101000
3053,00003054,85089680,49616996,3,2020-04-21 01:20:07,2020-04-21 01:41:39,NULL,2020-04-21 01:21:34,2,"[8809423870007, 8809332392768]","[1, 3]",56000
3054,00003055,85089680,74883731,1,2018-04-01 20:35:19,2018-04-01 20:35:19,NULL,NULL,2,"[8801382135418, 8809423870007, 8801056042196]","[4, 1, 3]",75000
3055,00003056,85089680,74883731,1,2020-03-01 10:54:47,2020-03-01 10:54:47,NULL,NULL,4,[8801382127574],[5],21000
3056,00003057,85089680,64577473,4,2020-07-15 04:03:31,2020-07-15 04:09:51,2020-07-15 04:09:51,2020-07-15 04:05:50,4,"[8801056018160, 8801382130659, 8801097250079]","[3, 5, 2]",44000
3057,00003058,85089680,33463785,4,2019-03-11 20:17:50,2019-03-11 20:23:45,2019-03-11 20:23:45,2019-03-11 20:19:43,4,"[8801056018160, 8801056154011, 8801382132455, 8801056024062]","[4, 1, 2, 3]",86000
3058,00003059,85089680,33463785,2,2019-04-05 12:45:21,2019-04-05 12:48:13,NULL,2019-04-05 12:48:13,4,"[8801056003364, 8801382132455, 8801382127574, 8802774000369, 8806002002894]","[4, 2, 3, 5, 1]",137000
3059,00003060,85089680,66679999,1,2018-04-21 10:24:17,2018-04-21 10:24:17,NULL,NULL,5,"[8809423870007, 8801097278035, 8801382135418, 8809027331706, 8809397830021]","[1, 3, 2, 4, 5]",123000
3060,00003061,89564811,84457962,1,2020-05-07 05:05:26,2020-05-07 05:05:26,NULL,NULL,3,"[8801382127574, 8801056003364, 8809023009593]","[5, 3, 1]",70000
3061,00003062,89564811,67418250,4,2020-06-02 03:31:59,2020-06-02 03:37:41,2020-06-02 03:37:41,2020-06-02 03:34:47,3,"[8801097278035, 8809045670115, 8801382132455, 8809027332932]","[1, 3, 4, 2]",112000
3062,00003063,89564811,54178025,4,2018-03-14 11:46:44,2018-03-14 11:51:58,2018-03-14 11:51:58,2018-03-14 11:49:15,2,"[8809023009593, 8801056003364, 8801056154011, 8809382930255]","[3, 4, 5, 1]",77000
3063,00003064,89564811,54178025,4,2020-04-19 15:49:18,2020-04-19 15:56:02,2020-04-19 15:56:02,2020-04-19 15:51:57,4,[8801382139072],[3],25000
3064,00003065,89564811,46239733,1,2018-01-20 20:34:16,2018-01-20 20:34:16,NULL,NULL,5,"[8809045670115, 8801056003364, 8801056001841]","[1, 4, 2]",43000
3065,00003066,89564811,57745285,4,2018-04-11 07:04:54,2018-04-11 07:09:50,2018-04-11 07:09:50,2018-04-11 07:07:46,1,"[8801056154011, 8809423870007]","[2, 5]",53000
3066,00003067,89564811,38968808,2,2019-06-06 08:39:26,2019-06-06 08:41:10,NULL,2019-06-06 08:41:10,5,"[8801056003364, 8801097278035, 8809045670115]","[1, 3, 2]",55000
3067,00003068,89564811,47033144,4,2019-06-15 23:30:30,2019-06-15 23:33:22,2019-06-15 23:33:22,2019-06-15 23:31:49,4,[8801097250079],[4],28000
3068,00003069,89564811,44858354,1,2018-05-01 04:26:11,2018-05-01 04:26:11,NULL,NULL,4,"[8801097250079, 8801382127574, 8809332392768, 8809050511038, 8809397830021]","[4, 2, 5, 1, 3]",122000
3069,00003070,89564811,99388073,1,2020-01-07 22:39:16,2020-01-07 22:39:16,NULL,NULL,5,"[8801382130820, 8801097278035, 8801382130659]","[3, 5, 2]",38000
3070,00003071,89564811,99699361,3,2018-06-21 20:15:30,2018-06-21 20:36:51,NULL,2018-06-21 20:17:25,4,[8801056003364],[1],13000
3071,00003072,89564811,98473237,4,2020-05-12 01:31:58,2020-05-12 01:38:30,2020-05-12 01:38:30,2020-05-12 01:33:34,1,"[8801056003364, 8801056018160, 8809332392768, 8801056065768]","[1, 2, 4, 3]",66000
3072,00003073,89564811,76430125,1,2019-06-03 14:04:01,2019-06-03 14:04:01,NULL,NULL,3,"[8809397830021, 8801382130820, 8809106188092, 8809191574664]","[4, 2, 3, 5]",84000
3073,00003074,89564811,99208683,3,2019-06-21 21:07:32,2019-06-21 21:18:31,NULL,2019-06-21 21:08:45,4,"[8801056154011, 8801382135418, 8801056042196]","[4, 3, 5]",72000
3074,00003075,89564811,61657168,2,2019-01-04 02:15:27,2019-01-04 02:16:53,NULL,2019-01-04 02:16:53,4,"[8801056018160, 8801382127574, 8809023009593, 8801056021062, 8809050511090]","[1, 3, 4, 5, 2]",71000
3075,00003076,89564811,59830938,3,2020-03-21 04:17:29,2020-03-21 04:22:22,NULL,2020-03-21 04:20:21,2,"[8801382130659, 8809397830021, 8801097250079, 8809135303633]","[1, 2, 3, 5]",81000
3076,00003077,89564811,61657168,4,2018-02-10 15:09:10,2018-02-10 15:12:56,2018-02-10 15:12:56,2018-02-10 15:11:01,3,"[8809106188092, 8801382130820, 8801382132455]","[1, 2, 5]",49000
3077,00003078,57097506,58832889,2,2020-06-20 03:29:39,2020-06-20 03:30:40,NULL,2020-06-20 03:30:40,3,"[8801097278035, 8801382130659, 8801056003364, 8804342387872]","[2, 4, 1, 3]",77000
3078,00003079,57097506,99388073,2,2020-02-05 04:47:24,2020-02-05 04:49:31,NULL,2020-02-05 04:49:31,5,"[8801382130820, 8801382130659, 8801056018160, 8801056003364]","[5, 4, 1, 3]",37000
3079,00003080,57097506,64577473,1,2020-06-09 09:56:35,2020-06-09 09:56:35,NULL,NULL,5,"[8809332392768, 8801382130820]","[5, 2]",36000
3080,00003081,57097506,7770833,3,2018-01-01 09:30:16,2018-01-01 09:50:07,NULL,2018-01-01 09:32:55,3,"[8809023009593, 8809397830021]","[4, 3]",69000
3081,00003082,57097506,42985112,1,2020-08-20 08:33:23,2020-08-20 08:33:23,NULL,NULL,3,"[8809423870007, 8801056018160]","[5, 2]",32000
3082,00003083,57097506,52970367,1,2020-05-05 18:12:28,2020-05-05 18:12:28,NULL,NULL,1,"[8801097278035, 8801382130659, 8801056018160, 8801097250369]","[4, 2, 5, 1]",38000
3083,00003084,57097506,49416586,2,2020-02-13 05:42:12,2020-02-13 05:44:25,NULL,2020-02-13 05:44:25,4,"[8801097250079, 8801382139072]","[1, 5]",53000
3084,00003085,57097506,7770833,4,2020-02-06 23:33:25,2020-02-06 23:37:41,2020-02-06 23:37:41,2020-02-06 23:34:28,5,"[8809023009593, 8809106188092]","[3, 5]",41000
3085,00003086,57097506,44858354,4,2018-08-16 20:18:48,2018-08-16 20:24:47,2018-08-16 20:24:47,2018-08-16 20:20:30,3,[8809332392768],[2],28000
3086,00003087,57097506,76430125,4,2020-03-15 19:29:05,2020-03-15 19:33:08,2020-03-15 19:33:08,2020-03-15 19:30:20,5,"[8801097250079, 8801382139072, 8801056001841, 8801094503505, 8802673003225]","[3, 5, 2, 4, 1]",103000
3087,00003088,57097506,60170980,4,2018-07-18 09:48:48,2018-07-18 09:51:49,2018-07-18 09:51:49,2018-07-18 09:50:19,5,[8801056042196],[2],38000
3088,00003089,57097506,49416586,4,2018-09-08 08:43:39,2018-09-08 08:47:52,2018-09-08 08:47:52,2018-09-08 08:45:03,4,"[8809423870007, 8809332392768]","[1, 5]",56000
3089,00003090,57097506,21795031,1,2018-06-08 11:08:18,2018-06-08 11:08:18,NULL,NULL,3,"[8801056154011, 8801382127574, 8801056003364, 8801097130036]","[1, 5, 4, 2]",64000
3090,00003091,57097506,14729155,2,2019-05-16 13:42:32,2019-05-16 13:44:34,NULL,2019-05-16 13:44:34,5,"[8801382132455, 8801382130659]","[5, 1]",48000
3091,00003092,57097506,36237228,1,2019-03-14 21:49:54,2019-03-14 21:49:54,NULL,NULL,2,"[8809045670115, 8801056003364, 8809332392768, 8806020311919, 8809068661169]","[1, 2, 5, 3, 4]",133000
3092,00003093,57097506,84166398,4,2019-08-02 01:49:05,2019-08-02 01:53:10,2019-08-02 01:53:10,2019-08-02 01:50:23,3,[8809106188092],[1],5000
3093,00003094,57097506,44858354,1,2019-01-03 04:57:55,2019-01-03 04:57:55,NULL,NULL,4,"[8801097278035, 8809397830021, 8801056003364]","[5, 3, 1]",64000
3094,00003095,57097506,52970367,2,2019-07-05 09:03:18,2019-07-05 09:05:20,NULL,2019-07-05 09:05:20,2,"[8801382127574, 8801056018160]","[2, 4]",25000
3095,00003096,57097506,37194251,3,2019-02-16 15:29:51,2019-02-16 15:49:43,NULL,2019-02-16 15:31:39,1,"[8801382139072, 8809023009593, 8801056042196]","[1, 4, 3]",99000
3096,00003097,57097506,57745285,4,2020-02-04 15:24:34,2020-02-04 15:30:33,2020-02-04 15:30:33,2020-02-04 15:27:20,1,"[8801097278035, 8801056003364, 8809423870007]","[1, 2, 3]",59000
3097,00003098,11631265,52970367,1,2020-02-05 18:51:01,2020-02-05 18:51:01,NULL,NULL,4,"[8801056003364, 8801097278035]","[5, 4]",31000
3098,00003099,11631265,18377790,2,2020-08-11 13:25:55,2020-08-11 13:28:31,NULL,2020-08-11 13:28:31,4,"[8801097250079, 8801382135418, 8801056001841]","[4, 2, 1]",43000
3099,00003100,11631265,74883731,3,2020-07-14 16:06:57,2020-07-14 16:15:40,NULL,2020-07-14 16:09:35,3,"[8809106188092, 8801382127574]","[3, 5]",26000
3100,00003101,11631265,37194251,4,2019-03-01 19:44:49,2019-03-01 19:50:21,2019-03-01 19:50:21,2019-03-01 19:47:01,3,"[8809397830021, 8801056018160, 8801056042196, 8801382128038, 8801382127567]","[2, 4, 1, 5, 3]",113000
3101,00003102,11631265,76430125,3,2018-01-09 10:11:03,2018-01-09 10:22:50,NULL,2018-01-09 10:12:38,4,"[8801056154011, 8809023009593, 8801056001841, 8809423870014, 8801753100885]","[3, 1, 2, 5, 4]",114000
3102,00003103,99482869,1435584,3,2020-09-16 23:15:10,2020-09-16 23:31:10,NULL,2020-09-16 23:16:44,2,[8801382130659],[3],12000
3103,00003104,19671488,58832889,1,2018-05-11 06:44:15,2018-05-11 06:44:15,NULL,NULL,3,"[8801056003364, 8801382130659]","[3, 1]",25000
3104,00003105,19671488,38968808,2,2020-01-05 05:58:16,2020-01-05 06:01:08,NULL,2020-01-05 06:01:08,5,"[8801382135418, 8801056154011, 8809397830021, 8806002002894]","[5, 2, 3, 1]",107000
3105,00003106,19671488,99208683,4,2019-07-13 03:36:12,2019-07-13 03:42:15,2019-07-13 03:42:15,2019-07-13 03:38:04,2,[8809023009593],[5],36000
3106,00003107,19671488,28606144,1,2018-01-04 05:34:48,2018-01-04 05:34:48,NULL,NULL,1,"[8801382135418, 8801382139072, 8801056001841]","[4, 3, 1]",40000
3107,00003108,19671488,14372105,1,2020-02-05 02:42:31,2020-02-05 02:42:31,NULL,NULL,2,"[8801382132455, 8801382135418, 8809332392768, 8801097178021]","[1, 3, 2, 4]",112000
3108,00003109,19671488,84166398,3,2020-09-14 15:30:50,2020-09-14 15:44:52,NULL,2020-09-14 15:32:56,5,"[8801382130820, 8801382139072, 8809423870007]","[1, 3, 5]",61000
3109,00003110,19671488,59830938,2,2020-07-15 23:45:08,2020-07-15 23:46:43,NULL,2020-07-15 23:46:43,2,"[8801382127574, 8809106188092, 8801056003364]","[1, 2, 4]",39000
3110,00003111,19671488,74883731,2,2019-07-15 17:37:51,2019-07-15 17:39:36,NULL,2019-07-15 17:39:36,2,"[8801056001841, 8809332392768, 8809106188092]","[3, 1, 5]",39000
3111,00003112,19671488,78189817,3,2018-09-10 13:44:43,2018-09-10 13:50:44,NULL,2018-09-10 13:46:50,4,[8809332392768],[4],28000
3112,00003113,19671488,27206775,4,2018-05-06 04:48:57,2018-05-06 04:55:32,2018-05-06 04:55:32,2018-05-06 04:50:51,3,"[8801056001841, 8809023009593, 8801056003364, 8806020310530, 8801056006297]","[4, 3, 2, 5, 1]",97000
3113,00003114,19671488,58832889,2,2018-07-11 17:13:34,2018-07-11 17:16:09,NULL,2018-07-11 17:16:09,3,"[8801097250079, 8801056042196, 8801382139072, 8809173200123, 8806002010670]","[2, 3, 1, 5, 4]",118000
3114,00003115,19671488,99208683,2,2019-07-03 06:18:12,2019-07-03 06:19:49,NULL,2019-07-03 06:19:49,2,"[8801382130659, 8809045670115, 8809106188092, 8809106188092, 8801056001858]","[1, 5, 4, 2, 3]",67000
3115,00003116,19671488,7770833,1,2018-04-15 12:28:42,2018-04-15 12:28:42,NULL,NULL,4,"[8801056003364, 8801097278035]","[1, 2]",31000
3116,00003117,19671488,57745285,3,2019-02-01 08:48:55,2019-02-01 08:54:40,NULL,2019-02-01 08:50:14,2,"[8801382139072, 8801056003364, 8801097250079, 8809068661169]","[3, 5, 2, 1]",94000
3117,00003118,19671488,28606144,4,2019-02-03 06:06:57,2019-02-03 06:09:28,2019-02-03 06:09:28,2019-02-03 06:08:09,4,"[8809397830021, 8801382132455, 8801097250079, 8804074600546, 8809173200345]","[2, 1, 3, 4, 5]",126000
3118,00003119,19671488,52970367,2,2018-02-12 18:45:48,2018-02-12 18:47:55,NULL,2018-02-12 18:47:55,5,"[8809423870007, 8809045670115, 8809106188092]","[5, 3, 4]",57000
3119,00003120,19671488,28606144,3,2018-02-01 17:20:59,2018-02-01 17:41:47,NULL,2018-02-01 17:22:11,5,"[8801056003364, 8801097278035]","[2, 4]",31000
3120,00003121,19671488,66679999,3,2020-08-04 01:07:45,2020-08-04 01:13:11,NULL,2020-08-04 01:09:03,3,"[8801056042196, 8801056003364, 8801056003364, 8801753100885]","[2, 4, 3, 5]",101000
3121,00003122,19671488,96820813,3,2020-08-08 17:51:02,2020-08-08 18:05:10,NULL,2020-08-08 17:52:58,4,"[8809023009593, 8801382130659, 8809423870007, 8809050511144]","[4, 3, 1, 2]",99000
3122,00003123,19671488,7770833,2,2018-05-01 15:06:05,2018-05-01 15:08:41,NULL,2018-05-01 15:08:41,5,"[8801097278035, 8809106188092, 8801382127574, 8801382128694, 8802673003225]","[4, 1, 3, 2, 5]",99000
3123,00003124,19671488,54178025,3,2020-06-20 17:38:34,2020-06-20 17:53:48,NULL,2020-06-20 17:40:51,4,[8801056001841],[3],6000
3124,00003125,19671488,76430125,3,2019-07-02 15:23:11,2019-07-02 15:37:34,NULL,2019-07-02 15:25:39,5,"[8809423870007, 8809332392768, 8809023009593]","[2, 4, 3]",92000
3125,00003126,19671488,92047329,3,2019-02-11 19:26:58,2019-02-11 19:37:39,NULL,2019-02-11 19:28:12,4,[8801382132455],[2],36000
3126,00003127,32505194,34792150,2,2019-04-17 18:10:23,2019-04-17 18:11:54,NULL,2019-04-17 18:11:54,1,"[8809397830021, 8801056001841]","[2, 4]",39000
3127,00003128,32505194,96820813,2,2018-09-12 04:46:52,2018-09-12 04:48:30,NULL,2018-09-12 04:48:30,1,"[8809423870007, 8801382130659, 8809106188092]","[1, 5, 2]",45000
3128,00003129,32505194,99388073,1,2018-03-01 13:02:05,2018-03-01 13:02:05,NULL,NULL,1,[8801382139072],[5],25000
3129,00003130,32505194,22176965,2,2018-06-18 02:10:27,2018-06-18 02:11:48,NULL,2018-06-18 02:11:48,1,"[8801056042196, 8801097278035, 8809423870007]","[5, 3, 2]",84000
3130,00003131,32505194,56856462,1,2020-02-17 22:12:09,2020-02-17 22:12:09,NULL,NULL,2,"[8801382135418, 8801056042196]","[3, 4]",47000
3131,00003132,32505194,84166398,4,2019-02-19 07:10:55,2019-02-19 07:15:17,2019-02-19 07:15:17,2019-02-19 07:12:33,2,"[8801097278035, 8809423870007, 8809045670115]","[2, 4, 1]",70000
3132,00003133,32505194,54178025,2,2018-01-18 02:55:34,2018-01-18 02:56:40,NULL,2018-01-18 02:56:40,5,"[8801382132455, 8809397830021, 8809023009593]","[5, 4, 2]",105000
3133,00003134,32505194,27206775,3,2020-05-19 07:47:58,2020-05-19 08:00:19,NULL,2020-05-19 07:49:37,3,"[8809332392768, 8809397830021, 8809423870007, 8801056065805]","[5, 3, 4, 2]",95000
3134,00003135,32505194,21795031,1,2018-04-05 10:03:48,2018-04-05 10:03:48,NULL,NULL,2,"[8801056042196, 8801382130659, 8801382139072, 8801056005237, 8801056015107]","[4, 5, 3, 2, 1]",97000
3135,00003136,32505194,96820813,3,2019-05-16 17:51:08,2019-05-16 17:58:18,NULL,2019-05-16 17:53:59,4,"[8801382139072, 8801097278035, 8809332392768]","[3, 5, 1]",71000
3136,00003137,85891653,61657168,3,2018-04-03 02:20:19,2018-04-03 02:40:59,NULL,2018-04-03 02:22:49,3,"[8801097278035, 8801382130659]","[4, 5]",30000
3137,00003138,85891653,56856462,2,2019-01-21 09:02:28,2019-01-21 09:04:46,NULL,2019-01-21 09:04:46,3,"[8809106188092, 8809023009593, 8801382132455, 8809023009340]","[2, 1, 3, 5]",114000
3138,00003139,85891653,44858354,4,2018-03-05 23:00:44,2018-03-05 23:06:13,2018-03-05 23:06:13,2018-03-05 23:02:57,4,"[8801382139072, 8801382130659, 8801382132455, 8802673003317, 8801056002541]","[5, 2, 3, 4, 1]",140000
3139,00003140,85891653,44858354,2,2019-06-08 10:45:37,2019-06-08 10:48:11,NULL,2019-06-08 10:48:11,4,"[8801056003364, 8809397830021, 8809045670115]","[1, 5, 3]",70000
3140,00003141,85891653,84166398,4,2019-09-10 03:04:33,2019-09-10 03:08:59,2019-09-10 03:08:59,2019-09-10 03:06:40,3,"[8809023009593, 8801097250079, 8809332392768]","[5, 1, 4]",92000
3141,00003142,85891653,60170980,3,2019-05-02 15:17:58,2019-05-02 15:22:01,NULL,2019-05-02 15:20:42,2,[8809332392768],[5],28000
3142,00003143,74997892,65410918,4,2018-09-10 19:00:55,2018-09-10 19:03:32,2018-09-10 19:03:32,2018-09-10 19:02:27,4,"[8801382135418, 8801056001841, 8801097278035, 8801094483005, 8801052727851]","[2, 5, 1, 4, 3]",63000
3143,00003144,74997892,84166398,4,2019-08-09 20:47:54,2019-08-09 20:51:10,2019-08-09 20:51:10,2019-08-09 20:49:49,4,"[8801097250079, 8809423870007, 8809045670115, 8806002004044]","[5, 4, 2, 3]",100000
3144,00003145,74997892,52970367,2,2020-03-18 04:56:25,2020-03-18 04:58:31,NULL,2020-03-18 04:58:31,2,"[8801056018160, 8809332392768, 8809106188092, 8801094223007]","[3, 5, 2, 1]",64000
3145,00003146,74997892,36237228,3,2020-06-05 03:36:32,2020-06-05 03:56:00,NULL,2020-06-05 03:38:39,1,"[8809397830021, 8801056154011]","[2, 1]",58000
3146,00003147,74997892,58832889,1,2019-06-20 12:17:01,2019-06-20 12:17:01,NULL,NULL,2,"[8801382127574, 8801382132455, 8809423870007, 8801097150010]","[5, 1, 3, 4]",94000
