,고객이름,방문매장,최근방문날짜,방문횟수
25637,71289095,99208683,2018-01-16,2
25638,71289095,14729155,2019-09-09,14
25639,71289095,33463785,2019-04-03,18
25640,71289095,56140451,2019-09-01,9
25641,14034784,38968808,2020-03-09,15
25642,14034784,66679999,2019-02-12,2
25643,19292774,89034567,2019-04-11,10
25644,19292774,22176965,2020-08-09,12
25645,19292774,21795031,2019-08-12,11
25646,19292774,49616996,2019-02-12,18
25647,19292774,99699361,2018-08-13,6
25648,19292774,92047329,2019-07-01,17
25649,19292774,56856462,2018-07-13,19
25650,19292774,22176965,2019-06-10,7
25651,19292774,33463785,2019-04-03,16
25652,19292774,56856462,2019-02-07,16
25653,19292774,59830938,2019-03-18,12
25654,19292774,54178025,2020-09-19,13
25655,96554521,60170980,2020-01-11,17
25656,96554521,22176965,2019-05-09,3
25657,96554521,7770833,2019-08-07,18
25658,96554521,28606144,2018-08-18,9
25659,96554521,14372105,2020-06-16,2
25660,96554521,52970367,2019-02-14,2
25661,66406438,84457962,2019-09-05,1
25662,66406438,7770833,2018-04-17,19
25663,66406438,66679999,2020-03-04,15
25664,66406438,99208683,2020-09-07,11
25665,66406438,99699361,2018-04-10,14
25666,66406438,64577473,2018-06-13,20
25667,66406438,54178025,2019-08-18,13
25668,66406438,49416586,2018-08-14,10
25669,66406438,67418250,2018-02-16,9
25670,47875861,38968808,2020-06-10,2
25671,47875861,7770833,2019-08-09,13
25672,47875861,22176965,2020-09-20,7
25673,47875861,47033144,2018-03-04,16
25674,47875861,60170980,2020-08-07,18
25675,47875861,49416586,2020-07-20,2
25676,47875861,56140451,2019-01-20,1
25677,47875861,66679999,2020-03-14,19
25678,47875861,27206775,2018-07-07,11
25679,47875861,84166398,2018-08-03,5
25680,47875861,96820813,2018-01-04,19
25681,47875861,96820813,2019-07-16,19
25682,47875861,76430125,2018-06-10,9
25683,45814004,84457962,2020-06-05,5
25684,45814004,27206775,2020-02-21,4
25685,45814004,34157209,2019-08-13,7
25686,45814004,1435584,2018-08-07,4
25687,45814004,99208683,2020-03-05,11
25688,45814004,1477966,2019-02-07,3
25689,45814004,96820813,2019-02-12,11
25690,45814004,27206775,2020-07-15,20
25691,45814004,37194251,2020-05-13,14
25692,45814004,99699361,2018-06-18,16
25693,45814004,14372105,2020-06-20,8
25694,45814004,1435584,2019-01-01,3
25695,45814004,97713365,2019-09-18,12
25696,45814004,7770833,2019-04-16,1
25697,95456765,21795031,2019-07-04,4
25698,95456765,46239733,2020-01-01,6
25699,95456765,36237228,2018-01-16,13
25700,95456765,38968808,2018-04-15,7
25701,95456765,21795031,2018-03-14,13
25702,37537523,74883731,2020-08-21,17
25703,37537523,34157209,2019-05-08,6
25704,37537523,28606144,2019-04-13,20
25705,37537523,96820813,2019-05-10,17
25706,37537523,47033144,2019-01-09,10
25707,37537523,99208683,2018-06-18,3
25708,37537523,61657168,2019-04-21,15
25709,37537523,47033144,2019-08-03,10
25710,37537523,14372105,2019-01-19,19
25711,37537523,97713365,2020-08-12,19
25712,37537523,27206775,2018-06-13,16
25713,37537523,46239733,2020-05-18,13
25714,37537523,78189817,2018-01-20,19
25715,85527338,49616996,2019-08-14,15
25716,85527338,99208683,2019-03-10,19
25717,85527338,64577473,2020-09-04,15
25718,85527338,37194251,2020-02-21,13
25719,85527338,84457962,2019-08-11,17
25720,85527338,21795031,2018-04-19,15
25721,85527338,36237228,2019-08-05,1
25722,85527338,33463785,2020-07-18,2
25723,39458222,54178025,2019-09-17,14
25724,39458222,67418250,2020-02-05,16
25725,39458222,1435584,2019-01-11,5
25726,39458222,56140451,2018-04-13,5
25727,39458222,99208683,2018-08-14,17
25728,39458222,27206775,2019-07-08,20
25729,39458222,89034567,2020-02-08,14
25730,39458222,59830938,2020-02-15,1
25731,39458222,56856462,2019-06-18,5
25732,39458222,96820813,2020-09-04,11
25733,39458222,59830938,2020-08-20,6
25734,39458222,92047329,2018-07-04,11
25735,39458222,14372105,2018-03-12,2
25736,23121652,49416586,2019-01-05,14
25737,23121652,7770833,2020-06-19,14
25738,23121652,46239733,2018-07-12,9
25739,23121652,1435584,2019-05-18,16
25740,23121652,57745285,2020-05-16,1
25741,23121652,42985112,2019-07-05,19
25742,23121652,56856462,2018-06-02,19
25743,23121652,37194251,2019-09-12,18
25744,23121652,36237228,2020-04-21,5
25745,23121652,92047329,2020-06-16,7
25746,23121652,18377790,2019-05-06,11
25747,23121652,84457962,2019-09-07,3
25748,23121652,14729155,2020-07-03,6
25749,23121652,84457962,2019-08-18,12
25750,74775520,44858354,2019-02-01,14
25751,74775520,34792150,2018-04-19,15
25752,74775520,89034567,2020-03-01,6
25753,74775520,44858354,2019-01-01,3
25754,74775520,1477966,2018-09-03,12
25755,74775520,98473237,2020-01-02,10
25756,12912895,47033144,2020-05-01,17
25757,12912895,34157209,2019-04-18,14
25758,12912895,14372105,2018-04-12,19
25759,20672099,49616996,2020-02-17,3
25760,20672099,54178025,2020-08-01,4
25761,20672099,46239733,2018-08-13,7
25762,20672099,98446589,2020-05-15,10
25763,20672099,49616996,2020-03-12,19
25764,20672099,34157209,2019-06-08,4
25765,20672099,98473237,2019-02-05,5
25766,20672099,47033144,2019-07-13,12
25767,20672099,28606144,2019-07-03,19
25768,20672099,65410918,2020-06-02,4
25769,15912899,54178025,2020-09-14,10
25770,15912899,52970367,2019-07-01,8
25771,15912899,56856462,2020-08-10,6
25772,15912899,52970367,2018-07-12,11
25773,15912899,14729155,2019-04-07,4
25774,15912899,14372105,2018-06-07,9
25775,47019566,47033144,2019-07-07,8
25776,47019566,52970367,2019-04-06,3
25777,47019566,37194251,2018-07-11,16
25778,47019566,76430125,2019-03-04,2
25779,47019566,36237228,2020-03-13,9
25780,47019566,61657168,2020-06-16,4
25781,47019566,14729155,2019-04-17,5
25782,47019566,65410918,2019-04-04,10
25783,47019566,18377790,2018-04-21,8
25784,47019566,54178025,2019-03-10,4
25785,47019566,58832889,2018-04-17,14
25786,47019566,78189817,2018-04-05,1
25787,47019566,64577473,2019-06-13,14
25788,9508763,36237228,2020-06-11,6
25789,9508763,98446589,2019-05-10,16
25790,9508763,84457962,2020-05-17,17
25791,9508763,27206775,2018-03-11,19
25792,9508763,74883731,2018-03-13,14
25793,9508763,34157209,2018-03-01,3
25794,9508763,54178025,2019-07-13,10
25795,39066863,47033144,2018-04-20,14
25796,39066863,37194251,2018-02-19,19
25797,39066863,96820813,2019-04-13,12
25798,39066863,78189817,2019-09-17,15
25799,8936520,67418250,2020-09-05,16
25800,8936520,76430125,2019-07-06,10
25801,8936520,84457962,2018-09-02,12
25802,8936520,64577473,2019-07-14,18
25803,8936520,65410918,2019-08-04,17
25804,8936520,22176965,2020-04-11,5
25805,8936520,67418250,2020-03-12,5
25806,8936520,56856462,2020-08-04,20
25807,8936520,52970367,2020-04-10,14
25808,8936520,1477966,2018-06-19,3
25809,8936520,56856462,2019-08-19,13
25810,8936520,27206775,2020-05-17,19
25811,2389204,44858354,2020-09-19,2
25812,2389204,27206775,2019-06-01,14
25813,2389204,27206775,2018-02-03,18
25814,2389204,74883731,2020-07-12,11
25815,2389204,59830938,2018-01-03,9
25816,2389204,78189817,2020-08-16,9
25817,2389204,21795031,2020-01-09,13
25818,2389204,60170980,2018-05-02,6
25819,2389204,38968808,2018-09-17,4
25820,2389204,60170980,2018-01-13,2
25821,2389204,67418250,2018-04-04,9
25822,2389204,66679999,2019-01-04,11
25823,2389204,84457962,2020-01-10,19
25824,2389204,59830938,2020-07-01,13
25825,35933332,98446589,2019-01-13,19
25826,35933332,84166398,2020-04-18,15
25827,35933332,49416586,2018-01-13,8
25828,35933332,99388073,2020-09-09,7
25829,35933332,14372105,2020-04-12,7
25830,35933332,98473237,2018-02-21,13
25831,35933332,7770833,2020-02-07,15
25832,95685478,44858354,2019-02-19,12
25833,95685478,44858354,2020-07-04,10
25834,95685478,18377790,2020-07-19,10
25835,95685478,14729155,2019-02-10,17
25836,86288325,52970367,2020-04-21,6
25837,86288325,37194251,2020-06-21,1
25838,86288325,56140451,2020-03-20,20
25839,86288325,78189817,2018-02-14,8
25840,86288325,37194251,2018-08-07,2
25841,86288325,36237228,2018-02-05,17
25842,86288325,37194251,2018-01-15,1
25843,72433693,7770833,2018-04-02,19
25844,72433693,44858354,2018-09-08,14
25845,72433693,9723056,2019-05-19,10
25846,72433693,58832889,2018-04-13,14
25847,72433693,14372105,2018-09-03,10
25848,72433693,1435584,2020-05-11,20
25849,72433693,98473237,2020-06-18,13
25850,72433693,37194251,2020-06-07,6
25851,72433693,14729155,2019-06-02,16
25852,72433693,14372105,2018-03-18,17
25853,86857255,58832889,2019-02-10,14
25854,86857255,74883731,2018-03-19,3
25855,91286049,64577473,2018-01-01,20
25856,1066630,49616996,2019-09-13,10
25857,1066630,92047329,2018-07-21,8
25858,1066630,99208683,2020-07-16,2
25859,1066630,9723056,2020-07-06,9
25860,1066630,34792150,2020-06-05,2
25861,1066630,97713365,2019-03-07,7
25862,1066630,33463785,2018-04-18,11
25863,12589100,78189817,2019-02-07,11
25864,12589100,9723056,2019-01-20,16
25865,93829360,36237228,2020-02-11,20
25866,93829360,99699361,2018-04-07,11
25867,93829360,89034567,2020-08-05,18
25868,93829360,98446589,2019-04-20,5
25869,93829360,99208683,2020-03-14,18
25870,93829360,92047329,2019-08-03,14
25871,93829360,38968808,2020-09-10,9
25872,73516992,76430125,2018-01-01,3
25873,73516992,49616996,2019-09-03,4
25874,73516992,89034567,2020-04-21,13
25875,73516992,34792150,2018-05-19,14
25876,73516992,92047329,2018-09-16,4
25877,73516992,84457962,2018-08-18,1
25878,73516992,56140451,2018-02-14,17
25879,73516992,14372105,2019-01-02,12
25880,73516992,64577473,2018-01-18,15
25881,73516992,36237228,2020-04-11,16
25882,73516992,92047329,2019-09-05,13
25883,73516992,49616996,2018-03-04,9
25884,54578600,61657168,2019-01-15,11
25885,54578600,98473237,2019-02-01,8
25886,54578600,1477966,2019-03-10,8
25887,54578600,61657168,2018-03-03,16
25888,54578600,61657168,2020-03-16,17
25889,54578600,49616996,2018-03-10,6
25890,54578600,9723056,2020-03-20,9
25891,54578600,66679999,2020-07-18,17
25892,54578600,34157209,2019-05-15,3
25893,54578600,99699361,2019-09-14,5
25894,54578600,34792150,2020-06-10,1
25895,54578600,97713365,2019-01-19,19
25896,96512029,22176965,2019-08-05,2
25897,96512029,99388073,2018-05-08,1
25898,96512029,49616996,2018-05-11,16
25899,96512029,74883731,2018-04-10,1
25900,96512029,27206775,2019-03-17,10
25901,96512029,66679999,2018-07-04,17
25902,96512029,49416586,2019-04-02,11
25903,96512029,61657168,2018-06-08,3
25904,6580139,9723056,2018-08-06,17
25905,6580139,34157209,2018-08-10,9
25906,6580139,59830938,2020-05-21,8
25907,6580139,96820813,2019-08-11,14
25908,6580139,1477966,2020-06-09,15
25909,6580139,44858354,2019-03-06,19
25910,6580139,49616996,2020-04-15,16
25911,6580139,66679999,2020-02-15,3
25912,6580139,99699361,2018-01-21,17
25913,53012503,92047329,2018-05-12,18
25914,53012503,14372105,2019-09-15,15
25915,53012503,99388073,2020-03-09,8
25916,53012503,52970367,2018-03-20,10
25917,53012503,47033144,2018-08-13,5
25918,5833844,49616996,2019-01-11,10
25919,5833844,47033144,2019-04-16,7
25920,22614237,89034567,2018-07-07,14
25921,22614237,97713365,2018-01-16,18
25922,22614237,99388073,2019-05-18,11
25923,22614237,47033144,2020-06-08,17
25924,22614237,34157209,2019-09-17,11
25925,22614237,76430125,2018-02-12,15
25926,22614237,99699361,2018-07-14,10
25927,22614237,37194251,2019-09-08,1
25928,48027455,84457962,2018-09-10,2
25929,48027455,89034567,2018-07-21,5
25930,48027455,14729155,2019-03-17,10
25931,48027455,61657168,2019-04-05,9
25932,48027455,1477966,2019-06-09,18
25933,48027455,99699361,2019-06-18,14
25934,48027455,98446589,2020-06-16,15
25935,48027455,65410918,2020-07-09,9
25936,48027455,67418250,2019-07-09,8
25937,48027455,36237228,2019-03-19,11
25938,48027455,67418250,2019-07-15,15
25939,48027455,74883731,2019-03-20,13
25940,48027455,96820813,2018-06-14,8
25941,89685265,98446589,2018-07-05,19
25942,89685265,76430125,2020-04-05,8
25943,89685265,18377790,2018-04-02,14
25944,89685265,22176965,2020-09-20,17
25945,95813754,84457962,2019-07-14,18
25946,95813754,60170980,2018-07-10,11
25947,95813754,59830938,2018-05-05,17
25948,95813754,98473237,2020-07-10,20
25949,95813754,14729155,2019-04-17,17
25950,95813754,99388073,2020-03-20,13
25951,35238605,56856462,2020-02-04,14
25952,35238605,14729155,2018-04-06,16
25953,35238605,33463785,2020-05-20,3
25954,35238605,27206775,2019-01-15,16
25955,35238605,9723056,2020-01-18,20
25956,57757911,99208683,2020-03-10,8
25957,57757911,47033144,2020-01-02,19
25958,57757911,64577473,2019-01-11,19
25959,57757911,1477966,2020-01-19,19
25960,57757911,1435584,2019-03-11,12
25961,57757911,52970367,2019-09-02,16
25962,57757911,33463785,2018-08-09,20
25963,57757911,14729155,2020-08-07,16
25964,57757911,33463785,2018-03-21,8
25965,71686549,98473237,2020-09-10,12
25966,71686549,9723056,2018-06-12,14
25967,71686549,56856462,2018-05-04,14
25968,71686549,65410918,2020-07-01,18
25969,71686549,33463785,2019-06-11,17
25970,71686549,28606144,2018-08-01,12
25971,71686549,96820813,2019-03-04,11
25972,71686549,99208683,2018-01-13,9
25973,21887913,28606144,2018-09-13,11
25974,21887913,84166398,2019-01-18,8
25975,21887913,76430125,2020-04-08,8
25976,37020333,38968808,2020-06-02,14
25977,37020333,76430125,2020-05-06,9
25978,37020333,78189817,2019-04-14,3
25979,37020333,27206775,2020-07-17,2
25980,37020333,47033144,2018-03-06,13
25981,37020333,9723056,2018-09-01,3
25982,37020333,60170980,2020-07-09,20
25983,37020333,49616996,2018-05-05,8
25984,37020333,1477966,2019-04-05,7
25985,37020333,97713365,2020-05-20,16
25986,37020333,42985112,2019-02-09,5
25987,37020333,99208683,2018-05-04,4
25988,37020333,1477966,2020-08-01,15
25989,37020333,47033144,2020-02-08,12
25990,63396345,96820813,2019-03-16,16
25991,26068055,54178025,2018-03-08,8
25992,26068055,46239733,2020-03-19,16
25993,26068055,84457962,2018-04-08,17
25994,26068055,34792150,2019-09-12,1
25995,26068055,58832889,2018-07-15,3
25996,26068055,74883731,2018-02-05,8
25997,26068055,65410918,2019-03-12,3
25998,26068055,33463785,2018-03-10,1
25999,26068055,28606144,2019-02-12,1
26000,63999555,14729155,2020-03-17,1
26001,63999555,9723056,2018-06-21,5
26002,63999555,28606144,2018-05-15,20
26003,63999555,1435584,2020-04-12,7
26004,51097697,78189817,2018-08-02,19
26005,51097697,99208683,2019-03-14,10
26006,51097697,66679999,2019-01-14,20
26007,51097697,33463785,2020-06-05,15
26008,51097697,1477966,2019-06-16,7
26009,51097697,37194251,2019-07-10,2
26010,51097697,60170980,2018-08-11,16
26011,51097697,36237228,2020-06-04,14
26012,51097697,84457962,2018-07-04,5
26013,51097697,78189817,2018-09-18,18
26014,51097697,7770833,2018-04-08,7
26015,51097697,66679999,2019-03-01,14
26016,51097697,38968808,2020-01-18,18
26017,51097697,56140451,2019-03-20,17
26018,64023879,99699361,2019-03-06,5
26019,64023879,28606144,2020-02-15,5
26020,64023879,28606144,2018-05-05,15
26021,88068470,49616996,2020-08-08,18
26022,88068470,36237228,2019-09-13,1
26023,88068470,67418250,2019-08-19,3
26024,88068470,98473237,2018-04-08,10
26025,88068470,61657168,2019-08-10,18
26026,88068470,1477966,2018-06-14,7
26027,88068470,96820813,2018-05-21,2
26028,41771954,99388073,2019-07-03,1
26029,41771954,58832889,2020-08-01,19
26030,41771954,44858354,2018-04-08,14
26031,41771954,1435584,2019-04-09,5
26032,78134964,66679999,2020-05-04,8
26033,78134964,42985112,2019-05-09,15
26034,78134964,99388073,2020-08-12,2
26035,78134964,99699361,2018-08-10,8
26036,78134964,67418250,2020-01-19,13
26037,78134964,89034567,2018-04-03,2
26038,78134964,36237228,2019-08-13,9
26039,78134964,84457962,2020-07-04,17
26040,72155490,36237228,2018-01-18,6
26041,72155490,28606144,2018-05-16,17
26042,72155490,21795031,2020-04-20,3
26043,72155490,1477966,2020-06-14,10
26044,72155490,14372105,2020-02-18,7
26045,72155490,84457962,2018-03-08,6
26046,72155490,89034567,2020-07-01,3
26047,72155490,89034567,2020-09-01,14
26048,72155490,54178025,2020-06-02,15
26049,72155490,76430125,2019-09-03,8
26050,72155490,99699361,2018-06-02,11
26051,72155490,14729155,2020-08-12,2
26052,72155490,27206775,2020-01-07,8
26053,98838079,44858354,2019-05-15,16
26054,28984166,64577473,2019-08-03,11
26055,28984166,36237228,2020-06-12,14
26056,28984166,57745285,2018-01-21,14
26057,28984166,18377790,2019-09-17,5
26058,28984166,49616996,2019-04-17,10
26059,28984166,42985112,2018-04-11,8
26060,28984166,99699361,2018-02-21,11
26061,28984166,97713365,2019-02-11,18
26062,45399286,9723056,2019-07-04,13
26063,45399286,18377790,2020-02-04,18
26064,45399286,64577473,2019-05-16,14
26065,45399286,33463785,2020-01-08,1
26066,45399286,58832889,2020-09-16,7
26067,45399286,36237228,2018-07-19,4
26068,45399286,28606144,2018-05-08,12
26069,45399286,36237228,2018-04-06,9
26070,45399286,99699361,2019-07-08,18
26071,45399286,1435584,2020-08-04,11
26072,61626398,66679999,2020-01-05,8
26073,61626398,98446589,2019-08-12,9
26074,61626398,99699361,2020-08-18,17
26075,61626398,34157209,2018-04-07,18
26076,61626398,44858354,2019-01-11,5
26077,61626398,66679999,2018-09-10,20
26078,61626398,54178025,2020-07-05,10
26079,61626398,1477966,2019-05-18,14
26080,61626398,34792150,2020-05-15,9
26081,61626398,1477966,2019-09-08,2
26082,61626398,57745285,2020-03-14,14
26083,61626398,84457962,2018-04-17,3
26084,45184634,84166398,2019-06-18,2
26085,45184634,65410918,2018-09-09,19
26086,45184634,36237228,2019-06-14,19
26087,45184634,67418250,2018-06-19,8
26088,45184634,22176965,2018-08-02,15
26089,45184634,57745285,2020-02-14,11
26090,45184634,18377790,2020-03-09,11
26091,45184634,54178025,2019-09-18,16
26092,45184634,84166398,2019-02-09,16
26093,45184634,42985112,2019-04-11,8
26094,45184634,52970367,2020-02-03,1
26095,45184634,59830938,2018-03-20,18
26096,45184634,84457962,2018-03-10,13
26097,45184634,37194251,2020-02-09,19
26098,45184634,38968808,2019-08-01,18
26099,56651031,98446589,2018-02-01,16
26100,56651031,92047329,2018-07-03,16
26101,56651031,28606144,2019-04-15,14
26102,56651031,14729155,2020-02-01,14
26103,56651031,52970367,2020-05-08,10
26104,56651031,96820813,2020-08-10,6
26105,48660545,66679999,2019-01-15,19
26106,48660545,76430125,2020-07-17,17
26107,48660545,34792150,2018-05-16,6
26108,37784314,67418250,2019-08-12,19
26109,37784314,47033144,2018-04-08,10
26110,37784314,7770833,2019-04-17,8
26111,37784314,37194251,2018-02-15,13
26112,37784314,99699361,2020-07-18,17
26113,37784314,67418250,2018-06-02,6
26114,37784314,67418250,2020-01-07,8
26115,37784314,74883731,2019-06-20,11
26116,37784314,74883731,2019-04-06,15
26117,37784314,97713365,2019-09-09,17
26118,37784314,84457962,2020-04-05,7
26119,37784314,33463785,2018-02-01,10
26120,6353367,22176965,2019-05-07,20
26121,60600080,64577473,2019-02-15,3
26122,60600080,99388073,2019-03-13,15
26123,60600080,84166398,2019-09-03,1
26124,60600080,34792150,2019-05-12,16
26125,60600080,36237228,2018-09-21,10
26126,60600080,34157209,2019-02-20,3
26127,60600080,99388073,2018-09-06,18
26128,60600080,67418250,2018-02-16,8
26129,60600080,58832889,2018-08-05,6
26130,31119788,9723056,2018-07-12,6
26131,31119788,34792150,2020-07-21,9
26132,31119788,37194251,2019-03-15,14
26133,94615430,37194251,2020-04-01,1
26134,94615430,22176965,2019-05-08,9
26135,94615430,74883731,2018-07-05,12
26136,94615430,65410918,2019-05-17,17
26137,94615430,97713365,2020-04-04,19
26138,94615430,98473237,2020-07-17,8
26139,70079216,65410918,2018-09-16,12
26140,70079216,37194251,2019-08-08,6
26141,70079216,14729155,2020-09-11,11
26142,70079216,67418250,2020-04-13,7
26143,70079216,14729155,2018-08-01,10
26144,70079216,47033144,2019-01-20,8
26145,70079216,21795031,2020-08-21,5
26146,70079216,84166398,2018-07-11,3
26147,70079216,58832889,2020-05-14,2
26148,70079216,7770833,2018-02-20,15
26149,70079216,99208683,2020-09-21,17
26150,70079216,61657168,2018-06-19,14
26151,70079216,37194251,2019-08-15,10
26152,70079216,28606144,2019-07-17,15
26153,92352717,65410918,2020-05-21,19
26154,92352717,21795031,2019-03-21,3
26155,92352717,44858354,2020-03-08,8
26156,92352717,9723056,2018-05-13,15
26157,92352717,98446589,2020-06-12,18
26158,92352717,7770833,2020-01-13,11
26159,92352717,97713365,2018-05-07,1
26160,92352717,96820813,2020-04-18,13
26161,92352717,84457962,2019-09-21,1
26162,92352717,54178025,2020-02-07,15
26163,92352717,21795031,2018-07-12,1
26164,83771232,97713365,2018-09-14,7
26165,83771232,14729155,2018-05-01,13
26166,83771232,60170980,2019-04-20,3
26167,83771232,98446589,2018-07-03,4
26168,83771232,52970367,2020-06-13,2
26169,83771232,99208683,2020-02-04,16
26170,83771232,42985112,2019-01-17,5
26171,47977427,1435584,2018-07-16,2
26172,90469857,36237228,2020-08-13,15
26173,90469857,58832889,2019-01-12,16
26174,90469857,14372105,2018-04-17,5
26175,90469857,57745285,2020-06-13,20
26176,28233828,49616996,2019-08-03,14
26177,6398011,33463785,2019-08-10,9
26178,6398011,65410918,2018-05-03,1
26179,61451990,76430125,2020-04-05,19
26180,61451990,14372105,2018-07-15,7
26181,61451990,34792150,2019-09-18,7
26182,61451990,14372105,2018-06-10,11
26183,61451990,65410918,2019-07-07,3
26184,61451990,34792150,2019-05-20,11
26185,61451990,67418250,2020-03-21,13
26186,61451990,56140451,2020-03-19,10
26187,61451990,60170980,2019-04-07,4
26188,61451990,60170980,2020-05-04,14
26189,61451990,89034567,2018-09-10,5
26190,61451990,34157209,2020-03-10,12
26191,61451990,78189817,2019-06-02,15
26192,61451990,14729155,2020-09-16,9
26193,88513078,96820813,2020-05-11,15
26194,88513078,99388073,2018-02-06,9
26195,88513078,34157209,2018-05-18,8
26196,88513078,59830938,2020-04-10,3
26197,88513078,28606144,2019-04-08,10
26198,88513078,18377790,2018-02-09,20
26199,88513078,96820813,2019-01-08,1
26200,88513078,9723056,2020-02-07,4
26201,88513078,44858354,2018-01-02,6
26202,88513078,56856462,2018-04-04,8
26203,64829257,96820813,2019-02-05,3
26204,64829257,1477966,2020-08-02,7
26205,64829257,33463785,2018-05-06,16
26206,64829257,1477966,2020-07-20,10
26207,64829257,1435584,2018-09-03,6
26208,64829257,37194251,2018-05-20,11
26209,64829257,56856462,2019-02-13,18
26210,64829257,47033144,2019-06-10,8
26211,64829257,84166398,2020-04-08,6
26212,64829257,98473237,2019-06-11,16
26213,64829257,61657168,2018-06-13,1
26214,64829257,98446589,2018-07-05,16
26215,64829257,76430125,2018-02-07,18
26216,64829257,34792150,2018-03-04,4
26217,64829257,1477966,2020-04-12,10
26218,90322271,89034567,2020-04-14,5
26219,90322271,27206775,2019-03-01,4
26220,90322271,46239733,2020-09-06,16
26221,90322271,61657168,2020-02-14,2
26222,90322271,66679999,2019-03-03,8
26223,90322271,34157209,2020-06-14,19
26224,90322271,14729155,2020-03-06,18
26225,90322271,66679999,2020-04-05,17
26226,90322271,97713365,2019-03-13,17
26227,90322271,97713365,2019-03-15,14
26228,90322271,22176965,2020-05-08,1
26229,57396396,57745285,2018-05-02,9
26230,57396396,66679999,2018-08-05,15
26231,57396396,98473237,2019-06-06,10
26232,57396396,54178025,2018-01-08,4
26233,57396396,67418250,2020-05-02,14
26234,9546127,22176965,2019-08-20,2
26235,9546127,38968808,2020-07-13,7
26236,36881897,99699361,2019-08-04,12
26237,36881897,49616996,2020-07-14,4
26238,36881897,18377790,2018-05-10,10
26239,36881897,89034567,2020-01-08,13
26240,36881897,9723056,2020-01-11,7
26241,36881897,60170980,2020-02-19,2
26242,36881897,28606144,2020-03-13,15
26243,36881897,22176965,2019-02-11,13
26244,36881897,99388073,2020-03-16,5
26245,36881897,74883731,2020-01-01,1
26246,74911296,66679999,2018-09-15,15
26247,74911296,14729155,2019-07-17,10
26248,74911296,64577473,2018-08-19,3
26249,74911296,84457962,2019-06-10,1
26250,74911296,74883731,2019-09-12,12
26251,74911296,96820813,2018-05-13,20
26252,74911296,49416586,2019-08-02,1
26253,74911296,58832889,2019-05-11,14
26254,74911296,9723056,2019-07-16,13
26255,74911296,46239733,2019-02-16,17
26256,74911296,38968808,2019-07-13,7
26257,74911296,66679999,2020-09-17,3
26258,74911296,22176965,2019-02-14,10
26259,74911296,99388073,2020-05-12,18
26260,74911296,14372105,2018-09-12,16
26261,47688763,1477966,2019-02-07,1
26262,47688763,65410918,2020-04-03,16
26263,47688763,67418250,2019-02-15,16
26264,47688763,98473237,2020-03-09,7
26265,47688763,78189817,2020-02-18,5
26266,47688763,22176965,2019-01-12,16
26267,47688763,89034567,2019-02-20,2
26268,47688763,92047329,2018-02-17,20
26269,47688763,49616996,2018-09-13,19
26270,47688763,74883731,2019-02-04,1
26271,47688763,52970367,2018-03-21,1
26272,47688763,14372105,2020-01-05,17
26273,42846953,9723056,2019-07-11,20
26274,42846953,37194251,2018-07-09,5
26275,42846953,78189817,2018-01-21,4
26276,31622791,38968808,2019-06-14,4
26277,31622791,49416586,2018-03-02,17
26278,31622791,37194251,2020-01-01,15
26279,31622791,66679999,2020-07-01,5
26280,31622791,99388073,2018-02-18,8
26281,31622791,14372105,2020-01-08,5
26282,31622791,99388073,2019-01-06,12
26283,31622791,66679999,2018-09-18,18
26284,31622791,57745285,2020-02-01,12
26285,31622791,44858354,2018-08-06,3
26286,31622791,64577473,2019-02-03,11
26287,31622791,38968808,2018-03-16,4
26288,31622791,56140451,2019-03-08,13
26289,93715672,64577473,2019-01-01,10
26290,93715672,9723056,2020-09-08,3
26291,93715672,44858354,2018-07-13,20
26292,93715672,33463785,2020-07-15,4
26293,75857231,67418250,2020-05-20,3
26294,75857231,96820813,2019-07-13,11
26295,75857231,34792150,2019-09-17,18
26296,75857231,49616996,2018-05-17,13
26297,75857231,49616996,2018-06-18,18
26298,75857231,44858354,2019-07-13,1
26299,75857231,99388073,2020-03-19,19
26300,75857231,74883731,2018-06-10,12
26301,75857231,52970367,2019-06-10,12
26302,14053075,18377790,2018-05-20,10
26303,14053075,21795031,2020-05-03,13
26304,14053075,61657168,2018-04-08,16
26305,14053075,89034567,2020-02-20,20
26306,14053075,36237228,2019-05-03,10
26307,14053075,78189817,2018-06-01,6
26308,14053075,92047329,2019-03-14,14
26309,14053075,92047329,2018-06-20,10
26310,72308318,49416586,2018-04-21,13
26311,72308318,99699361,2019-02-19,16
26312,72308318,98446589,2018-05-08,18
26313,72308318,47033144,2018-04-21,2
26314,72308318,46239733,2018-04-10,2
26315,72308318,44858354,2018-09-17,1
26316,72308318,28606144,2020-03-11,12
26317,72308318,56140451,2018-02-02,10
26318,72308318,89034567,2019-01-01,6
26319,30163629,33463785,2019-07-16,2
26320,30163629,46239733,2020-01-19,20
26321,41010094,47033144,2018-04-09,5
26322,41010094,99388073,2020-08-18,11
26323,41010094,97713365,2020-07-01,4
26324,41010094,14729155,2018-06-06,7
26325,90460969,9723056,2020-02-07,18
26326,90460969,98473237,2020-06-19,16
26327,90460969,59830938,2019-07-17,19
26328,90460969,42985112,2020-04-19,14
26329,90460969,61657168,2020-05-19,3
26330,28804467,56856462,2019-07-14,9
26331,28804467,28606144,2018-03-02,18
26332,28804467,52970367,2019-08-03,7
26333,28804467,76430125,2020-09-11,15
26334,28804467,27206775,2019-05-09,11
