,고객이름,구매물건,구매갯수,최근방문날짜
12118,56114436,8809221606204,6,2019-01-04
12119,56114436,8809068661169,8,2019-02-21
12120,56114436,8801097850019,6,2019-03-17
12121,56114436,8803284605532,3,2019-01-16
12122,56114436,8801382128694,10,2018-02-11
12123,47426768,8801056024017,20,2019-09-05
12124,1572587,8806002003931,18,2018-03-13
12125,1572587,880105665874,15,2019-08-21
12126,1572587,8801043900027,10,2018-06-17
12127,1572587,8809173200147,4,2018-01-18
12128,1572587,8809173200123,15,2019-04-15
12129,1572587,8801094223007,15,2018-09-07
12130,1572587,8801097250369,1,2020-08-19
12131,1572587,8801097850019,15,2019-05-05
12132,1572587,8806001084887,15,2019-09-18
12133,1572587,8801056154066,3,2018-01-16
12134,74105698,8809110700044,7,2019-04-21
12135,74105698,8806001083767,17,2020-05-18
12136,74105698,8801056024062,10,2019-03-06
12137,74105698,8801094482602,16,2018-07-20
12138,74105698,8801043650199,1,2019-04-14
12139,74105698,8801056042226,8,2019-02-18
12140,74105698,8806002003030,4,2018-05-13
12141,74105698,8801056064747,14,2020-04-08
12142,38641193,8809023003379,8,2018-07-14
12143,38641193,8809027331492,5,2018-07-08
12144,38641193,8809382930255,4,2018-06-10
12145,38641193,8801382134848,14,2019-07-07
12146,38641193,8809040935110,11,2019-04-09
12147,38641193,8801382128694,17,2019-03-06
12148,75786224,8809397830021,5,2018-09-03
12149,75786224,8809228150014,8,2019-08-11
12150,75786224,8802774000369,2,2018-03-06
12151,75786224,8809382930248,10,2019-06-07
12152,75786224,8801037018646,15,2018-07-02
12153,75786224,8809253640177,7,2020-07-11
12154,10926914,8809423620039,20,2018-01-11
12155,10926914,8801056006297,18,2019-08-01
12156,10926914,8809409910154,2,2019-06-04
12157,10926914,8801056065829,20,2019-06-15
12158,10926914,8806003011522,3,2018-05-07
12159,10926914,8809023001269,11,2018-07-03
12160,10926914,8801056298012,2,2020-04-21
12161,10926914,8809424480038,18,2018-03-02
12162,10926914,8801056001285,19,2020-09-12
12163,10926914,8801094503000,9,2020-02-17
12164,57682465,8806002003030,2,2019-04-21
12165,57682465,8801094223038,9,2020-07-13
12166,57682465,8805915531036,6,2018-09-14
12167,57682465,8809125060232,16,2018-07-13
12168,57682465,8809380760175,19,2018-03-04
12169,57682465,8801043650199,19,2019-02-07
12170,57682465,8806001083026,12,2020-01-08
12171,25987740,8801097250369,15,2020-02-18
12172,25987740,8806002003030,17,2019-08-21
12173,25987740,8801097178038,6,2019-01-01
12174,25987740,8804074600546,4,2018-07-04
12175,25987740,8809423620008,5,2019-02-13
12176,25987740,8801382127284,7,2020-07-05
12177,25987740,8806002010571,17,2018-07-05
12178,25987740,8801056787127,1,2018-04-03
12179,25987740,8809057795523,20,2020-02-04
12180,25987740,8803284607659,10,2018-04-19
12181,76104349,8801056002541,4,2018-02-09
12182,76104349,8809409910123,5,2018-05-21
12183,76104349,8803284605464,6,2019-08-06
12184,76104349,8801056487010,4,2018-08-13
12185,76104349,8806001084542,13,2019-06-14
12186,76104349,8802774001014,3,2018-05-06
12187,76104349,8801097187016,12,2020-09-13
12188,76104349,8809023003379,5,2020-09-16
12189,76104349,8809027331706,5,2020-02-10
12190,98453142,8809173200130,19,2019-06-17
12191,98453142,8809173200123,17,2019-03-02
12192,98453142,8809135308157,15,2019-07-12
12193,98453142,8801056001858,12,2018-09-09
12194,98453142,8801094222703,2,2019-07-15
12195,98453142,8801037018646,14,2019-09-04
12196,98453142,8801056065768,12,2020-05-17
12197,98453142,8809191574671,6,2020-07-03
12198,98453142,8802673003218,7,2020-04-01
12199,81260557,8801056164011,18,2019-07-06
12200,81260557,8809380760175,3,2018-06-06
12201,81260557,8809382930231,8,2020-09-12
12202,81260557,8806430012802,7,2020-03-06
12203,81260557,8806002004044,4,2019-04-04
12204,81260557,8802774000987,13,2018-01-06
12205,81260557,8809050511144,7,2018-07-01
12206,47038139,8806001083798,20,2020-02-20
12207,47038139,8806001084542,10,2018-03-11
12208,47038139,8801094603007,14,2018-08-11
12209,47038139,8803284605532,20,2018-01-04
12210,47038139,8809423620008,1,2020-09-12
12211,47038139,8801382134824,15,2018-07-06
12212,47038139,8806001084542,10,2019-08-11
12213,47038139,8809045670115,15,2020-09-06
12214,47038139,8801056154066,11,2020-08-01
12215,33073146,8804074100350,19,2020-06-12
12216,33073146,8809382930217,6,2020-07-03
12217,12269552,8801056298012,11,2018-06-19
12218,12269552,8801382130383,8,2018-01-14
12219,12269552,8809135308157,17,2019-05-20
12220,12269552,8801382139072,7,2020-08-03
12221,93072785,8801037037869,10,2019-06-01
12222,57020292,8809027331492,17,2018-04-04
12223,57020292,8801056009731,18,2020-05-14
12224,57020292,8809110700051,13,2020-08-12
12225,57020292,8801094223038,5,2019-03-13
12226,57020292,8801056798017,15,2019-08-05
12227,57020292,8803284605464,13,2018-07-19
12228,57020292,8801056688011,13,2019-04-13
12229,57020292,8802673003218,16,2019-02-20
12230,57020292,8801056224158,5,2018-09-15
12231,57020292,8806003011362,18,2019-04-13
12232,10411693,8809027331706,12,2020-07-11
12233,10411693,8801056034740,12,2018-09-19
12234,10411693,8809125060225,11,2020-08-17
12235,10411693,8809423620046,8,2018-09-12
12236,10411693,8809424480021,1,2020-06-09
12237,10411693,8809253640177,19,2020-04-01
12238,10411693,8809424480021,11,2020-07-01
12239,10411693,8801056034740,9,2020-07-01
12240,78473728,8809027331706,10,2019-01-19
12241,78473728,8809382930248,13,2020-01-10
12242,78473728,8801056065829,4,2019-04-18
12243,78473728,8801097850019,3,2018-05-11
12244,78473728,8801056007163,18,2020-02-15
12245,78473728,8801037037869,13,2019-01-01
12246,78473728,8806002010465,19,2018-06-14
12247,78473728,8801094223038,20,2018-02-11
12248,78473728,8809135303633,13,2019-01-11
12249,78473728,8801094503505,1,2018-09-15
12250,79679100,8809057795523,7,2018-06-01
12251,79679100,8809027332932,13,2018-04-21
12252,79679100,8806001084542,5,2018-08-14
12253,79679100,8809068661176,5,2018-01-13
12254,79679100,8806002003900,6,2020-02-13
12255,79679100,8801097250279,9,2019-01-11
12256,44919190,8809082727537,17,2020-01-18
12257,44919190,8806001083798,17,2018-04-11
12258,44919190,8809027331492,18,2020-07-03
12259,44919190,8801382134848,7,2019-09-13
12260,44919190,8802673003232,6,2020-07-09
12261,44919190,8809003432304,15,2019-06-14
12262,44919190,8802774003445,13,2020-07-01
12263,44919190,8802673003232,19,2020-07-05
12264,44919190,8801382130383,18,2020-05-07
12265,90463098,8809068661077,7,2019-02-04
12266,90463098,8801382131014,16,2019-05-07
12267,90463098,8801056001841,13,2019-05-13
12268,90463098,8809397830014,12,2020-02-21
12269,3748885,8801037018646,5,2018-07-07
12270,3748885,880105665874,19,2019-06-17
12271,3748885,8809027331324,6,2018-05-13
12272,3748885,8809080300060,14,2019-01-04
12273,3748885,8801382144823,1,2020-02-21
12274,3748885,8809135308157,17,2019-03-08
12275,3748885,8801056055189,14,2018-01-05
12276,24593411,8801097250413,1,2019-01-15
12277,24593411,8801382127574,6,2018-01-18
12278,24593411,8801056036775,18,2018-07-08
12279,24593411,8802774006927,16,2018-01-20
12280,24593411,8809027331324,18,2020-01-16
12281,62292592,8809191574671,2,2020-09-18
12282,62292592,8801382127284,1,2018-03-17
12283,62292592,8809135308157,12,2019-07-01
12284,62292592,8809173200123,13,2018-01-18
12285,62292592,8801382130383,2,2020-09-05
12286,62292592,8801097250413,4,2018-01-11
12287,62292592,8801056013110,1,2018-08-06
12288,62292592,8801056224011,18,2018-08-02
12289,87687289,8802774001014,4,2020-07-08
12290,87687289,8801056009731,8,2020-08-21
12291,87687289,8809191574695,3,2020-05-10
12292,87687289,8801097178021,16,2019-02-13
12293,62838619,8801094222406,17,2018-04-20
12294,62838619,8801056009731,3,2019-02-11
12295,62838619,8809173200130,2,2020-05-10
12296,62838619,8809068661152,17,2020-06-17
12297,62838619,8802673003362,4,2019-05-17
12298,62838619,8809253640177,12,2019-02-21
12299,62838619,8801056021062,6,2020-02-12
12300,62838619,8801056055189,1,2019-09-20
12301,62838619,8806003011362,5,2020-06-19
12302,62838619,8802774006927,12,2018-03-15
12303,80790383,8809068661152,13,2018-04-14
12304,80790383,8809125060232,17,2018-08-12
12305,80790383,88004334,8,2019-08-13
12306,32976839,8801056021062,6,2018-02-02
12307,32976839,8801056007163,13,2018-04-09
12308,32976839,8806001083798,5,2019-01-06
12309,32976839,8809191574664,6,2018-08-20
12310,32976839,8803284605464,19,2020-09-05
12311,32976839,8809228150021,17,2020-03-01
12312,32976839,8801094503031,18,2019-02-02
12313,32976839,8801097130036,15,2018-07-11
12314,32976839,880105603886,6,2020-02-08
12315,4268762,8806002003900,20,2018-02-14
12316,4268762,8801037037869,6,2020-09-02
12317,4268762,8809173200345,13,2019-07-17
12318,4268762,8801056064761,20,2018-04-04
12319,4268762,8801056021062,7,2019-07-20
12320,4268762,8801382134848,20,2018-03-02
12321,4268762,8809382930200,5,2018-06-03
12322,4268762,8809382930224,3,2018-05-21
12323,4268762,8809423620039,10,2019-04-03
12324,4268762,8806001083798,13,2019-04-07
12325,23524724,8801056036775,5,2020-02-07
12326,12037745,8801094503031,18,2018-03-08
12327,56290536,8801753100885,6,2018-09-20
12328,56290536,8801104500067,17,2020-03-04
12329,56290536,8801104500067,18,2018-02-12
12330,56290536,8801097178038,6,2019-08-14
12331,56290536,8801056002541,9,2018-04-08
12332,56290536,8801097178021,12,2020-08-11
12333,56290536,8801382130383,10,2020-07-09
12334,56290536,8801382130659,8,2019-08-17
12335,56290536,8806001084894,19,2018-05-01
12336,56290536,8802673003256,8,2018-05-04
12337,22788919,8806020310530,17,2018-06-20
12338,22788919,8801094502102,16,2018-03-11
12339,22788919,8801037037869,4,2019-01-20
12340,22788919,880105603886,3,2018-07-13
12341,22788919,8809332392768,5,2020-05-09
12342,22788919,8806001084887,13,2018-05-14
12343,22788919,8801382138686,18,2020-07-16
12344,22788919,8801056038649,2,2019-06-03
12345,22788919,8809110700051,7,2019-09-15
12346,22788919,8801094503505,19,2018-05-09
12347,65978379,8801043900027,19,2019-03-03
12348,65978379,8801056005237,17,2018-06-04
12349,65978379,8806002003030,16,2019-04-03
12350,65978379,8805915531036,4,2018-03-02
12351,60259314,8809382930217,3,2020-06-17
12352,80850841,8809080300060,9,2018-02-21
12353,80850841,8806003011362,3,2018-02-17
12354,80850841,8801056038649,1,2020-08-02
12355,80850841,8809068661077,2,2020-03-07
12356,80850841,8801056051747,7,2018-05-11
12357,80850841,8801056022112,1,2018-08-09
12358,80850841,8801056017606,10,2020-07-02
12359,5291911,8801094503901,4,2020-05-02
12360,5291911,8809050511083,2,2020-02-16
12361,97497192,8801382134749,16,2020-07-06
12362,97497192,8801056030649,5,2020-09-18
12363,97336118,8809125060850,8,2018-03-15
12364,97336118,8809228150014,2,2019-07-20
12365,97336118,8809228150021,3,2019-02-01
12366,97336118,8809380760175,3,2020-01-10
12367,97336118,8801056233013,6,2020-08-09
12368,97336118,8806002010571,19,2018-05-07
12369,97336118,8801097250053,19,2018-08-05
12370,97336118,8801382144823,14,2020-04-12
12371,97336118,8801056058227,1,2019-04-04
12372,39282490,8809397830014,12,2018-05-17
12373,39282490,8806002000794,10,2018-03-01
12374,39282490,8803284605532,13,2020-08-17
12375,39282490,8804342343434,8,2019-03-03
12376,14309324,8809423870007,18,2018-08-20
12377,14309324,8809382930248,13,2019-04-15
12378,14309324,8801052727837,10,2018-05-17
12379,14309324,8809191574671,20,2018-08-18
12380,14309324,8809040935110,9,2019-01-11
12381,14309324,8809106188092,14,2020-01-14
12382,14309324,8802673003355,20,2019-03-05
12383,14309324,8801056755010,14,2018-08-16
12384,14309324,8802774006927,7,2018-08-17
12385,14309324,8801056154011,3,2018-01-13
12386,47999081,8801056688011,3,2019-07-04
12387,47999081,8801056487010,8,2019-03-14
12388,47999081,8802774001014,10,2020-03-19
12389,96296849,8801094222406,11,2020-06-13
12390,96296849,8809135303633,15,2020-09-10
12391,52183373,8809027331324,3,2020-04-13
12392,52183373,8809027332932,8,2018-04-05
12393,52183373,8801094223038,8,2019-01-12
12394,27939644,8801382130383,16,2018-06-01
12395,27939644,8809228150014,14,2019-02-19
12396,27939644,880105603886,12,2019-02-14
12397,27939644,8801382128038,4,2018-04-04
12398,27939644,8802673003218,16,2020-05-08
12399,27939644,8801056055189,17,2019-01-03
12400,7155284,8801056154011,5,2020-05-13
12401,7155284,8809050511083,10,2020-05-07
12402,7155284,8809323750065,8,2019-03-17
12403,7155284,8801056224158,12,2019-01-07
12404,7155284,8809068661008,6,2019-02-08
12405,7155284,8801056065829,11,2019-06-04
12406,7155284,8801094503031,13,2020-04-18
12407,7155284,8801052727851,10,2020-09-06
12408,7155284,8802774001014,8,2019-04-11
12409,7155284,8809125060836,4,2018-02-17
12410,37144995,8801094602406,1,2020-06-11
12411,37144995,8801753100885,8,2018-08-14
12412,37144995,8806430012802,13,2020-05-02
12413,37144995,8801056042219,20,2020-04-12
12414,37144995,8809110700051,4,2018-05-11
12415,61183654,8801056017606,9,2018-01-19
12416,61183654,8802774003445,15,2019-01-04
12417,61183654,8801056006297,3,2020-09-07
12418,61183654,8801056005719,5,2018-03-20
12419,61183654,8801097150010,16,2018-02-12
12420,61183654,8801056017644,7,2018-05-12
12421,32481659,8801056224011,14,2019-01-05
12422,32481659,8803284605532,19,2019-05-01
12423,32481659,8804342310108,19,2020-07-04
12424,32481659,8801056007163,7,2020-06-09
12425,32481659,8801097178021,9,2018-03-08
12426,32481659,8806002000794,20,2020-07-06
12427,32481659,8801056224158,5,2019-05-09
12428,32481659,8809050511144,4,2018-09-21
12429,32481659,8801056017583,15,2020-02-09
12430,65443404,8801056017583,1,2020-07-05
12431,65443404,8801382138686,9,2020-08-02
12432,65443404,8809057550023,17,2018-07-04
12433,65443404,8801382130802,12,2019-03-04
12434,65443404,8801056064761,15,2020-03-20
12435,65443404,8806001083767,14,2019-01-08
12436,65443404,8809332391303,18,2018-09-20
12437,65443404,8802774006927,5,2018-03-20
12438,65443404,8801097250383,20,2018-02-01
12439,65443404,8809228150014,20,2018-02-04
12440,93977827,8801043650762,2,2018-08-06
12441,76829779,8809228158881,7,2020-03-19
12442,76829779,8809323750027,12,2018-09-19
12443,76829779,8809068661169,17,2018-02-14
12444,76829779,8801056042196,11,2018-07-11
12445,76829779,8801056154011,17,2019-04-01
12446,76829779,8809423620039,12,2020-02-05
12447,76829779,8805915530633,1,2018-04-10
12448,76829779,8806001085020,12,2020-06-14
12449,76829779,8809027331706,10,2020-03-04
12450,17788418,8809057795523,8,2018-06-14
12451,17788418,8809380760175,19,2018-07-03
12452,17788418,8801382128038,3,2020-06-06
12453,17788418,8801382134749,19,2019-06-05
12454,17788418,8801056018160,9,2018-03-02
12455,70047582,8804074600546,2,2019-02-11
12456,70047582,8809125064124,12,2020-04-08
12457,70047582,8802673003201,3,2019-05-07
12458,70047582,8801056032388,18,2020-01-13
12459,70047582,8801056015107,13,2020-01-15
12460,70047582,8809003432304,2,2019-03-21
12461,70047582,8809382930231,15,2020-09-05
12462,70047582,8801097178021,10,2020-08-11
12463,70047582,8809023009333,8,2020-03-19
12464,63785279,8809068661077,12,2018-09-12
12465,63785279,8804342343434,8,2018-04-21
12466,63785279,8801056001841,8,2019-09-14
12467,63785279,8805915531036,5,2019-06-08
12468,63785279,8809228150021,8,2020-01-07
12469,63785279,8801056042196,18,2019-07-02
12470,63785279,8801056033026,9,2018-07-17
12471,63785279,8809221606204,1,2020-06-17
12472,63785279,8809424480038,4,2019-06-04
12473,63785279,8801094483005,18,2019-03-11
12474,53292149,8801056005672,2,2019-06-18
12475,79843867,8801097178090,14,2018-01-10
12476,79843867,8805915531012,5,2018-04-19
12477,79843867,8806430012819,3,2018-06-20
12478,79843867,8809125060850,17,2018-09-17
12479,79843867,8801056798017,1,2018-09-03
12480,79843867,8809191574695,16,2020-03-16
12481,31643428,8809023001269,15,2019-07-11
12482,56568034,8806002010427,17,2019-01-03
12483,56568034,8809191574695,12,2019-04-11
12484,56568034,8801094503505,10,2018-08-13
12485,56568034,8801056001841,15,2018-05-16
12486,56568034,8809423870014,5,2020-06-10
12487,56568034,8801097250053,8,2019-01-03
12488,56568034,8801056233013,18,2020-05-06
12489,56568034,8801056042219,12,2019-07-04
12490,56568034,8809082727537,7,2020-06-03
12491,56568034,8801097131019,3,2020-08-16
12492,63024253,8801056298012,9,2018-03-04
12493,63024253,8809221606204,16,2019-08-10
12494,63024253,8806001084887,18,2019-07-02
12495,63024253,8809050511144,5,2018-04-19
12496,63024253,8809382930224,12,2019-03-03
12497,63024253,8801097231016,18,2020-08-09
12498,37230612,8801097250053,19,2020-04-14
12499,37230612,8801094503000,3,2019-06-17
12500,37230612,8809397830007,6,2020-07-12
12501,37230612,8801056065768,6,2019-02-19
12502,37230612,8801056033057,2,2019-08-04
12503,37230612,8809023001269,12,2018-06-18
12504,48020135,8809423870014,10,2018-01-08
12505,48020135,8809382930200,18,2020-05-04
12506,48020135,8809068661176,17,2020-03-20
12507,48020135,8809110700044,2,2018-01-03
12508,48020135,8802673003256,11,2020-02-19
12509,48020135,8801382134749,18,2019-01-11
12510,48020135,8801094232702,11,2019-01-18
12511,48020135,8801097178090,2,2019-07-17
12512,26734991,8801056787127,20,2020-08-14
12513,26734991,8809125064124,1,2019-01-10
12514,6634315,880105665874,5,2018-02-18
12515,6634315,8806001083026,14,2020-02-16
12516,6634315,8809423870007,7,2019-04-04
12517,6634315,8801056005672,12,2019-04-02
12518,6634315,8809424480038,8,2020-03-14
12519,6634315,8809253640177,8,2019-09-17
12520,6634315,8801056201012,20,2020-01-05
12521,6634315,8806002003931,4,2018-09-05
12522,6634315,8801056164011,16,2020-09-10
12523,55852009,8806002010427,15,2018-01-02
12524,55852009,8806020311919,17,2020-03-20
12525,55852009,8801382134848,5,2018-07-13
12526,55852009,8809228150014,15,2020-03-01
12527,55852009,8801056065768,20,2020-08-19
12528,55852009,8801746672443,13,2020-06-11
12529,55852009,8801097250053,2,2018-02-01
12530,55852009,8809003432304,2,2020-07-10
12531,91821666,8801056017583,3,2020-04-11
12532,91821666,8801097130012,5,2018-07-06
12533,91821666,8801056033026,17,2019-09-12
12534,91821666,8809023009333,10,2019-06-13
12535,91821666,8809382930255,5,2018-01-15
12536,91821666,8802673003225,7,2020-08-16
12537,91821666,8801094232702,13,2018-07-13
12538,75610043,8809253640177,3,2019-08-11
12539,75610043,8802673003201,19,2020-07-20
12540,75610043,8801056022112,17,2018-05-19
12541,75610043,8809040935110,9,2020-09-03
12542,85869594,8801094502102,16,2020-09-10
12543,85869594,8801056015107,7,2020-05-12
12544,85869594,8809023001269,7,2019-05-07
12545,85869594,8809050511090,8,2018-01-14
12546,85869594,8801382130826,10,2020-01-06
12547,85869594,8805915531036,9,2020-09-13
12548,85869594,8801056007163,17,2018-05-21
12549,85869594,8806002004044,10,2019-03-18
12550,85869594,8801094223038,12,2019-06-04
12551,79805871,8809023009593,18,2020-06-08
12552,79805871,8801056042226,18,2018-05-13
12553,79805871,8809173200345,4,2018-04-05
12554,79805871,8801094602406,12,2019-08-14
12555,79805871,8801382130820,20,2018-04-03
12556,20243654,8801094503505,13,2020-09-04
12557,20243654,8809191574640,1,2018-06-01
12558,20243654,8809397830014,2,2018-05-16
12559,20243654,8801094222703,5,2019-04-02
12560,1402131,8802673003355,11,2018-03-16
12561,1402131,8809135303640,16,2019-02-01
12562,75456554,8806002010427,18,2018-04-15
12563,75456554,8801382130826,15,2019-07-19
12564,75456554,8801056024062,16,2018-01-04
12565,75456554,8801382127567,17,2020-05-15
12566,75456554,8806002000794,7,2018-05-16
12567,75456554,8801382134749,11,2019-08-15
12568,75456554,8801056051747,17,2020-01-09
12569,75456554,8801056054984,18,2020-03-07
12570,56600943,8809173200345,3,2019-09-04
12571,56600943,8807920310347,19,2018-08-19
12572,56600943,8809382930255,8,2018-02-04
12573,56600943,8809253640177,7,2019-02-14
12574,56600943,8801056033057,16,2018-01-21
12575,56600943,8809323750065,20,2020-09-15
12576,56600943,8806002003900,16,2018-09-08
12577,56600943,8809397830014,17,2020-05-17
12578,64198189,8801056064761,2,2019-04-20
12579,64198189,880105603886,4,2018-04-18
12580,64198189,8806002000794,11,2019-01-19
12581,64198189,8809023009593,5,2018-08-11
12582,64198189,8801056005237,1,2018-07-12
12583,64198189,8809382930255,9,2020-06-07
12584,64198189,8801094222703,20,2018-06-13
12585,64198189,8801097231016,19,2018-08-21
12586,64198189,8806002004044,13,2019-03-14
12587,83654717,8809050511083,13,2018-07-01
12588,83654717,8806001083750,11,2018-03-02
12589,83654717,8801382134749,6,2020-01-10
12590,83654717,8802774000987,20,2020-04-16
12591,83654717,8801097618114,3,2019-09-17
12592,83654717,8802673003256,7,2018-02-17
12593,83654717,8802673003249,13,2020-08-15
12594,83654717,8801382139072,20,2018-03-09
12595,83654717,8801097131019,1,2020-01-21
12596,83654717,8801094503031,17,2018-04-01
12597,38002968,8801753100885,16,2018-02-20
12598,38002968,8801753100885,13,2020-07-04
12599,38002968,8801056006259,1,2019-01-05
12600,38002968,8809068661169,5,2018-04-11
12601,38002968,8801382137405,1,2020-09-03
12602,38002968,8801094503505,16,2019-02-07
12603,38514648,8801382127574,14,2019-08-08
12604,38514648,8801056065768,13,2020-06-08
12605,38514648,8809191574657,18,2020-09-10
12606,38514648,8801056487010,3,2018-08-02
12607,38514648,8804342343434,19,2019-06-02
12608,38514648,8801094563004,9,2018-07-19
12609,22000010,8801056015107,7,2019-09-05
12610,22000010,8801382138686,10,2018-04-14
12611,22000010,8809228150014,14,2020-03-16
12612,22000010,8801056033026,10,2019-08-17
12613,22000010,8801097178021,11,2020-03-12
12614,38582111,8806001085020,13,2020-05-15
12615,38582111,8801097250413,15,2019-06-13
12616,38582111,8806020310530,8,2020-08-05
12617,38582111,8801056002541,16,2020-01-04
12618,38582111,8809003432304,2,2018-07-17
12619,38582111,8809173200147,1,2020-03-03
12620,59702980,8801382135418,16,2020-05-15
12621,59702980,8809380760175,3,2020-09-08
12622,59702980,8804074600546,7,2019-02-15
12623,59702980,8802673003232,18,2018-04-06
12624,55545533,8809332391303,8,2018-05-08
12625,55545533,8806002010977,1,2018-03-15
12626,55545533,8802673003225,1,2020-09-09
12627,55545533,8801056051747,7,2019-08-12
12628,55545533,8809332392768,3,2019-09-09
12629,55545533,8806002003023,1,2018-08-06
12630,55545533,8801097178038,4,2018-06-06
12631,20109619,8809423620022,20,2020-07-14
12632,20109619,8809228158898,18,2018-08-09
12633,20109619,8809057550023,19,2020-04-19
12634,20109619,8809027331324,19,2019-05-17
12635,20109619,8809082723386,18,2018-01-21
12636,20109619,8806003011522,6,2019-01-10
12637,20109619,8801382137405,3,2020-08-14
12638,20109619,8801382130826,10,2019-04-04
12639,20109619,8806001083767,18,2019-08-06
12640,71797257,8801094503000,13,2018-05-15
12641,71797257,8809027331317,7,2019-03-08
12642,71797257,8801043900027,18,2019-06-17
12643,71797257,8806003011522,17,2018-04-21
12644,71797257,8802774000369,8,2018-04-19
12645,71797257,8804342310108,8,2019-06-21
12646,71797257,8809424480021,10,2019-05-21
12647,71797257,8801056022112,9,2020-01-03
12648,71797257,8801056064747,13,2019-04-04
12649,71797257,88004334,8,2020-08-19
12650,56012474,8801097130012,7,2019-03-04
12651,56012474,8801382127574,19,2019-06-05
12652,56012474,8809050511038,15,2019-04-12
12653,56012474,8801097250053,12,2019-09-08
12654,56012474,8809027331492,17,2018-02-08
12655,56012474,8809040935110,9,2020-04-13
12656,56012474,8809027331713,17,2018-03-03
12657,56012474,8801094482602,4,2019-03-01
12658,56012474,8801056033057,15,2020-03-13
12659,98049822,8801097250413,9,2019-02-03
12660,98049822,8806001084894,18,2020-07-04
12661,98049822,8801094482602,16,2020-08-05
12662,98049822,8802774000987,2,2019-07-08
12663,98049822,8809027331713,7,2018-09-18
12664,98049822,8809023003379,2,2020-09-05
12665,98049822,8801094563004,15,2018-09-16
12666,98049822,8809125060850,17,2019-09-01
12667,44160142,8809135303633,8,2020-08-20
12668,40212384,8801094503031,14,2018-02-07
12669,40212384,8809027332932,15,2020-06-21
12670,40212384,8801056201012,7,2018-02-07
12671,40212384,8801056154011,13,2019-03-07
12672,38261919,8801056017583,5,2020-06-13
12673,38261919,8801056005719,7,2018-06-17
12674,38261919,8801382131014,19,2018-01-04
12675,56645303,8809221606204,19,2019-08-10
12676,18489236,8806001083767,19,2018-09-16
12677,76275932,8801104290357,16,2020-06-11
12678,76275932,8801382138686,17,2018-04-12
12679,76275932,8801052727837,16,2020-04-08
12680,76275932,8809424480021,7,2018-08-06
12681,69063294,8801056024017,2,2018-06-03
12682,69063294,8809135303633,16,2020-04-20
12683,69063294,8801056065805,13,2018-03-15
12684,69063294,8809068661008,20,2020-05-17
12685,2817728,8801056798017,8,2020-09-05
12686,64073123,8801382128694,18,2019-03-06
12687,64073123,8806001084887,8,2020-01-10
12688,4023288,8801753100892,7,2019-02-20
12689,28594795,8809228150021,6,2019-01-13
12690,28594795,8809173200130,15,2019-06-10
12691,28594795,8801056714017,8,2018-09-05
12692,28594795,880105603886,7,2020-09-10
12693,28594795,8809332392768,3,2018-02-18
12694,28594795,8809323750065,15,2019-07-05
12695,28594795,8809068661169,13,2020-02-03
12696,28594795,8809040935110,6,2018-08-19
12697,28594795,8809068661008,9,2018-09-08
12698,75313540,8801056015107,19,2019-07-16
12699,75313540,8809068661169,11,2018-03-04
12700,75313540,8801037018646,20,2020-03-17
12701,75313540,8809027331744,12,2018-06-04
12702,75313540,8809057795509,20,2020-04-01
12703,75313540,8809423620008,18,2019-09-13
12704,75313540,8801056032388,17,2019-03-06
12705,75313540,8809023009340,11,2020-09-02
12706,67581795,8809050511144,13,2018-03-04
12707,67581795,8802673003317,7,2019-08-17
12708,67581795,8809068661176,6,2018-03-17
12709,67581795,8802673003263,14,2018-07-05
12710,67581795,8809023001269,17,2020-01-17
12711,67581795,8801056688127,18,2019-06-15
12712,67581795,8809027331492,17,2018-01-15
12713,67581795,8804074600546,17,2020-06-09
12714,21027975,8801056007163,20,2019-06-18
12715,21027975,8801382130820,8,2019-06-05
12716,21027975,8809332391303,13,2020-07-08
12717,41208722,8801746672443,3,2020-09-08
12718,41208722,8809423620015,14,2019-05-04
12719,41208722,8801097250079,13,2020-09-05
12720,41208722,8802673003249,11,2019-05-11
12721,41208722,8809424480021,19,2019-04-01
12722,41208722,8801056233013,18,2018-01-17
12723,41208722,8804074100350,9,2020-03-07
12724,41208722,8801043650199,19,2020-09-16
12725,91441494,8806002010670,7,2019-03-12
12726,91441494,8801382132455,19,2018-06-12
12727,91441494,8801056154011,10,2019-04-06
12728,91441494,8801382127284,20,2018-07-02
12729,91441494,8806002000794,5,2018-09-15
12730,82237246,8806002004044,7,2020-05-16
12731,82237246,8809173200130,16,2018-02-11
12732,82237246,8801746672443,2,2020-02-16
12733,82237246,8809027331706,15,2020-01-08
12734,82237246,8801382130826,14,2019-09-03
12735,82237246,8801097150010,15,2020-09-05
12736,82237246,8809409910154,9,2019-03-19
12737,82237246,8801094223007,14,2019-01-13
12738,82237246,8807920310347,3,2020-04-21
12739,33158107,8801056487010,18,2018-03-05
12740,33158107,8806002003931,16,2018-03-09
12741,33158107,8801382139072,12,2018-05-19
12742,1137851,8809050511144,5,2019-03-20
12743,1137851,8809110700051,15,2020-03-19
12744,1137851,8809027331317,9,2018-04-11
12745,1137851,8801056042226,17,2019-04-05
12746,1137851,8806002010571,11,2020-06-07
12747,1137851,8809424480038,13,2018-05-02
12748,1137851,8801056034740,16,2019-04-04
12749,1137851,8806001084542,14,2020-07-15
12750,1137851,8802673003218,1,2020-07-01
12751,57259126,8802673003225,11,2019-04-05
12752,57259126,8806003011522,18,2018-09-15
