,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
2628,00002629,88220599,61657168,3,2020-09-08 16:08:44,2020-09-08 16:14:02,NULL,2020-09-08 16:10:33,3,"[8801056036775, 8809332391303, 8801043900027, 8801382139072, 8803284605532]","[4, 2, 1, 3, 5]",97000
2629,00002630,88220599,99388073,1,2018-01-07 20:03:34,2018-01-07 20:03:34,NULL,NULL,3,"[8809423620039, 8809068661169]","[5, 3]",68000
2630,00002631,88220599,46239733,1,2020-04-07 05:58:49,2020-04-07 05:58:49,NULL,NULL,3,[8801056036775],[3],12000
2631,00002632,88220599,14372105,3,2018-06-19 12:33:57,2018-06-19 12:43:55,NULL,2018-06-19 12:35:22,1,"[8801382134749, 8804342398984, 8801037018646]","[3, 1, 5]",49000
2632,00002633,88220599,14372105,3,2018-04-15 08:16:31,2018-04-15 08:23:13,NULL,2018-04-15 08:18:22,2,"[8801094222406, 8801094222406, 8806430012819]","[5, 2, 3]",98000
2633,00002634,32701619,57745285,4,2020-04-02 19:53:07,2020-04-02 19:58:38,2020-04-02 19:58:38,2020-04-02 19:54:08,1,[8801056009731],[2],21000
2634,00002635,32701619,78189817,2,2018-05-02 16:23:37,2018-05-02 16:25:39,NULL,2018-05-02 16:25:39,4,"[8801094222406, 8801056036775, 8801382134749, 8801056065768, 8801056017644]","[4, 5, 2, 3, 1]",126000
2635,00002636,32701619,14729155,1,2018-03-14 20:19:55,2018-03-14 20:19:55,NULL,NULL,3,"[8801382134749, 8801094222406, 8801056064761, 8809423870014]","[2, 3, 1, 4]",108000
2636,00002637,32701619,84457962,1,2019-03-17 23:46:29,2019-03-17 23:46:29,NULL,NULL,5,[8801094222406],[3],34000
2637,00002638,32701619,44858354,2,2018-06-20 09:51:06,2018-06-20 09:53:07,NULL,2018-06-20 09:53:07,4,"[8809382930231, 8801043900027, 8809332391303]","[1, 4, 5]",76000
2638,00002639,32701619,98473237,1,2018-09-18 07:37:35,2018-09-18 07:37:35,NULL,NULL,1,"[8809423620039, 8806002010427, 8801056001858, 8801094603007]","[2, 3, 1, 4]",77000
2639,00002640,32701619,47033144,2,2018-03-20 06:57:34,2018-03-20 06:59:08,NULL,2018-03-20 06:59:08,2,[8801037018646],[1],10000
2640,00002641,32701619,56856462,3,2019-05-17 18:55:26,2019-05-17 19:09:52,NULL,2019-05-17 18:57:37,5,"[8804342343434, 8801056064761, 8809125064124, 8801094473006]","[2, 5, 4, 1]",70000
2641,00002642,32701619,44858354,3,2020-03-03 10:41:59,2020-03-03 10:47:12,NULL,2020-03-03 10:44:01,5,"[8809423620039, 8801037018646, 8801094222406, 8809323750027]","[5, 3, 1, 4]",117000
2642,00002643,32701619,14372105,3,2018-03-10 13:56:44,2018-03-10 14:10:59,NULL,2018-03-10 13:58:21,2,"[8803284605464, 8801094222406, 8809125064124]","[5, 4, 2]",71000
2643,00002644,32701619,36237228,3,2019-07-06 17:42:53,2019-07-06 18:01:44,NULL,2019-07-06 17:44:03,2,"[8804342343434, 8809332391303]","[3, 4]",37000
2644,00002645,32701619,89034567,1,2020-09-01 23:56:23,2020-09-01 23:56:23,NULL,NULL,2,"[8801056001858, 8803284605464, 8801043900027, 8801097250376, 8801056714017]","[1, 3, 5, 2, 4]",86000
2645,00002646,57880435,46239733,2,2019-09-19 07:37:35,2019-09-19 07:40:18,NULL,2019-09-19 07:40:18,2,"[8801056064761, 8801056009731]","[3, 4]",50000
2646,00002647,57880435,27206775,1,2020-06-10 06:17:23,2020-06-10 06:17:23,NULL,NULL,4,"[8801056001858, 8804342398984, 8801056009731, 8801104500067, 8801056233013]","[4, 5, 1, 2, 3]",83000
2647,00002648,57880435,66679999,3,2019-08-10 22:03:53,2019-08-10 22:16:50,NULL,2019-08-10 22:05:12,1,"[8809423620039, 8801056051747, 8806430012819]","[4, 2, 3]",83000
2648,00002649,57880435,54178025,4,2020-06-15 13:18:09,2020-06-15 13:22:11,2020-06-15 13:22:11,2020-06-15 13:19:12,5,"[8806002010427, 8804342343434, 8801043900027, 8801097850019]","[3, 4, 2, 1]",45000
2649,00002650,57880435,46239733,4,2020-07-01 08:30:47,2020-07-01 08:35:11,2020-07-01 08:35:11,2020-07-01 08:32:38,3,"[8801056009731, 8804342398984]","[1, 5]",25000
2650,00002651,58906757,28606144,2,2019-07-14 21:29:36,2019-07-14 21:31:00,NULL,2019-07-14 21:31:00,5,"[8804342398984, 8806430012819, 8809125064124, 8801056164011, 8802673003317]","[1, 5, 4, 2, 3]",104000
2651,00002652,58906757,18377790,3,2020-08-06 10:38:51,2020-08-06 10:42:16,NULL,2020-08-06 10:40:54,1,"[8804342343434, 8801056036775, 8801094222406, 8809173200147]","[4, 2, 5, 1]",55000
2652,00002653,58906757,27206775,2,2020-01-02 03:29:53,2020-01-02 03:30:59,NULL,2020-01-02 03:30:59,5,"[8801382134749, 8801056009731, 8806430012819]","[2, 3, 1]",86000
2653,00002654,81330793,18377790,3,2019-06-10 15:24:54,2019-06-10 15:42:50,NULL,2019-06-10 15:27:30,1,"[8801056036775, 8801056051747, 8801043900027, 8809023001269, 8809424480038]","[5, 3, 4, 1, 2]",79000
2654,00002655,81330793,49416586,1,2020-07-08 09:04:25,2020-07-08 09:04:25,NULL,NULL,4,"[8801043900027, 8801056051747, 8801037018646]","[3, 5, 4]",39000
2655,00002656,81330793,89034567,4,2019-05-05 16:18:07,2019-05-05 16:25:21,2019-05-05 16:25:21,2019-05-05 16:20:48,4,"[8801094222406, 8809332391303, 8801056009731]","[5, 4, 3]",89000
2656,00002657,81330793,97713365,3,2020-07-01 01:59:32,2020-07-01 02:07:13,NULL,2020-07-01 02:01:00,1,"[8801037018646, 8801056009731, 8801056036775]","[5, 4, 2]",43000
2657,00002658,29996724,92047329,4,2018-01-10 23:11:27,2018-01-10 23:18:03,2018-01-10 23:18:03,2018-01-10 23:13:33,5,"[8804342343434, 8801056064761, 8809382930231, 8806002003900]","[5, 2, 3, 1]",69000
2658,00002659,29996724,34157209,3,2019-09-05 15:40:14,2019-09-05 15:44:38,NULL,2019-09-05 15:42:00,3,"[8801056051747, 8806430012819]","[4, 5]",43000
2659,00002660,29996724,21795031,2,2020-09-06 17:04:26,2020-09-06 17:06:53,NULL,2020-09-06 17:06:53,2,"[8801056051747, 8809125064124, 8803284605464]","[1, 2, 3]",50000
2660,00002661,29996724,1435584,4,2018-05-21 10:59:33,2018-05-21 11:02:03,2018-05-21 11:02:03,2018-05-21 11:00:40,3,"[8809125064124, 8803284605464]","[1, 4]",37000
2661,00002662,29996724,38968808,1,2019-08-14 22:32:06,2019-08-14 22:32:06,NULL,NULL,1,"[8809382930231, 8801056051747, 8809125064124]","[2, 4, 1]",63000
2662,00002663,29996724,52970367,3,2019-06-07 15:43:36,2019-06-07 16:04:39,NULL,2019-06-07 15:45:45,4,"[8801056051747, 8801094222406, 8801056001858]","[4, 2, 5]",68000
2663,00002664,29996724,14372105,2,2018-06-04 09:39:31,2018-06-04 09:41:40,NULL,2018-06-04 09:41:40,5,"[8801094222406, 8804342398984, 8809125064124]","[2, 5, 4]",62000
2664,00002665,29996724,96820813,1,2020-04-10 02:06:03,2020-04-10 02:06:03,NULL,NULL,2,"[8804342343434, 8803284605464]","[4, 3]",16000
2665,00002666,29996724,92047329,3,2020-08-07 01:13:26,2020-08-07 01:30:10,NULL,2020-08-07 01:15:22,2,"[8801056064761, 8801043900027, 8809125064124, 8801382128694, 8801056064747]","[2, 1, 4, 5, 3]",106000
2666,00002667,29996724,52970367,1,2019-04-12 13:34:56,2019-04-12 13:34:56,NULL,NULL,1,"[8801037018646, 8806002010427, 8801056064761, 8801037018646, 8809082727513]","[4, 2, 5, 3, 1]",91000
2667,00002668,29996724,98473237,2,2020-04-11 08:53:09,2020-04-11 08:54:17,NULL,2020-04-11 08:54:17,4,"[8809332391303, 8801037018646, 8801094222406]","[4, 2, 1]",78000
2668,00002669,29996724,84457962,2,2018-01-17 06:50:42,2018-01-17 06:51:48,NULL,2018-01-17 06:51:48,4,"[8801056001858, 8801382134749]","[2, 1]",56000
2669,00002670,29996724,97713365,4,2020-08-11 15:04:42,2020-08-11 15:09:49,2020-08-11 15:09:49,2020-08-11 15:07:17,4,"[8801056001858, 8809068661169, 8809423620039, 8801056006259]","[1, 2, 4, 3]",121000
2670,00002671,29996724,9723056,2,2018-05-11 13:59:04,2018-05-11 14:00:38,NULL,2018-05-11 14:00:38,1,"[8804342398984, 8801056036775, 8806002010427]","[4, 5, 2]",23000
2671,00002672,29996724,61657168,3,2019-04-02 07:32:51,2019-04-02 07:46:57,NULL,2019-04-02 07:35:39,1,"[8806002010427, 8801043900027]","[4, 1]",23000
2672,00002673,29996724,56140451,4,2018-04-10 16:46:03,2018-04-10 16:49:15,2018-04-10 16:49:15,2018-04-10 16:47:32,2,"[8801037018646, 8801094222406, 8801056001858, 8806020311353]","[4, 2, 5, 1]",68000
2673,00002674,29996724,9723056,1,2019-08-18 13:04:06,2019-08-18 13:04:06,NULL,NULL,1,"[8801037018646, 8804342398984, 8809068661169]","[4, 3, 5]",42000
2674,00002675,42876932,49416586,3,2020-03-08 11:42:25,2020-03-08 11:56:04,NULL,2020-03-08 11:44:05,3,"[8801382134749, 8803284605464, 8809068661169, 8801056714017, 8809080300060]","[2, 1, 5, 3, 4]",98000
2675,00002676,33265199,49616996,2,2018-01-08 02:30:54,2018-01-08 02:33:37,NULL,2018-01-08 02:33:37,5,"[8801094222406, 8801056051747, 8809382930231, 8801056003364]","[4, 2, 1, 5]",86000
2676,00002677,33265199,57745285,1,2018-01-03 15:34:45,2018-01-03 15:34:45,NULL,NULL,5,"[8801382134749, 8801056036775, 8809125064124, 8801094503031]","[3, 5, 1, 4]",107000
2677,00002678,33265199,99208683,3,2019-07-15 07:55:10,2019-07-15 08:02:14,NULL,2019-07-15 07:56:31,2,"[8809332391303, 8801382134749, 8803284605464, 8801037037869]","[4, 1, 3, 2]",102000
2678,00002679,33265199,59830938,4,2020-01-14 16:02:31,2020-01-14 16:07:20,2020-01-14 16:07:20,2020-01-14 16:04:10,5,"[8809332391303, 8803284605464, 8809382930231]","[4, 1, 5]",73000
2679,00002680,33265199,66679999,3,2018-02-09 23:01:12,2018-02-09 23:20:12,NULL,2018-02-09 23:03:35,1,[8809125064124],[5],24000
2680,00002681,33265199,7770833,2,2018-05-06 04:49:40,2018-05-06 04:51:39,NULL,2018-05-06 04:51:39,4,[8804342343434],[1],3000
2681,00002682,33265199,34157209,1,2018-03-02 12:50:33,2018-03-02 12:50:33,NULL,NULL,3,"[8801056064761, 8801056009731, 8801056001858, 8802673003201]","[1, 3, 4, 5]",93000
2682,00002683,33265199,14372105,2,2020-01-13 06:22:45,2020-01-13 06:23:55,NULL,2020-01-13 06:23:55,3,"[8809125064124, 8806002010427, 8801043900027, 8801753100892]","[2, 5, 4, 3]",50000
2683,00002684,33265199,37194251,3,2018-05-19 12:13:43,2018-05-19 12:25:07,NULL,2018-05-19 12:15:31,5,"[8801056051747, 8801056036775, 8804342343434]","[2, 3, 1]",28000
2684,00002685,33265199,74883731,2,2018-04-08 19:41:27,2018-04-08 19:44:21,NULL,2018-04-08 19:44:21,3,"[8809423620039, 8804342343434, 8801037018646, 8806002003931, 8809082723386]","[2, 3, 1, 4, 5]",106000
2685,00002686,33265199,99388073,2,2020-06-17 13:20:20,2020-06-17 13:22:22,NULL,2020-06-17 13:22:22,3,"[8801094222406, 8806430012819]","[4, 1]",64000
2686,00002687,19888669,1435584,1,2019-02-19 14:06:27,2019-02-19 14:06:27,NULL,NULL,1,"[8801043900027, 8809332391303, 8804342343434, 8801097278035]","[2, 1, 5, 4]",71000
2687,00002688,19888669,84166398,4,2020-09-15 14:14:44,2020-09-15 14:20:41,2020-09-15 14:20:41,2020-09-15 14:17:03,3,"[8804342398984, 8801056064761]","[3, 4]",33000
2688,00002689,19888669,18377790,1,2020-09-21 11:06:36,2020-09-21 11:06:36,NULL,NULL,3,[8809068661169],[2],28000
2689,00002690,19888669,28606144,3,2019-07-04 10:10:53,2019-07-04 10:34:14,NULL,2019-07-04 10:13:20,2,"[8809332391303, 8806430012819, 8806002010427, 8801094222703]","[2, 1, 3, 5]",89000
2690,00002691,19888669,1435584,1,2018-03-08 11:09:49,2018-03-08 11:09:49,NULL,NULL,5,"[8801094222406, 8801056001858]","[5, 3]",55000
2691,00002692,19888669,78189817,2,2018-03-20 03:20:55,2018-03-20 03:23:54,NULL,2018-03-20 03:23:54,1,"[8806430012819, 8801056009731, 8801094222406]","[1, 2, 4]",85000
2692,00002693,19888669,44858354,1,2020-03-15 12:40:34,2020-03-15 12:40:34,NULL,NULL,5,"[8801056001858, 8801056064761, 8803284605464, 8809382930217, 8801056055189]","[4, 3, 5, 2, 1]",104000
2693,00002694,19888669,61657168,4,2020-06-04 12:08:52,2020-06-04 12:15:02,2020-06-04 12:15:02,2020-06-04 12:10:47,4,"[8801043900027, 8801056064761, 8809332391303, 8801382139072]","[4, 2, 3, 1]",104000
2694,00002695,19888669,76430125,3,2020-09-06 15:39:00,2020-09-06 15:54:10,NULL,2020-09-06 15:40:45,1,"[8801056036775, 8801037018646, 8809382930231, 8806001083026]","[3, 1, 5, 2]",55000
2695,00002696,19888669,97713365,4,2019-03-15 22:25:49,2019-03-15 22:30:47,2019-03-15 22:30:47,2019-03-15 22:27:34,1,"[8801382134749, 8809382930231, 8801094222406]","[1, 2, 3]",95000
2696,00002697,19888669,66679999,1,2018-02-05 06:19:28,2018-02-05 06:19:28,NULL,NULL,3,"[8804342343434, 8806430012819]","[2, 3]",33000
2697,00002698,19888669,14372105,4,2020-03-04 15:41:35,2020-03-04 15:45:21,2020-03-04 15:45:21,2020-03-04 15:43:39,4,"[8801382134749, 8809423620039]","[1, 4]",75000
2698,00002699,19888669,49616996,1,2019-08-19 02:08:07,2019-08-19 02:08:07,NULL,NULL,4,"[8806002010427, 8801043900027, 8801094222406, 8809057795523, 8809397830014]","[2, 5, 1, 3, 4]",91000
2699,00002700,19888669,57745285,3,2020-05-06 21:00:06,2020-05-06 21:21:39,NULL,2020-05-06 21:01:09,4,"[8809125064124, 8801056009731, 8809423620039]","[4, 5, 3]",85000
2700,00002701,19888669,34157209,3,2018-02-10 18:07:58,2018-02-10 18:25:55,NULL,2018-02-10 18:10:41,2,"[8801056036775, 8809125064124, 8801043900027]","[3, 4, 5]",52000
2701,00002702,41584867,1477966,4,2019-02-13 02:00:25,2019-02-13 02:03:22,2019-02-13 02:03:22,2019-02-13 02:01:51,4,[8801382134749],[5],35000
2702,00002703,41584867,99388073,2,2019-08-01 07:52:52,2019-08-01 07:54:20,NULL,2019-08-01 07:54:20,3,"[8809423620039, 8801056051747]","[1, 3]",53000
2703,00002704,41584867,64577473,4,2020-01-15 19:30:25,2020-01-15 19:34:25,2020-01-15 19:34:25,2020-01-15 19:33:16,2,"[8801094222406, 8806430012819, 8804342343434, 8809135308157, 8802774000369]","[1, 3, 4, 5, 2]",133000
2704,00002705,41584867,1435584,3,2019-02-14 01:15:54,2019-02-14 01:34:20,NULL,2019-02-14 01:18:29,4,"[8801037018646, 8809332391303, 8809125064124]","[5, 1, 2]",68000
2705,00002706,41584867,78189817,3,2019-09-12 11:53:42,2019-09-12 12:01:56,NULL,2019-09-12 11:56:17,3,"[8801056009731, 8801382134749, 8801094222406]","[4, 5, 3]",90000
2706,00002707,43893166,14372105,4,2019-02-17 20:18:41,2019-02-17 20:21:06,2019-02-17 20:21:06,2019-02-17 20:20:03,5,"[8801056001858, 8804342343434]","[3, 1]",24000
2707,00002708,43893166,42985112,2,2018-01-14 08:30:08,2018-01-14 08:31:40,NULL,2018-01-14 08:31:40,2,"[8806002010427, 8801056001858]","[4, 3]",28000
2708,00002709,43893166,49416586,3,2020-08-08 10:38:59,2020-08-08 10:58:23,NULL,2020-08-08 10:41:16,1,"[8806430012819, 8801056009731]","[2, 4]",51000
2709,00002710,43893166,56140451,3,2020-07-12 01:21:45,2020-07-12 01:39:31,NULL,2020-07-12 01:23:05,3,"[8801037018646, 8809332391303, 8809423620039]","[1, 3, 5]",84000
2710,00002711,43893166,98446589,4,2019-09-02 10:55:02,2019-09-02 10:59:57,2019-09-02 10:59:57,2019-09-02 10:56:07,2,"[8809068661169, 8809382930231, 8801382134749, 8809110700051]","[4, 1, 3, 5]",121000
2711,00002712,43893166,56856462,4,2020-02-17 22:00:16,2020-02-17 22:03:16,2020-02-17 22:03:16,2020-02-17 22:01:34,3,"[8806430012819, 8806002010427, 8801094222406, 8801097231016, 8801056002541]","[2, 5, 1, 4, 3]",128000
2712,00002713,43893166,22176965,4,2020-09-03 12:54:59,2020-09-03 13:01:51,2020-09-03 13:01:51,2020-09-03 12:57:36,4,"[8801056009731, 8801094222406, 8809068661169]","[2, 4, 3]",83000
2713,00002714,43893166,56856462,4,2018-07-03 20:59:29,2018-07-03 21:02:36,2018-07-03 21:02:36,2018-07-03 21:01:05,1,[8803284605464],[1],13000
2714,00002715,43893166,49616996,3,2020-03-06 01:08:01,2020-03-06 01:18:32,NULL,2020-03-06 01:10:45,2,"[8804342398984, 8806002010427, 8809423620039, 8801097250369, 8809228158898]","[3, 2, 1, 5, 4]",82000
2715,00002716,43893166,60170980,3,2019-09-16 15:27:51,2019-09-16 15:40:39,NULL,2019-09-16 15:29:14,3,"[8809125064124, 8801382134749, 8809423620039, 8806002003030]","[5, 4, 3, 2]",118000
2716,00002717,43893166,99388073,1,2020-01-10 22:27:43,2020-01-10 22:27:43,NULL,NULL,3,"[8801056036775, 8806430012819, 8809068661169]","[2, 3, 5]",70000
2717,00002718,43893166,9723056,4,2018-04-16 14:12:36,2018-04-16 14:20:10,2018-04-16 14:20:10,2018-04-16 14:15:29,5,"[8804342343434, 8804342398984, 8801056051747, 8801097250376, 8809423870014]","[2, 5, 4, 3, 1]",52000
2718,00002719,43893166,14729155,3,2018-08-06 09:40:01,2018-08-06 09:47:24,NULL,2018-08-06 09:41:59,1,"[8809423620039, 8809382930231, 8801382134749]","[3, 1, 4]",101000
2719,00002720,43893166,60170980,2,2019-01-06 08:51:30,2019-01-06 08:52:58,NULL,2019-01-06 08:52:58,2,"[8803284605464, 8801382134749, 8801056009731, 8806430012802]","[1, 5, 3, 2]",74000
2720,00002721,43893166,59830938,4,2018-03-04 11:22:12,2018-03-04 11:26:03,2018-03-04 11:26:03,2018-03-04 11:24:27,4,"[8801056051747, 8809125064124, 8803284605464]","[3, 1, 2]",50000
2721,00002722,43893166,98473237,4,2019-03-06 18:07:53,2019-03-06 18:13:34,2019-03-06 18:13:34,2019-03-06 18:10:25,1,[8809332391303],[4],34000
2722,00002723,24095711,36237228,1,2018-01-21 05:17:52,2018-01-21 05:17:52,NULL,NULL,4,"[8806430012819, 8801382134749, 8809423620039, 8809424480021, 8801056022112]","[4, 5, 1, 2, 3]",138000
2723,00002724,24095711,14729155,4,2020-07-14 19:55:13,2020-07-14 19:59:14,2020-07-14 19:59:14,2020-07-14 19:56:55,1,[8806002010427],[4],7000
2724,00002725,24095711,60170980,3,2020-09-02 08:50:53,2020-09-02 09:02:23,NULL,2020-09-02 08:53:31,4,"[8809068661169, 8801043900027, 8806002010427]","[5, 4, 3]",51000
2725,00002726,24095711,7770833,4,2018-02-04 23:21:23,2018-02-04 23:25:32,2018-02-04 23:25:32,2018-02-04 23:23:40,3,"[8809125064124, 8801037018646, 8801056001858, 8802673003300, 8803284607659]","[4, 2, 3, 1, 5]",102000
2726,00002727,24095711,58832889,2,2020-06-06 03:25:26,2020-06-06 03:28:09,NULL,2020-06-06 03:28:09,2,"[8809068661169, 8804342398984, 8809125064124, 8801056058227, 8801056033057]","[3, 2, 1, 4, 5]",101000
2727,00002728,24095711,98446589,3,2018-07-19 05:36:30,2018-07-19 05:44:46,NULL,2018-07-19 05:38:10,5,[8801056001858],[5],21000
2728,00002729,24095711,99699361,3,2018-02-12 14:37:52,2018-02-12 14:43:18,NULL,2018-02-12 14:39:45,4,"[8804342343434, 8801094222406, 8809332391303, 8801056032388]","[3, 1, 4, 2]",91000
2729,00002730,24095711,49416586,3,2020-01-17 15:10:40,2020-01-17 15:20:16,NULL,2020-01-17 15:11:57,4,"[8801382134749, 8801094222406, 8801056001858, 8801382144830]","[5, 2, 4, 3]",106000
2730,00002731,24095711,64577473,1,2019-05-05 01:48:21,2019-05-05 01:48:21,NULL,NULL,2,"[8809068661169, 8809125064124]","[5, 2]",52000
2731,00002732,24095711,38968808,2,2019-06-09 03:03:25,2019-06-09 03:05:50,NULL,2019-06-09 03:05:50,1,"[8809382930231, 8809332391303, 8801382134749]","[1, 5, 2]",95000
2732,00002733,24095711,46239733,2,2020-09-07 02:55:47,2020-09-07 02:57:32,NULL,2020-09-07 02:57:32,2,"[8809423620039, 8809068661169, 8806002010427, 8806002000794]","[3, 4, 1, 5]",103000
2733,00002734,24095711,21795031,1,2018-07-07 22:04:21,2018-07-07 22:04:21,NULL,NULL,3,"[8803284605464, 8804342398984]","[4, 1]",17000
2734,00002735,24095711,9723056,2,2019-01-20 02:01:13,2019-01-20 02:04:00,NULL,2019-01-20 02:04:00,2,"[8809332391303, 8801037018646]","[2, 5]",44000
2735,00002736,24095711,76430125,3,2019-09-15 19:58:58,2019-09-15 20:04:59,NULL,2019-09-15 20:01:49,1,"[8801056051747, 8801094222406, 8809125064124, 8801056201012, 8801094222703]","[1, 2, 3, 4, 5]",94000
2736,00002737,24095711,96820813,1,2020-08-14 20:32:06,2020-08-14 20:32:06,NULL,NULL,4,"[8801056064761, 8803284605464, 8804342398984]","[2, 1, 3]",46000
2737,00002738,24095711,14729155,4,2018-09-16 23:12:26,2018-09-16 23:18:38,2018-09-16 23:18:38,2018-09-16 23:14:57,1,"[8809382930231, 8809125064124]","[1, 2]",50000
2738,00002739,24095711,76430125,1,2018-02-20 23:12:40,2018-02-20 23:12:40,NULL,NULL,5,[8801056009731],[2],21000
2739,00002740,24095711,46239733,4,2020-03-16 17:42:56,2020-03-16 17:46:22,2020-03-16 17:46:22,2020-03-16 17:45:06,1,[8804342398984],[3],4000
2740,00002741,24095711,46239733,2,2018-02-10 10:16:57,2018-02-10 10:18:38,NULL,2018-02-10 10:18:38,5,"[8804342398984, 8801043900027, 8801056001858]","[2, 4, 1]",41000
2741,00002742,24095711,18377790,3,2020-08-11 19:31:01,2020-08-11 19:51:43,NULL,2020-08-11 19:33:41,2,"[8801056051747, 8809382930231, 8801056001858]","[1, 2, 5]",60000
2742,00002743,24095711,14729155,3,2018-05-20 08:27:01,2018-05-20 08:44:25,NULL,2018-05-20 08:28:46,3,"[8809332391303, 8804342398984, 8801056036775, 8806002003030]","[2, 3, 5, 4]",69000
2743,00002744,24095711,42985112,2,2019-01-15 14:35:04,2019-01-15 14:37:03,NULL,2019-01-15 14:37:03,4,[8806002010427],[3],7000
2744,00002745,24095711,56856462,2,2018-07-04 10:26:40,2018-07-04 10:28:15,NULL,2018-07-04 10:28:15,4,"[8801056064761, 8801037018646, 8809332391303]","[1, 3, 2]",73000
2745,00002746,24095711,54178025,2,2018-09-04 07:31:28,2018-09-04 07:33:58,NULL,2018-09-04 07:33:58,4,"[8803284605464, 8804342343434, 8809382930231]","[5, 1, 2]",42000
2746,00002747,24095711,1435584,4,2020-04-09 22:57:53,2020-04-09 23:00:48,2020-04-09 23:00:48,2020-04-09 22:59:29,5,"[8809068661169, 8809382930231, 8809125064124, 8801056389123]","[5, 2, 1, 4]",104000
2747,00002748,35840822,44858354,3,2020-09-11 20:05:08,2020-09-11 20:16:41,NULL,2020-09-11 20:06:54,3,"[8804342398984, 8806002010427, 8801094222406, 8805915530633, 8801056036775]","[5, 4, 3, 1, 2]",96000
2748,00002749,35840822,47033144,4,2019-01-15 20:08:49,2019-01-15 20:13:59,2019-01-15 20:13:59,2019-01-15 20:11:03,2,"[8803284605464, 8804342398984]","[3, 4]",17000
2749,00002750,35840822,96820813,4,2019-04-10 09:57:12,2019-04-10 09:59:23,2019-04-10 09:59:23,2019-04-10 09:58:15,2,[8809423620039],[3],40000
2750,00002751,66239388,34792150,2,2020-09-12 14:24:36,2020-09-12 14:26:39,NULL,2020-09-12 14:26:39,3,"[8804342343434, 8801094222406, 8801382134749, 8809332391303]","[4, 5, 1, 3]",106000
2751,00002752,66239388,34792150,2,2019-05-15 10:59:40,2019-05-15 11:01:52,NULL,2019-05-15 11:01:52,5,"[8801094222406, 8804342398984, 8806430012819, 8809106188092]","[1, 5, 4, 2]",73000
2752,00002753,66239388,65410918,2,2019-03-16 18:23:44,2019-03-16 18:26:08,NULL,2019-03-16 18:26:08,1,"[8801056051747, 8809332391303, 8809125064124, 8806002003900]","[2, 5, 1, 3]",82000
2753,00002754,66239388,59830938,1,2018-06-08 13:05:25,2018-06-08 13:05:25,NULL,NULL,4,"[8806002010427, 8809382930231, 8801382134749]","[5, 3, 2]",68000
2754,00002755,66239388,9723056,4,2019-08-16 19:41:25,2019-08-16 19:47:57,2019-08-16 19:47:57,2019-08-16 19:43:32,3,[8801043900027],[5],16000
2755,00002756,66239388,99699361,2,2018-03-12 04:13:31,2018-03-12 04:15:15,NULL,2018-03-12 04:15:15,4,[8809382930231],[3],26000
2756,00002757,18159065,58832889,1,2020-02-12 21:20:20,2020-02-12 21:20:20,NULL,NULL,2,"[8801094222406, 8809068661169]","[5, 4]",62000
2757,00002758,18159065,34157209,3,2018-07-20 17:51:31,2018-07-20 17:59:37,NULL,2018-07-20 17:52:54,3,"[8809068661169, 8804342398984, 8804342343434, 8809409910123, 8801056787127]","[1, 3, 4, 5, 2]",58000
2758,00002759,18159065,99388073,3,2020-06-20 06:30:55,2020-06-20 06:39:37,NULL,2020-06-20 06:32:16,2,"[8801094222406, 8809423620039, 8801037018646, 8802673003249, 8809027332932]","[3, 2, 4, 5, 1]",121000
2759,00002760,18159065,7770833,1,2020-07-18 20:22:30,2020-07-18 20:22:30,NULL,NULL,4,"[8801382134749, 8804342343434, 8801037018646, 8806002000794]","[5, 1, 3, 2]",76000
2760,00002761,18159065,28606144,3,2020-06-03 16:24:21,2020-06-03 16:44:50,NULL,2020-06-03 16:27:15,5,[8801043900027],[4],16000
2761,00002762,18159065,36237228,4,2019-03-18 19:26:10,2019-03-18 19:29:28,2019-03-18 19:29:28,2019-03-18 19:27:49,5,[8806430012819],[3],30000
2762,00002763,18159065,38968808,1,2018-09-07 22:35:54,2018-09-07 22:35:54,NULL,NULL,5,"[8801056051747, 8801056064761, 8801056036775, 8801097178090, 8801056017583]","[1, 5, 4, 3, 2]",126000
2763,00002764,18159065,66679999,1,2018-05-09 04:38:37,2018-05-09 04:38:37,NULL,NULL,1,"[8806430012819, 8809382930231, 8801056036775, 8806001083750]","[5, 3, 1, 4]",74000
2764,00002765,18159065,9723056,1,2020-06-04 12:54:41,2020-06-04 12:54:41,NULL,NULL,3,"[8806002010427, 8809332391303]","[2, 1]",41000
2765,00002766,18159065,54178025,2,2020-05-07 09:29:55,2020-05-07 09:31:48,NULL,2020-05-07 09:31:48,3,[8801094222406],[2],34000
2766,00002767,18159065,92047329,2,2019-06-17 20:23:02,2019-06-17 20:24:11,NULL,2019-06-17 20:24:11,5,"[8809423620039, 8804342343434, 8801094222406, 8809125060232]","[5, 3, 1, 2]",81000
2767,00002768,33292826,44858354,3,2019-05-09 05:15:44,2019-05-09 05:33:50,NULL,2019-05-09 05:17:48,1,"[8809125064124, 8804342398984, 8809382930231]","[5, 1, 2]",54000
2768,00002769,33292826,44858354,4,2018-07-01 05:24:21,2018-07-01 05:27:58,2018-07-01 05:27:58,2018-07-01 05:26:11,1,"[8806002010427, 8801094222406, 8801056064761, 8801056233013]","[4, 5, 3, 1]",100000
